date,theta_pnl_est
2021-07-26,1494.7417068127554
2021-07-27,2801.925602787648
2021-07-28,2734.802617310579
2021-07-29,2782.554516764604
2021-07-30,2744.838859058906
2021-08-02,2282.758266650512
2021-08-03,3095.1886437189546
2021-08-04,3005.803217606468
2021-08-05,2922.978779311487
2021-08-06,2855.684664529584
2021-08-09,2618.790657913459
2021-08-10,2852.229064024705
2021-08-11,2634.452521126932
2021-08-12,2573.7623082044097
2021-08-13,2486.241589222462
2021-08-16,2159.7736358917105
2021-08-17,3339.4892981393905
2021-08-18,3099.579246146964
2021-08-19,3046.2572331629567
2021-08-20,2954.2286210483608
2021-08-23,2632.7250471936827
2021-08-24,2714.789595544492
2021-08-25,2622.446762487424
2021-08-26,2584.4494661423523
2021-08-27,3258.54719509939
2021-08-30,2875.13076642241
2021-08-31,2631.9704760019217
2021-09-01,2449.374921563008
2021-09-02,2374.7405405011573
2021-09-03,3224.675480076363
2021-09-06,2732.984732530308
2021-09-07,2497.796637940174
2021-09-08,2301.548218217027
2021-09-09,2301.914116672163
2021-09-10,3199.497136393532
2021-09-13,2955.261041194126
2021-09-14,2693.042455953314
2021-09-15,2752.214194724712
2021-09-16,2811.66394098023
2021-09-17,3815.1229722868234
2021-09-20,2843.9784452600325
2021-09-21,2857.188351664349
2021-09-22,2984.3100951619977
2021-09-23,3039.199989896299
2021-09-24,2561.447230856518
2021-09-27,3472.809192139521
2021-09-28,3543.3751989006046
2021-09-29,3158.8316680352077
2021-09-30,3058.8295708809405
2021-10-01,2662.536929008544
2021-10-04,3364.2065178414964
2021-10-05,3127.2245648706316
2021-10-06,3284.384994495709
2021-10-07,3050.0038702838992
2021-10-08,2803.6511410842695
2021-10-11,3483.4818413249664
2021-10-12,3401.750430433629
2021-10-13,3366.506921668092
2021-10-14,3463.142495741123
2021-10-15,3272.174411310398
2021-10-18,3692.630427040454
2021-10-19,3510.978675495429
2021-10-20,3274.537614397783
2021-10-21,3482.6083959107327
2021-10-22,3084.167135083466
2021-10-25,2684.6525636082224
2021-10-26,3187.758547202499
2021-10-27,3029.2951275075184
2021-10-28,3131.420804980761
2021-10-29,2855.625346211214
2021-11-01,2242.8930286747463
2021-11-02,2963.432159449873
2021-11-03,2740.798310821697
2021-11-04,2592.376340361785
2021-11-05,2460.07038359154
2021-11-08,2019.431274312388
2021-11-09,2942.206435254713
2021-11-10,2752.253128156735
2021-11-11,2459.668653270255
2021-11-12,2367.936087954951
2021-11-15,1533.4434783607544
2021-11-16,2328.1381870145933
2021-11-17,2224.05236333293
2021-11-18,2603.4511427955877
2021-11-19,1956.0497182770357
2021-11-22,1359.086318587323
2021-11-23,1942.739280873228
2021-11-24,1979.729589950413
2021-11-25,2806.9475934087786
2021-11-26,2212.575628062054
2021-11-29,1924.5100134740205
2021-11-30,1918.1578793325625
2021-12-01,1972.3061659939801
2021-12-02,3175.352467212382
2021-12-03,3147.6817474773843
2021-12-06,3119.1345448116717
2021-12-07,2926.8967780680055
2021-12-08,2630.684816745042
2021-12-09,3352.041782409518
2021-12-10,2994.541882309177
2021-12-13,2644.1984305497517
2021-12-14,2667.4819498359866
2021-12-15,2512.9358980421143
2021-12-16,3366.127431496577
2021-12-17,3156.9249982212777
2021-12-20,2711.3724978916766
2021-12-21,2706.3264166314084
2021-12-22,2612.5711464389165
2021-12-23,2617.4719125468787
2021-12-24,2463.6796824166327
2021-12-27,3313.5415679649395
2021-12-28,3022.3970784676267
2021-12-29,3157.4580621931477
2021-12-30,3064.4039528062535
2021-12-31,2539.911129437907
2022-01-03,3134.955019773659
2022-01-04,2941.42795647439
2022-01-05,2851.5116358666796
2022-01-06,2805.5497024522265
2022-01-07,2647.045834854682
2022-01-10,3033.206436136475
2022-01-11,2995.402223786236
2022-01-12,2880.222096865584
2022-01-13,2826.2759450168533
2022-01-14,2696.292522857898
2022-01-17,3342.779060005956
2022-01-18,3220.508709586152
2022-01-19,3107.034355609947
2022-01-20,2676.388331566485
2022-01-21,2651.094550821823
2022-01-24,3125.6921736909317
2022-01-25,3310.7494545034183
2022-01-26,3162.520351134136
2022-01-27,3259.417958305656
2022-01-28,3047.9231004245194
2022-01-31,3367.78679138276
2022-02-01,3169.9082595022874
2022-02-02,3076.5934638497456
2022-02-03,3026.0059333091754
2022-02-04,2667.0932426776862
2022-02-07,3223.149932141427
2022-02-08,3058.611136196233
2022-02-09,2998.5580970359256
2022-02-10,2918.6768816121985
2022-02-11,2576.644106290935
2022-02-14,3344.894107497562
2022-02-15,3096.943329545015
2022-02-16,3135.5746399160503
2022-02-17,2941.602338963004
2022-02-18,2784.8939386712714
2022-02-21,2710.2578729216807
2022-02-22,2726.7723566963273
2022-02-23,3872.8058899610396
2022-02-24,3137.284129392624
2022-02-25,2908.3917792087414
2022-02-28,2561.314782576802
2022-03-01,1705.5842136015233
2022-03-02,3405.454833359988
2022-03-03,3017.8667721132333
2022-03-04,2462.7061143730352
2022-03-07,2167.869218748638
2022-03-08,1390.4509142292882
2022-03-09,3740.2705383395983
2022-03-10,3067.8312583209126
2022-03-11,2769.089283808727
2022-03-14,3289.094481728325
2022-03-15,3030.738119490854
2022-03-16,4237.671443177901
2022-03-17,4053.2223916779767
2022-03-18,3729.4123617026275
2022-03-21,3161.088410312452
2022-03-22,2854.6647556380185
2022-03-23,2765.4273902942014
2022-03-24,2676.1422415538195
