date,delta,gamma,vega,theta
2023-11-28,-3947196.042733964,-58945.49069454688,-4101.315575542783,2960.4534346516693
2023-11-29,-3942166.6642817687,-57992.25255027781,-4031.3837859305436,2556.3608786633918
2023-11-30,-3968322.070758695,-55849.87464594758,-3943.113436704035,2501.223694920586
2023-12-01,-3950066.135128562,-54709.68546335031,-3870.3370734589007,2375.248160264807
2023-12-04,-3658348.166698344,-60239.711388788885,-4272.756525548331,3126.257214397436
2023-12-05,-3696668.0697367964,-59556.7989509012,-4225.635731464725,3079.345168129046
2023-12-06,-3695527.7197001525,-58324.395223431195,-4131.627873015283,2867.1802524638547
2023-12-07,-3652377.9874799126,-59561.3533171086,-4154.277809538178,2877.7869175835513
2023-12-08,-3595716.9423438967,-66661.984463286,-3868.3366015015995,2759.4043186340227
2023-12-11,-3509551.0522518507,-77539.89156678574,-4413.198354507164,4608.827527008237
2023-12-12,-3454145.0346674817,-71565.34446009593,-4223.5677357621025,3611.4111649038186
2023-12-13,-3519521.1707677986,-61974.7494080887,-4293.52415916975,3166.049626843676
2023-12-14,-3543959.3894801526,-57444.655373623624,-4102.010339267244,2609.5774433986808
2023-12-15,-3503352.2350655934,-59473.383244948775,-4169.84904403319,2665.2147742577017
2023-12-18,-3377617.623734452,-57330.914438009,-3738.42615147817,2496.820400430799
2023-12-19,-3350090.3777283463,-59599.47961937774,-4374.319460129568,3337.7743333722315
2023-12-20,-3316983.1634857305,-57392.885975912104,-4276.432149927537,3087.3785938171577
2023-12-21,-3327541.1656967835,-55423.65659840445,-4197.803881332485,2918.2625883862747
2023-12-22,-3335793.1277576825,-56646.9307780842,-4110.650981301955,2716.335857651515
2023-12-25,-3240447.891508468,-55614.78893749752,-4003.4540851452903,2686.1726386242944
2023-12-26,-3348248.005150715,-55109.9680567802,-3890.7158125598135,2531.015181306182
2023-12-27,-3236631.113707864,-57619.3282391003,-4365.206492455634,3338.5107810403606
2023-12-28,-3166760.822520408,-49684.94779374379,-4434.108152154411,3516.001282637497
2023-12-29,-3134636.0926266457,-51127.98585347392,-4416.851576374424,3507.0246939207314
2024-01-01,-3029897.3847304652,-47743.03957575876,-4164.369325267582,3002.6048337240904
2024-01-02,-2947782.7990409383,-49912.03307349765,-4657.677130527788,3709.0293982061958
2024-01-03,-2981991.671454347,-51996.76230857778,-4527.4622725984855,3405.196001721152
2024-01-04,-2986824.278972636,-51475.4700389311,-4474.199490397288,3419.448066858528
2024-01-05,-3011730.7981814286,-49038.210049734334,-4408.536287709222,3147.761772761394
2024-01-08,-2842423.15800675,-47361.05963941821,-4249.930727031169,3114.624570482341
2024-01-09,-3005904.786019709,-51409.79160359325,-4660.825534017993,3812.640792018668
2024-01-10,-3022557.1491161394,-51629.09971588318,-4558.68495686121,3727.462788436969
2024-01-11,-3002719.4799542613,-51378.17141666892,-4483.185499497861,3643.584467879608
2024-01-12,-3078259.360790436,-48604.08895972839,-4359.711201618585,3125.6584837443484
2024-01-15,-2984341.800167497,-46752.94641826644,-4108.5445119760625,2675.610868977967
2024-01-16,-3027903.09537136,-47068.43701514489,-4126.129197824521,2766.6116947291525
2024-01-17,-3051882.572115669,-58597.35797287627,-4509.158299037875,3973.646379677798
2024-01-18,-3019024.5217258097,-59246.34837661586,-4461.554617799428,3846.013256814269
2024-01-19,-3007421.414221682,-59910.47018401754,-4359.582368432872,3552.873411210948
2024-01-22,-2959681.2584205754,-64552.02402765404,-4137.946245143896,3470.641639442209
2024-01-23,-3091579.217823341,-56385.09389475574,-4085.756030483365,3125.584441255515
2024-01-24,-3044017.6277698167,-49100.22436868975,-4054.4393397433378,2761.349524085058
2024-01-25,-3073017.375004851,-47225.41640590927,-3971.848997999167,2731.2971717555015
2024-01-26,-3052535.4317345736,-46453.41521479202,-3907.3816883137933,2702.65019960398
2024-01-29,-3015965.112206512,-44941.61283074661,-4194.895960570175,3047.616495076151
2024-01-30,-3015461.5863040006,-44324.865591485315,-4126.788563046027,2826.495239139685
2024-01-31,-2895848.758401012,-44502.20885852444,-4078.056844011101,2549.099384844868
2024-02-01,-2917641.5669797547,-42880.98282653694,-4050.000465095643,2547.264634594538
2024-02-02,-2940963.6704665767,-46922.38203269192,-4468.059922672946,3559.3847521703397
2024-02-05,-2874565.629768271,-47776.41930193836,-4283.085028431772,3068.5172792337166
2024-02-06,-2885981.1093494305,-47736.090979265835,-4241.252289173389,2952.0022817482923
2024-02-07,-2817279.9558142903,-48628.26991134856,-4160.01483343998,2866.638472454259
2024-02-08,-2792043.1429150803,-47836.51331494746,-4102.662022760543,2795.7877396550266
2024-02-09,-2934843.3160391594,-49344.74164042645,-4482.841813826098,3420.8713682093503
2024-02-12,-2994178.605319606,-48768.615297095464,-4314.660208430951,3234.2495883265788
2024-02-13,-2938698.643179293,-50778.6985139814,-4241.49479152941,2999.044819603872
2024-02-14,-2962578.75519736,-49212.380560463906,-4187.083198707986,2912.5229049262025
2024-02-15,-3011953.774588434,-45609.762520018245,-4122.589254699369,2830.5031326978897
2024-02-16,-3071475.1351416917,-42978.029956986524,-4052.4248372451193,2753.270488080488
2024-02-19,-3310124.126325588,-53480.00375003662,-4398.082810070371,3880.833328208259
2024-02-20,-3334011.9184221555,-54484.911326220674,-4273.52907065208,3791.527962163806
2024-02-21,-3329360.2549653864,-55326.95239876964,-4222.724190659432,3853.974383783313
2024-02-22,-3326653.317404428,-56056.39419707667,-4172.4042182433595,3850.987799087132
2024-02-23,-3412514.726444044,-54915.42617171812,-4083.229446731229,3770.5418385586945
2024-02-26,-3151660.8185503427,-47461.14311111997,-3859.9251100420856,3137.470122636253
2024-02-27,-3076248.357788803,-49774.72865781838,-4210.8506120061675,3757.885770478654
2024-02-28,-3077066.6051826566,-49393.9783018102,-4123.343358615006,3609.63615176978
2024-02-29,-3093925.59662265,-48154.0181042929,-3990.9647151137815,2952.134081401284
2024-03-01,-3209798.9510499905,-44508.101739131926,-3685.0841600944955,2056.4832039525077
2024-03-04,-3074103.8295583795,-41545.93755588811,-4118.0449857972,2954.794166422774
2024-03-05,-3165669.326746119,-41426.735664119245,-4019.849649378239,2704.2820717473955
2024-03-06,-3215927.738473842,-39278.49962227113,-3942.5906232926304,2900.7033162886655
2024-03-07,-3220514.524463696,-38481.35404697166,-3940.908451700922,2891.894039576416
2024-03-08,-3189779.361782399,-38506.777685118184,-3855.7220845216166,2836.1251933437825
2024-03-11,-3010630.1419367185,-44019.013455598164,-4358.918498489188,4094.6299192956562
2024-03-12,-2962766.2418611664,-45456.539599786454,-4269.817743120773,4106.532126890461
2024-03-13,-3040162.376088842,-42253.97445480379,-4116.945809450159,3650.910899004474
2024-03-14,-3017107.426031759,-42720.07411542699,-4086.472627379275,3718.014530316767
2024-03-15,-3006358.805424666,-43202.67944004346,-4040.256425080063,3682.799047166174
2024-03-18,-3042830.390363866,-38409.704257128236,-3839.5294334765485,2704.364068212326
2024-03-19,-3027371.8999250587,-39326.77471771027,-4087.945970824793,2965.223687365835
2024-03-20,-3089435.7644181917,-36423.527160850696,-3997.251404645574,2835.5893318176995
2024-03-21,-3065166.9970386154,-37106.539137706415,-3931.593296272641,2837.7152156167995
2024-03-22,-3044113.1938999295,-37155.09120191397,-3873.2470671459523,2640.5120937668944
2024-03-25,-3120685.484116508,-34936.177522771366,-3713.028319740071,2359.7431351908526
2024-03-26,-3022051.9915297027,-34326.44759534935,-3651.6949225295616,2284.885600765227
2024-03-27,-3075506.0624350393,-35213.67771996897,-4035.143549856936,2809.447761853306
2024-03-28,-3131051.056791215,-33388.895430544864,-3951.207905149951,2303.8305531820697
2024-03-29,-3076757.4887874057,-32991.091656582474,-3899.772289662092,2223.1291534060388
2024-04-01,-2992051.5675296476,-31000.601387795108,-3791.209570414456,2158.188474745795
2024-04-02,-3208721.8729385925,-31211.272291740577,-4142.487630086342,2976.14670383981
2024-04-03,-3370035.39932577,-29041.63795218846,-3991.537817610276,2844.906622876802
2024-04-04,-3408908.314183199,-33282.268865715756,-3516.9953788486446,2180.8275980459384
2024-04-05,-3469092.332184984,-31353.789202804735,-3437.1022171951045,2198.450916466186
2024-04-08,-3310736.2169714943,-30004.061249224967,-3666.1363372760134,2460.6648085798934
2024-04-09,-3596783.017734166,-31421.840088179786,-4003.7436972074224,3186.178959141882
2024-04-10,-3596283.877327111,-29989.62982286993,-3953.4271990345983,2998.3262750875056
2024-04-11,-3640622.067725928,-32619.590762167216,-4082.484968555539,2704.367256591942
2024-04-12,-3753445.7892857455,-28456.74842590285,-2849.866441902864,1069.2029257407983
2024-04-15,-3824162.4411085076,-23555.72596867791,-2384.97847652929,673.9984313021367
2024-04-16,-3667690.1115412554,-25218.132583090417,-2328.2538083685727,548.0376496653612
2024-04-17,-3849937.9523125803,-35108.83834352652,-2712.3943286122912,1892.1239197851019
2024-04-18,-3891492.7576198126,-36469.08735369632,-2769.306851797245,2387.367172267019
2024-04-19,-3898721.59222397,-34702.75896595077,-2585.685763565514,1935.6357644484224
2024-04-22,-3719885.545188521,-43218.54819029713,-2920.1443714382754,2233.3878785715337
2024-04-23,-3735599.7512635514,-37687.1503586593,-2604.6022877514047,1547.513762029342
2024-04-24,-3750993.5253356793,-33908.653449354875,-2547.6831559534,1187.6637198948042
2024-04-25,-3772747.862010486,-31739.753235397202,-2463.3137334253915,993.4067179262305
2024-04-26,-3766113.2708052527,-32522.921589402864,-2175.3973065062864,1074.7665489722235
2024-04-29,-3787065.3151820893,-33686.39918421912,-2515.971758820939,1607.9322218265029
2024-04-30,-3585132.733541769,-39157.8195985734,-2986.8945396519366,1925.9250066435382
2024-05-01,-3475138.0587029555,-35454.10696596718,-2573.1979273770266,1699.7773198832544
2024-05-02,-3628120.39213756,-36922.36337491378,-2980.9520877613118,2466.6203544122773
2024-05-03,-3585947.683430101,-37590.64320970923,-3164.679092663196,2242.300706641637
2024-05-06,-3755318.998584193,-30224.00830175812,-3003.2430062173294,1610.5105165805296
2024-05-07,-3714130.2949108174,-30155.504076404122,-2938.4340544024913,1476.0429329160193
2024-05-08,-3605554.952045087,-28531.223956549627,-3097.2652839847574,1363.1356425739893
2024-05-09,-3587306.519795942,-27919.572376514665,-3608.3841323812894,2377.4337086364453
2024-05-10,-3641872.360194207,-28462.7836712524,-3324.177129464214,1615.5389110019328
2024-05-13,-3625048.87070241,-27934.679674710565,-3314.5134985591158,1465.7026649714144
2024-05-14,-3667988.75793419,-26399.745453922285,-3246.204339336458,1411.5429655964604
2024-05-15,-3795736.3226034907,-22274.5943808953,-2852.1920949708106,837.3281459379575
2024-05-16,-3787968.990185932,-22496.75495127879,-2948.333431554725,772.7088218248624
2024-05-17,-3795108.8803375256,-21314.28816179888,-3203.7715202129807,1315.0729599807973
2024-05-20,-3663413.5983179985,-24000.98711588864,-3852.237714765048,2402.836638151355
2024-05-21,-3655394.538514805,-20457.2984714084,-3966.928997284227,2596.046941306752
2024-05-22,-3582008.639120401,-25738.535736749007,-3932.038933441935,2191.052901944835
2024-05-23,-3540349.0653354404,-26602.843102034956,-3482.308741468105,1701.57027596074
2024-05-24,-3582272.806512018,-25252.569339752405,-3237.217618483818,1280.974846115238
2024-05-27,-3733669.097211225,-25001.900475734525,-3513.681821831413,1934.1838575656025
2024-05-28,-3697958.3445291305,-25253.68564847703,-3644.1386773201943,1817.0649105520981
2024-05-29,-3680403.386428774,-25158.829434097042,-3459.1231923076466,1920.0254238431855
2024-05-30,-3658758.8929943247,-26166.296618996927,-3472.123953451021,1838.7474373011314
2024-05-31,-3601186.9632465844,-26909.562878182318,-3260.9576889977916,1477.8248853659625
2024-06-03,-3862510.649472658,-28248.1517375664,-3517.1526652422435,2160.6030981159647
2024-06-04,-3756507.828332519,-30975.00500167152,-3509.598932203855,2012.1420644646084
2024-06-05,-3822182.3063875386,-29445.09753669926,-3453.6523859368926,2193.361910548319
2024-06-06,-3905281.185473524,-26188.461035826247,-3327.3944526427595,1910.5210709512617
2024-06-07,-3660611.1323009273,-31264.66070761942,-3554.632902936517,2117.828774521402
2024-06-10,-3579934.724373462,-32940.50434282179,-3949.0157860188783,3179.9549727002113
2024-06-11,-3591821.201600684,-34004.632235897865,-3717.020608752624,2750.0946988553956
2024-06-12,-3608042.3841362386,-33175.6927170437,-3863.7656837873437,2959.192861849927
2024-06-13,-3558994.76555004,-34474.74196353111,-3641.5696431955184,2774.847144201051
2024-06-14,-3611621.3513494683,-34249.26274368503,-3583.3774203125104,2419.747834877699
2024-06-17,-3709422.682272121,-37874.05557732849,-3848.5901481665833,2950.094022209057
2024-06-18,-3674325.3690632433,-35975.43947118545,-3771.612591908036,2746.3341290702106
2024-06-19,-3687043.377561682,-35024.65770794998,-3700.732645746633,2654.0571396097644
2024-06-20,-3738880.8076896938,-33010.365464234186,-3784.6885586812064,2827.1431176471306
2024-06-21,-3602492.828479367,-37851.294785623926,-4086.4908733327043,2905.953049723219
2024-06-24,-3568250.3059051586,-36180.08306041066,-3418.760501676935,2032.5269825234795
2024-06-25,-3541405.6509728194,-36741.96157942093,-3241.882296549516,1674.463161804338
2024-06-26,-3517369.672352819,-35669.216784689765,-3472.555042495592,2062.6310657241083
2024-06-27,-3549442.8690087553,-34228.28296201462,-3401.08415213541,2041.7965941548114
2024-06-28,-3530855.9044680437,-33591.57416823088,-3375.827179238308,1805.1145730240428
2024-07-01,-3450319.220838637,-32010.098899632358,-3215.0192257347494,1774.92396226899
2024-07-02,-3453585.3051843527,-35741.394460703166,-3670.777328462752,2842.5161478751706
2024-07-03,-3496966.570143666,-32864.89400872868,-3896.4024512812202,2590.6988603653576
2024-07-04,-3495344.162649081,-32675.062625127095,-3846.0242532436,2544.7130863496927
2024-07-05,-3567410.8704541163,-29564.063628574306,-3720.66026856847,2234.808231087806
2024-07-08,-3354193.214778455,-28193.06273873291,-3629.6358931170125,2261.2410240947193
2024-07-09,-3475252.3166140527,-30491.540170624045,-4057.5513055728607,2855.356291226482
2024-07-10,-3556979.8159385626,-30256.415710707668,-3963.7219629761344,2716.205325039306
2024-07-11,-3598607.445156746,-25986.11810114677,-3837.026543071842,1847.2255750981508
2024-07-12,-3532407.1177352136,-29543.901428118883,-3932.352576024224,2478.302111580815
2024-07-15,-3517956.675041972,-30106.01757506293,-3467.299972913084,1660.0207324737578
2024-07-16,-3538873.756062818,-28353.90246574994,-3610.644755900366,1936.205963353329
2024-07-17,-3644418.7145146653,-29412.790564593233,-4148.303480510558,2999.370775392923
2024-07-18,-3625919.8717160034,-30319.936269475096,-4083.7755699986983,2802.6887885593965
2024-07-19,-3507171.214821205,-35844.99955092212,-4078.2026014038083,2999.620098448215
2024-07-22,-3535722.3355563288,-36199.25086791158,-3732.5014998021898,2263.262241371031
2024-07-23,-3600129.3596454407,-36573.74476857337,-3694.053405510935,2168.7014146922847
2024-07-24,-3559545.878831123,-37347.12525846129,-3630.646668402594,2101.9160527876143
2024-07-25,-3406798.532473468,-35532.30373319827,-3644.601317406912,2660.5821862625394
2024-07-26,-3483781.44827862,-38836.34487526272,-4298.4419792941435,3722.548936128312
2024-07-29,-3435981.1584662395,-36734.422275472665,-4077.6027125161036,3380.108648458607
2024-07-30,-3395103.2569589606,-34015.508503600235,-3969.678960531812,2958.36017310175
2024-07-31,-3339058.738734818,-31781.44145649026,-3904.458576710512,2705.7211669215
2024-08-01,-3622932.9507474415,-34184.42178354976,-4146.870681320915,3586.7101934106204
2024-08-02,-3600969.80517607,-33401.225779988294,-3533.6956015364103,2737.0347140101258
2024-08-05,-3647796.461937686,-51540.37757588161,-2278.51239926972,474.1725001048444
2024-08-06,-3509096.133910713,-55362.215373830004,-2714.9538072230052,860.490550964174
2024-08-07,-3401173.6722532907,-59840.780481285205,-2399.9622957635233,664.3618771438136
2024-08-08,-3802718.466772028,-51508.556888469866,-2469.9043714441573,1142.6943668479996
2024-08-09,-3814006.3457212322,-52105.63575728756,-2419.9283134458906,819.3995457856378
2024-08-12,-3900362.5235961145,-44188.47770775486,-2190.0825542531943,330.6644280657572
2024-08-13,-3869983.005495897,-45535.547932200745,-2441.0498540216436,601.1529908321215
2024-08-14,-3838218.096958788,-48472.85553569203,-2438.046220360625,599.1583838371596
2024-08-15,-3868409.01058471,-39956.16078161545,-2884.332780698486,841.8021916955321
2024-08-16,-3956590.0895838216,-38896.62947178032,-3237.0700982386074,1959.9975689692872
2024-08-19,-3858976.679206971,-35708.92497178662,-2892.7148686107626,1665.647718900584
2024-08-20,-3860218.527422697,-35800.20593562584,-2751.8966826593646,1640.7127215114667
2024-08-21,-3829639.18777134,-32007.257087750877,-2970.694669320683,2127.913567172554
2024-08-22,-3718896.4181250595,-29509.276498763436,-3315.8918162862656,2548.6732942039994
2024-08-23,-3865193.7770626633,-34833.68490637155,-3121.5868615882596,1761.3497826820792
2024-08-26,-4013460.4823091314,-37110.56732858347,-3474.7463643363694,2883.1695012603727
2024-08-27,-3979597.0974061214,-36624.89425063659,-3538.666886992194,2762.213494338592
2024-08-28,-3945080.6337561063,-40961.950413134975,-3190.7351080580856,2390.4525062679663
2024-08-29,-3871338.6765967044,-36567.153836820486,-3605.368948026794,2754.1093917452567
2024-08-30,-3716743.510310549,-37048.45708038428,-3201.7144142054754,2482.064557920223
2024-09-02,-3792142.3613536493,-39599.31973210662,-3546.081556604411,2917.5938520434474
2024-09-03,-3705006.8017002987,-39865.206036248106,-3380.0873259882655,2446.696747850962
2024-09-04,-3685692.218389991,-39094.35043146144,-3308.6429220953564,2290.2475529009666
2024-09-05,-3755894.3254529727,-35655.749982568035,-2866.0729621922055,1791.9762178465294
2024-09-06,-3591098.617813086,-37991.51408682723,-2843.7958791606734,1886.36374463818
2024-09-09,-3707010.018350835,-66565.89164069176,-3335.719808352845,3098.324988310061
2024-09-10,-3681471.946366347,-58911.23893215702,-3540.9474072708495,3073.5181646376964
2024-09-11,-3667671.090821483,-59628.78680600222,-3833.8765017715655,3265.243294845644
2024-09-12,-3756592.4670476797,-53374.34466504505,-3758.946123438074,2742.9231013516683
2024-09-13,-3750214.555223448,-27063.0409629267,-3788.833972476849,2905.5652052633845
2024-09-16,-3972459.0775183057,-38206.27193293309,-4133.857447735567,4049.1833698297664
2024-09-17,-3970685.500918976,-39135.94507662416,-3775.7690233358103,3254.1441674790062
2024-09-18,-3934717.3858170407,-40801.01915052854,-3712.8796640110386,3136.150575347822
2024-09-19,-3999273.3563065357,-37534.75988653658,-3809.464516011001,2644.6507273675834
2024-09-20,-4009658.2247075983,-29838.591273806305,-3918.8224929415364,2793.580692963012
2024-09-23,-4013465.9219088154,-29018.600331655216,-3731.89801977149,2579.0667296880506
2024-09-24,-4163713.2106819665,-30024.22694593212,-4146.629923149788,3188.1526265894463
2024-09-25,-4088934.814976387,-26297.991066595085,-4138.77670489724,3176.053381888383
2024-09-26,-4139829.555466785,-26365.930087000484,-3968.9804159844293,3053.255959451323
2024-09-27,-4053839.659802946,-27025.325066578294,-4048.345543314898,3057.67599816114
2024-09-30,-3917761.3322580713,-26858.372523444425,-4146.808515833912,2990.5081398768484
2024-10-01,-4118049.818711182,-27984.58326110617,-3793.6242880403843,2911.877915038647
2024-10-02,-4219468.986398908,-27341.777801668402,-3949.0748241899305,2873.4386666449086
2024-10-03,-4206611.630644823,-26492.08718250223,-3927.5878042795225,2858.358368312653
2024-10-04,-4233319.410814138,-27427.50735596529,-3942.0255284316418,2549.2642413936264
2024-10-07,-4035944.5539391623,-27159.924656110845,-3853.8189761679846,2494.725004628126
2024-10-08,-4188932.761009485,-35464.08100803053,-4304.187379888861,3505.57394695694
2024-10-09,-4193353.620526456,-35386.339556308565,-4156.143813187118,3534.5867817405765
2024-10-10,-4233737.2694545165,-33744.16581703761,-4161.375441664847,3459.3037595282326
2024-10-11,-4315042.708928525,-29921.61466320672,-3887.2385268849584,2911.686140513292
2024-10-14,-4221269.592365199,-28653.45391039391,-4065.2694473963033,2786.0632474418285
2024-10-15,-4266924.975642833,-29756.04914898027,-4264.920042247457,3296.511975254249
2024-10-16,-4296280.478656784,-29273.833516926752,-4171.860622273765,2966.521139956954
2024-10-17,-4319110.298916879,-30479.41693474225,-4161.047725874116,3262.6297219121284
2024-10-18,-4460957.4578139,-23109.110022722798,-3757.5473095837965,2573.796083896559
2024-10-21,-4505821.462132516,-28847.1731836449,-3239.2607129004177,1955.6138097009841
2024-10-22,-4560259.21885632,-22957.355990273572,-3324.031836674684,2158.300941457035
2024-10-23,-4522861.969279162,-28268.035152403936,-3236.683428526552,2038.0980013109277
2024-10-24,-4484873.553958637,-31797.461035182732,-3274.8266632781897,2062.8904992085277
2024-10-25,-4300704.220211556,-29597.525660683004,-3581.749807099817,2893.9590801585714
2024-10-28,-4280208.098241771,-28867.98668099065,-3408.028924065945,2583.0967152167154
2024-10-29,-4201725.453242804,-26591.047833614633,-3330.9413260709475,2310.155426460351
2024-10-30,-4036339.530922253,-25543.727489084857,-3529.1945652119402,2516.9791051875636
2024-10-31,-4017627.007186996,-31224.472698817186,-3718.252527685937,3062.513701887635
2024-11-01,-4018388.188360075,-37174.882789670824,-3822.0443595866996,2870.93889406176
2024-11-04,-4047469.0669692913,-32137.801987244857,-3370.5153063468797,2387.5347892818213
2024-11-05,-3932682.9044839474,-30339.73186985309,-3562.537352848957,2401.0658643487277
2024-11-06,-3790063.8863274674,-47509.41436160705,-3250.281024899826,2014.8842176710964
2024-11-07,-3828162.2913185246,-58537.48080702309,-3746.818718508806,2786.731200195483
2024-11-08,-3762814.667209555,-52966.4198021121,-3997.877095201036,2684.597293339093
2024-11-11,-3742961.637789888,-37542.23416510452,-3820.166965663147,2519.9408871643473
2024-11-12,-3716546.431227077,-43563.01844835879,-3803.108224570358,2595.714201610772
2024-11-13,-3710673.8293674644,-44265.58617085322,-3481.9155022189207,2458.380360757158
2024-11-14,-3823474.9749958017,-42468.39564582609,-3462.957006892094,2175.360720894223
2024-11-15,-3698063.5313392985,-47142.12525191672,-3929.9103150040555,3381.7874978666687
2024-11-18,-3727027.451056203,-40342.18660590999,-3774.741527959882,2564.007843465915
2024-11-19,-3735714.3187307366,-36583.13484974531,-3258.4818750299264,1728.9208805415608
2024-11-20,-3732361.715740215,-37140.49159347156,-3365.4685665311627,1948.9793529165129
2024-11-21,-3847550.6874297154,-35701.992974307876,-3018.0802004039997,1632.5780649366222
2024-11-22,-3917466.3327943063,-33769.50903746438,-2860.879013596229,1427.2078298441756
2024-11-25,-3714264.840343558,-40295.95747989592,-3321.3809408301277,2369.684718188408
2024-11-26,-3701844.938741735,-40031.96106252998,-3341.7110602933994,2341.310327142354
2024-11-27,-3656163.9510137313,-40650.02464100198,-3318.4818698151003,2422.7483940343036
2024-11-28,-3704776.2568198126,-40495.89794121596,-3499.3929623407917,2533.4050971793044
2024-11-29,-3647870.2245449536,-39225.329694966844,-3705.4045978574873,2482.1827351960105
2024-12-02,-3860592.481204543,-42890.7347925387,-4138.123071436833,3136.2382900957687
2024-12-03,-3871828.450271548,-39823.808278635785,-4095.5216083496284,3072.2896184936953
2024-12-04,-3888342.121592501,-39013.8874169201,-4356.085844437403,3046.6216666900277
2024-12-05,-3884538.2698885496,-40073.11366515899,-4323.287296069364,3213.4314255717154
2024-12-06,-3779179.1014409997,-38674.02238596669,-4231.835883097317,2854.869392064735
2024-12-09,-3809077.235633746,-35630.61127132837,-4562.184281268696,3539.087790039851
2024-12-10,-3831868.7616429944,-34963.59691116554,-4430.359702336861,3235.8947439072044
2024-12-11,-3856365.8965546093,-35067.00609982997,-4350.7055262466565,3023.263753576046
2024-12-12,-3784232.2246398074,-35811.12231642829,-4327.986283112677,3055.520771134874
2024-12-13,-3770026.6944700824,-36578.33452151186,-4272.9414899126095,2912.9300951432024
2024-12-16,-3873650.106790205,-40785.89429349852,-4558.410631505289,3626.922473649926
2024-12-17,-3853194.939448337,-40231.614017585045,-4517.0838189835,3538.5451263405907
2024-12-18,-3760082.9127368126,-42601.09846019245,-4422.541474138378,3671.837293072073
2024-12-19,-3819453.02140173,-44103.28332374434,-4077.608945615828,3474.6363599792785
2024-12-20,-3861482.5253038364,-42104.89919282921,-4036.580029156959,3127.150100536065
2024-12-23,-3763573.1637660307,-38608.15547519657,-3877.2689805250466,2908.2208837239914
2024-12-24,-3718116.737160885,-40846.6161718522,-4259.520608047074,3672.653761267167
2024-12-25,-3736426.488340358,-41801.907615071046,-4192.987377625096,3691.877683851395
2024-12-26,-3769550.9425539053,-41163.87397481205,-3918.5680244885834,3360.3808075145284
2024-12-27,-3732312.591872747,-43217.76453532404,-4073.32570940932,3608.2617381136033
2024-12-30,-3534114.7938982993,-37634.63286505564,-3890.886115185292,2879.9881833786703
2024-12-31,-3638105.2423991724,-39358.553602450454,-4328.166074850837,3794.2876621152914
