date,equity,open_trades,closed_trades,margin_used,capacity_utilization,capacity_utilization_initial,day_mtm_pnl,theta_pnl_est,delta,gamma,vega,theta,equity_adjusted,drawdown
2011-10-19,27418160.80659604,312,6654,2656698.1664658026,0.12111945551370988,0.3320872708082253,-25481.36992740781,13169.644204393486,-8793370.614028323,-1234489.7590066567,-13764.26426213363,13169.644204393486,27165140.771114126,-0.009216767503462245
2011-10-20,27362192.28574482,312,6654,2640202.106980016,0.12061360432162405,0.330025263372502,-55936.91413810808,12844.414513337988,-8805211.58994419,-1202254.4620402968,-13276.783594912995,12844.414513337988,27109172.2502629,-0.011258084810604327
2011-10-21,27383776.173059188,324,6669,2726633.377111231,0.12446390519150521,0.34082917213890385,24587.255261816455,12554.854624711304,-8984313.048037501,-1432017.7790342418,-14361.947020966554,12554.854624711304,27130756.137577273,-0.010470864386334933
2011-10-24,27432119.579521723,318,6675,2690617.6437367126,0.12260343372014161,0.33632720546708905,48476.829284223524,13581.38177237937,-8890579.718771221,-1410191.2070889117,-13725.232096524343,13581.38177237937,27179099.54403981,-0.008707654803567869
2011-10-25,27522655.73155574,318,6675,2729009.1726111686,0.12394376106128534,0.34112614657639606,90606.9488589244,13189.297189098927,-9193698.083037395,-1337394.9137839265,-13758.388144165627,13189.297189098927,27269635.696073823,-0.005405566214156156
2011-10-26,27402859.255863126,315,6678,2724606.619978289,0.12428477784646373,0.34057582749728615,-119729.13695201522,13431.494395682765,-9339955.064738499,-1332768.445329659,-13814.42958503539,13431.494395682765,27149839.220381208,-0.009774854797215245
2011-10-27,27448521.357229393,315,6678,2760838.5339118196,0.1257280172755403,0.34510481673897747,45740.123656676195,12661.882367620472,-9666394.377955992,-1356689.8446032002,-13649.2450343558,12661.882367620472,27195501.321747474,-0.008109439374727865
2011-10-28,27453391.20722762,324,6696,2764378.469614872,0.12586689421847713,0.34554730870185896,7913.454776340892,13087.685800751424,-9347002.368869111,-1570441.4446678902,-14386.030313929761,13087.685800751424,27200371.171745703,-0.007931823298165932
2011-10-31,27479104.50164768,318,6702,2693738.3899541544,0.12253576120869561,0.3367172987442693,25881.164413432572,13613.828459694996,-8982361.39677631,-1622492.218685455,-13835.592539450286,13613.828459694996,27226084.466165766,-0.00699399267257478
2011-11-01,27467290.09613095,318,6702,2683497.0827571717,0.12212239874071022,0.3354371353446465,-11748.151334148828,13597.048007441012,-8887409.727473065,-1513272.898541005,-13568.897988353016,13597.048007441012,27214270.06064903,-0.007424894724087202
2011-11-02,27471938.27084328,318,6702,2697967.746945895,0.12276016531609829,0.33724596836823684,4714.966637234311,14159.790762708119,-9095340.853635576,-1436850.8850975155,-13106.973465037356,14159.790762708119,27218918.23536136,-0.007255363720898435
2011-11-03,27342567.297618687,318,6702,2714685.626095967,0.12410528227594386,0.33933570326199586,-129315.7057456229,14368.331475354902,-9259604.047989829,-1351213.3560066433,-12835.211968720794,14368.331475354902,27089547.262136772,-0.011973859094166588
2011-11-04,27409884.421771105,324,6723,2804600.711208162,0.12790097306012924,0.35057508890102024,70361.9526478017,14952.75059052863,-9496979.465874482,-1807735.5642883973,-14657.229764230193,14952.75059052863,27156864.386289187,-0.009518628752013475
2011-11-07,27434021.905442663,318,6729,2777336.238381137,0.12654616628733076,0.34716702979764213,24334.622453942895,14330.217251778851,-9510815.43483008,-1694990.0288311306,-14142.869120187634,14330.217251778851,27181001.869960748,-0.00863827203684153
2011-11-08,27612820.45046822,318,6729,2773414.4229688584,0.12554921852078635,0.3466768028711073,178922.86674236087,15033.420203688489,-9352742.053391138,-1710367.010703076,-14420.904601168639,15033.420203688489,27359800.414986305,-0.002117024755308158
2011-11-09,27682988.13714849,318,6729,2744699.160233453,0.12393437924021798,0.3430873950291816,70285.56649559704,14872.741020319054,-9174602.156315194,-1639576.489781847,-13868.05799417905,14872.741020319054,27429968.10166657,0.0
2011-11-10,27684972.09449884,318,6729,2739973.1200150093,0.12371211313950797,0.3424966400018762,2082.9249449575514,15015.773170458448,-9157987.786713855,-1632995.263950838,-13470.477399273363,15015.773170458448,27431952.05901692,0.0
2011-11-11,27455959.486777917,309,6738,2690860.001331965,0.12250801154061898,0.3363575001664956,-228895.90213338257,15290.982585544965,-9319847.397059359,-1507756.5412411564,-12830.993435052256,15290.982585544965,27202939.451296,-0.00834838903291398
2011-11-14,27706508.704386335,321,6753,2782743.4493355034,0.1255455658012478,0.34784293116693793,253700.0900384946,16190.312071987328,-9162853.221998144,-1909646.8531983313,-14395.804662640201,16190.312071987328,27453488.668904416,0.0
2011-11-15,27570310.518679414,318,6756,2748206.7477739523,0.12459991817611148,0.34352584347174403,-135979.63334043982,16576.342181124644,-9083762.47508889,-1919869.1028218179,-13847.76475274258,16576.342181124644,27317290.483197495,-0.004961052030563523
2011-11-16,27587120.577927474,318,6756,2729682.5574893085,0.12368464433332953,0.34121031968616355,16930.214790389586,16731.931495196004,-8913498.41671662,-1915694.277718846,-13689.737211964391,16731.931495196004,27334100.542445555,-0.004348741535136392
2011-11-17,27522700.468928773,318,6756,2694351.388665534,0.12236950511575301,0.33679392358319177,-64273.577531719144,15916.398561292059,-8613560.475609664,-1829476.8968095398,-13556.007873089227,15916.398561292059,27269680.433446854,-0.006695259668974418
2011-11-18,27576788.416809022,312,6762,2660600.0154253044,0.12059961330574914,0.332575001928163,54207.79511153438,15342.27022991416,-8575147.304736717,-1913737.1782814972,-13704.062441434964,15342.27022991416,27323768.381327108,-0.004725093016110489
2011-11-21,27603759.678651918,321,6780,2667305.707280421,0.12078543549555185,0.33341321341005264,30095.35929092009,16042.652987939658,-8376624.318695467,-2021632.5537543278,-13965.365794504414,16042.652987939658,27350739.64317,-0.003742658245500044
2011-11-22,27611517.98817312,318,6783,2665080.491047084,0.12065075941263992,0.3331350613808855,7950.278406311574,16110.146176601656,-8504828.789252432,-2025095.5929297295,-14006.27023834623,16110.146176601656,27358497.952691205,-0.0034600599347799467
2011-11-23,27661340.739165302,318,6783,2648667.7312908517,0.1196917638712212,0.33108346641135644,49910.36379403555,15806.102149642513,-8321328.582832429,-2011353.2718513005,-13833.358997998728,15806.102149642513,27408320.703683384,-0.0016452541156342232
2011-11-24,27681645.700261734,318,6783,2650924.4829700617,0.11970587441198431,0.3313655603712577,20381.213538695647,15609.57059181946,-8369276.106044557,-2095147.0294093967,-13653.983454243595,15609.57059181946,27428625.66477982,-0.0009056409706048816
2011-11-25,27748693.54833555,315,6786,2614378.793752512,0.11777035507989395,0.326797349219064,67134.49377640407,14987.10156253468,-8181641.757704449,-1958037.478051349,-13219.504461349406,14987.10156253468,27495673.51285363,0.0
2011-11-28,27779574.210357282,321,6807,2682326.087715076,0.1206968682908665,0.3352907609643845,33991.30224485598,15866.418039468463,-8309725.637419214,-2082506.9541337371,-14179.470588784337,15866.418039468463,27526554.174875364,0.0
2011-11-29,27829763.66669989,318,6810,2661327.136625213,0.11953601046070249,0.3326658920781516,50381.00648032456,15549.704265036386,-8234107.6914506415,-2082823.7089734136,-13840.464211810026,15549.704265036386,27576743.63121797,0.0
2011-11-30,27847776.669156637,318,6810,2686639.3301401692,0.12059487558282392,0.3358299162675212,18117.465532709488,15960.30819163452,-8442382.656460475,-2022119.3789374786,-13797.656638109465,15960.30819163452,27594756.63367472,0.0
2011-12-01,27841252.501978386,318,6810,2686718.2764951163,0.12062667961436896,0.3358397845618895,-6423.618460118758,15989.008873577675,-8435590.78093357,-1954634.6229235646,-13546.990461951853,15989.008873577675,27588232.466496468,-0.0002364277846280844
2011-12-02,27906100.29738554,318,6810,2683995.330421673,0.12022439994388658,0.33549941630270913,64950.24922880136,15999.82994677668,-8418994.38259059,-2005336.4278775263,-13555.033569260124,15999.82994677668,27653080.26190362,0.0
2011-12-05,27931303.23106598,321,6834,2656692.2019475023,0.1188940317235473,0.3320865252434378,28339.702445727016,15364.302103745418,-8327145.482004391,-2058139.781844132,-13971.055260437723,15364.302103745418,27678283.195584066,0.0
2011-12-06,28057526.421014164,318,6837,2639477.4417584143,0.11759221938135343,0.32993468021980177,126421.29351117481,14417.098827666501,-8278477.441641605,-2028613.3774394253,-13920.731374632122,14417.098827666501,27804506.385532245,0.0
2011-12-07,28064025.90042636,318,6837,2646263.1064870087,0.11786722599406191,0.3307828883108761,6612.157469937062,14465.121727292035,-8323815.227193489,-2013741.5146668702,-13716.237340165339,14465.121727292035,27811005.864944443,0.0
2011-12-08,28100169.541252833,318,6837,2622172.201994295,0.11664396713624717,0.3277715252492869,36261.38555833917,14647.692515756089,-8137276.433063303,-2090694.541496693,-13581.910589720923,14647.692515756089,27847149.505770914,0.0
2011-12-09,28077584.482419156,318,6837,2627022.74831802,0.11695373715120225,0.32837784353975247,-22473.879859290617,14753.475981376692,-8199929.337585375,-1916823.8441573505,-13435.143402731504,14753.475981376692,27824564.44693724,-0.0008110366495139179
2011-12-12,28324997.481744274,309,6846,2538321.7123516207,0.11201773777683444,0.3172902140439526,247541.8426472293,12797.708681921047,-8110449.147150757,-1783267.5261029413,-12641.577905885944,12797.708681921047,28071977.44626236,0.0
2011-12-13,28323755.96061413,321,6861,2538944.4724929132,0.11205013187620079,0.31736805906161414,1954.0514101544077,12616.184473946576,-7743319.17024559,-1954587.711081127,-13572.072722378716,12616.184473946576,28070735.925132215,-4.4226351083432433e-05
2011-12-14,28437520.54125285,318,6864,2475370.2962397793,0.10880740695417199,0.3094212870299724,113965.06255136823,11687.598829535722,-7415705.017750738,-1915295.5110365744,-13077.01663213667,11687.598829535722,28184500.505770937,0.0
2011-12-15,28452942.386137437,318,6864,2473078.1706109666,0.10864773390782403,0.30913477132637085,15492.889328738042,12021.979275718953,-7342114.710432911,-1942983.904811867,-13114.361249514204,12021.979275718953,28199922.35065552,0.0
2011-12-16,28484424.43033646,318,6864,2491334.3849213677,0.10932880138645387,0.311416798115171,31564.29837302815,11541.64888186447,-7539338.819478244,-1842702.4229144547,-12830.620711440688,11541.64888186447,28231404.394854546,0.0
2011-12-19,28530280.97334996,312,6870,2460287.750219875,0.10779282863170983,0.3075359687774844,45932.674694647394,11535.892516699489,-7531310.440306466,-1740574.568152909,-12255.750675970457,11535.892516699489,28277260.937868044,0.0
2011-12-20,28565917.577909417,321,6888,2500935.380853507,0.10943703164936706,0.3126169226066884,38824.237894103004,11603.333089484913,-7703077.218848362,-2041534.8026171604,-13340.107547595651,11603.333089484913,28312897.542427503,0.0
2011-12-21,28597107.00716386,318,6891,2475514.607551373,0.10820651398982561,0.30943932594392165,31317.950052483473,11191.263090417451,-7694338.66522637,-2008412.9786893316,-13125.2986585707,11191.263090417451,28344086.971681945,0.0
2011-12-22,28611061.580503207,318,6891,2470128.3822065736,0.1079184171153677,0.30876604777582173,13994.526756612553,11178.13550749726,-7669231.290986202,-1960204.2262967397,-12893.871128516206,11178.13550749726,28358041.545021288,0.0
2011-12-23,28632174.967222363,318,6891,2468918.9393818066,0.10778603713340779,0.3086148674227258,21152.228158102713,11009.627830305853,-7657791.125547203,-1926437.4210644632,-12662.176188012696,11009.627830305853,28379154.931740448,0.0
2011-12-26,28662797.382372156,315,6894,2455314.9025849407,0.10707760262502232,0.30691436282311757,30667.67860442621,11230.173930354445,-7723001.056169313,-1864083.0512183625,-12280.423253138322,11230.173930354445,28409777.34689024,0.0
2011-12-27,28671300.502630707,321,6915,2449289.9145955653,0.10678317130970537,0.30616123932444567,11662.887582521653,11059.785724864416,-7431886.812509833,-2041952.8579230313,-13342.517089830028,11059.785724864416,28418280.46714879,0.0
2011-12-28,28688033.451737802,318,6918,2395488.904826109,0.1043766606055477,0.2994361131032636,16869.736919917483,10643.487050746658,-7252891.162784173,-2010422.7145112935,-13044.785474658904,10643.487050746658,28435013.416255884,0.0
2011-12-29,28695899.812907573,318,6918,2389877.7275285944,0.10410362382388223,0.2987347159410743,7885.764197629517,10682.607744291357,-7219059.017999476,-2001647.2783479122,-12892.720361765176,10682.607744291357,28442879.777425654,0.0
2011-12-30,28724202.519329857,318,6918,2398552.147699539,0.10437853523024011,0.2998190184624424,28323.681224815213,10645.223976284818,-7245771.426481266,-1943819.405295346,-12871.22088967422,10645.223976284818,28471182.48384794,0.0
2012-01-02,28749197.422897425,318,6918,2398109.098546072,0.1042685237117301,0.299763637318259,25018.04881468807,10511.644697864116,-7253063.303826552,-1896496.8932101808,-12530.366746528749,10511.644697864116,28496177.387415506,0.0
2012-01-03,28769832.64294255,321,6942,2419988.577088177,0.10514436280887689,0.30249857213602216,23793.506477194747,11551.409891043804,-7264981.494859633,-2219509.274535048,-13691.772030991937,11551.409891043804,28516812.607460633,0.0
2012-01-04,28774767.647156406,318,6945,2404391.8678392377,0.1044487959608618,0.3005489834799047,5033.2922347386075,11521.838330144226,-7269669.965769609,-2178554.186270014,-13584.644022516934,11521.838330144226,28521747.611674488,0.0
2012-01-05,28786968.612427086,318,6945,2407255.3788527395,0.10452886735239413,0.30090692235659244,12188.973160414556,11335.741427029585,-7308474.129028531,-2123247.8117180993,-13260.018751305493,11335.741427029585,28533948.57694517,0.0
2012-01-06,28796310.807324752,318,6945,2400021.027033586,0.10418092455888074,0.3000026283791983,9326.679528625416,11511.701356340938,-7253411.41172429,-2132430.648477957,-13196.10223404495,11511.701356340938,28543290.771842837,0.0
2012-01-09,28830528.77211402,318,6945,2397691.2269246695,0.10395626307606119,0.29971140336558366,34208.82220194777,11192.93214280345,-7275510.817747336,-2009394.8050906379,-12678.21834893129,11192.93214280345,28577508.7366321,0.0
2012-01-10,28875232.454687726,309,6954,2354769.2615031246,0.10193724263511691,0.2943461576878906,44696.478532892565,11154.897001596544,-7200485.897888386,-2029285.0909889983,-12420.500837190566,11154.897001596544,28622212.419205807,0.0
2012-01-11,28842566.817115534,309,6954,2355889.372490245,0.10210123579796264,0.2944861715612806,-32674.698607940085,11610.032464319575,-7199421.50152949,-2015421.7613285854,-12305.252965867257,11610.032464319575,28589546.781633615,-0.0011412687843191558
2012-01-12,28811503.39662619,300,6963,2291871.629528487,0.09943387880432786,0.2864839536910609,-31073.136910277048,12340.552847560166,-7013699.629679605,-2008589.508219078,-12152.96646767264,12340.552847560166,28558483.361144274,-0.002226559468155222
2012-01-13,28826842.385426614,321,6969,2419603.1443839055,0.10491970955545644,0.3024503930479882,18457.082478473152,12391.236170081356,-7325812.265168256,-2165987.2523688413,-12912.748869746667,12391.236170081356,28573822.349944696,-0.001690647408815996
2012-01-16,28862517.567262076,318,6972,2400887.4284920054,0.1039794702115341,0.3001109285615007,35745.07596627984,11953.419232464448,-7340553.412817523,-2077909.2461112915,-12376.798352187245,11953.419232464448,28609497.53178016,-0.0004442314674848252
2012-01-17,28887667.25419462,312,6978,2385519.061365318,0.10322393983798267,0.29818988267066476,25111.085093266007,11727.488131468283,-7375330.777308562,-2061555.684323513,-12334.385365956516,11727.488131468283,28634647.218712702,0.0
2012-01-18,28905129.458943304,312,6978,2392827.356191863,0.10347762667827791,0.29910341952398284,17425.49829801316,11817.081858999356,-7433357.291772414,-2065408.9411922812,-12215.013077186977,11817.081858999356,28652109.423461385,0.0
2012-01-19,28921993.55877717,303,6987,2325455.933288996,0.10050551704549049,0.2906819916611245,16831.296284741013,11639.441350086161,-7269936.575617733,-2084762.8173285525,-12188.051479952861,11639.441350086161,28668973.523295254,0.0
2012-01-20,28926092.010736674,321,6996,2449282.580378134,0.10584226947547125,0.3061603225472667,7198.7236707185775,12965.412441694596,-7570441.248144341,-2314865.458355622,-13273.153341662237,12965.412441694596,28673071.97525476,0.0
2012-01-23,28971269.511384107,318,6999,2432903.235183251,0.10497051372857749,0.3041129043979064,45220.10918064107,12470.140155521538,-7620967.697006345,-2151553.779106766,-12521.038670334423,12470.140155521538,28718249.475902192,0.0
2012-01-24,28988883.271644704,315,7002,2420373.6204616847,0.10436645652150552,0.3025467025577106,17561.965427078947,12533.74979565216,-7615041.094580111,-2098288.448059519,-12247.97345405166,12533.74979565216,28735863.23616279,0.0
2012-01-25,28976096.29927063,315,7002,2444016.803289271,0.10543245620661772,0.3055021004111589,-12825.637103318462,12552.985529254258,-7747366.401722973,-2126492.9675573367,-12533.249385772551,12552.985529254258,28723076.263788715,-0.00044498306067876646
2012-01-26,28920623.642345022,306,7011,2372634.2175598624,0.10254940587129563,0.2965792771949828,-55515.82594658984,13474.790256913317,-7560159.909816928,-2075331.8451212517,-12024.703446764053,13474.790256913317,28667603.606863104,-0.0023754159998153
2012-01-27,28923943.847591564,321,7023,2472858.4192387783,0.10686900238557405,0.3091073024048473,6432.132528551256,13950.916885404215,-7770176.140962416,-2226261.209679061,-13113.634204714874,13950.916885404215,28670923.81210965,-0.002259873786266377
2012-01-30,28964464.997710142,318,7026,2434514.7123006815,0.10506471949737152,0.3043143390375852,40578.21899875147,13253.754743682426,-7644811.313915179,-2051676.6002354526,-12335.946732233082,13253.754743682426,28711444.962228224,-0.0008497491004145714
2012-01-31,28901726.447269294,318,7026,2438922.567216082,0.10548342897723836,0.30486532090201024,-62777.5151154223,13715.726761886464,-7736299.914318428,-2021399.168162838,-11827.72134919715,13715.726761886464,28648706.411787376,-0.0030330331008024294
2012-02-01,28906333.786946442,318,7026,2443004.8167352704,0.10564314531987128,0.3053756020919088,4568.998080872862,13919.003633001865,-7771005.450401418,-2087929.2464006224,-11953.502439709968,13919.003633001865,28653313.751464523,-0.002872698969223273
2012-02-02,28917287.801645342,309,7035,2361016.72553142,0.10205904949171454,0.2951270906914275,10913.481366205055,13677.598714483149,-7468678.249410796,-1957572.7462217393,-11692.422550124906,13677.598714483149,28664267.766163424,-0.0024915023227583375
2012-02-03,28944960.39705145,321,7050,2425632.172134546,0.10475192135612833,0.30320402151681825,30758.684321654095,15217.282885969453,-7278341.612039678,-2227454.9961196515,-12627.851327484223,15217.282885969453,28691940.36156953,-0.0015285037457299332
2012-02-06,29065039.707334284,318,7053,2399178.853815731,0.10318147153650375,0.2998973567269664,120116.01800029271,14284.105665783132,-7269105.453551372,-2149798.5980659313,-12028.846559229904,14284.105665783132,28812019.671852365,0.0
2012-02-07,29055204.726245172,318,7053,2415192.6918651722,0.1039053378999065,0.3018990864831465,-9889.366894603903,14564.682103663763,-7360402.247630542,-2133949.3669579546,-12266.199549315035,14564.682103663763,28802184.690763257,-0.00034134993662786805
2012-02-08,29107340.036553588,318,7053,2408044.1589830946,0.10341223880123637,0.3010055198728868,52076.88262832049,13876.684873693064,-7366308.683490208,-2008800.3643692713,-11641.390876547537,13876.684873693064,28854320.00107167,0.0
2012-02-09,29106332.109938975,318,7053,2408514.036928804,0.1034359992454342,0.30106425461610054,-1070.9928527602988,13894.232519899551,-7334146.233812677,-2049097.9705038492,-11933.084433684138,13894.232519899551,28853312.074457057,-3.493156707816736e-05
2012-02-10,29104414.04218485,309,7062,2337746.5204205983,0.1004034352414807,0.2922183150525748,-1987.0359337101704,13556.710045931359,-7089454.635112288,-2002490.4570981013,-11675.368546056405,13556.710045931359,28851394.00670293,-0.00010140576415007363
2012-02-13,29172604.37505001,318,7080,2385152.906331462,0.10220003310586205,0.29814411329143276,71303.90493666657,13831.434958318854,-7233833.472917373,-2050085.8539796744,-12044.839082274171,13831.434958318854,28919584.339568093,0.0
2012-02-14,29188000.21155179,318,7080,2383557.3842159677,0.1020777959666719,0.29794467302699595,15430.494753343015,13705.361614411611,-7234494.316445817,-2005282.2939873433,-11843.469708232962,13705.361614411611,28934980.17606987,0.0
2012-02-15,29166929.851084054,318,7080,2386708.0347445845,0.1022865642240315,0.2983385043430731,-21133.690097319748,14098.611778571942,-7224157.215053124,-2057770.0555842957,-12180.997728902648,14098.611778571942,28913909.81560214,-0.0007281968171230267
2012-02-16,29179088.98594235,318,7080,2389749.762363745,0.10237424493937498,0.2987187202954681,12090.59623161086,13942.271409378536,-7236175.3706708895,-2044174.9322817333,-12021.598019210893,13942.271409378536,28926068.950460434,-0.00030797413909433027
2012-02-17,29200751.66844273,312,7086,2361869.627039898,0.10110483001677197,0.2952337033799873,21591.996826959497,13535.80609308488,-7202718.508753787,-1982679.6788106998,-11602.384886410238,13535.80609308488,28947731.63296081,0.0
2012-02-20,29247265.53142023,318,7107,2373037.581178707,0.1014213439299719,0.2966296976473384,49620.71868872182,14339.88215472026,-7020853.025407365,-2230526.121447811,-12158.637570850235,14339.88215472026,28994245.495938316,0.0
2012-02-21,29265061.31287993,318,7107,2385425.46730277,0.10188879504640373,0.29817818341284624,17804.874997350227,14200.764435359173,-7097308.425234439,-2218970.3161248495,-12004.218193352894,14200.764435359173,29012041.277398013,0.0
2012-02-22,29271025.03532504,318,7107,2391391.9326885133,0.10212283007694976,0.29892399158606414,5903.35919892974,14216.554460153297,-7189324.145839393,-2284519.5636575595,-12061.064803332054,14216.554460153297,29018004.99984312,0.0
2012-02-23,29372405.526485354,318,7107,2397222.8829962313,0.10201849491160311,0.29965286037452893,101323.20921292517,13338.409194318338,-7126421.028862508,-2215863.7229821393,-11849.935394813307,13338.409194318338,29119385.49100344,0.0
2012-02-24,29401493.586979985,315,7110,2383624.656176647,0.10133943744749925,0.2979530820220809,29027.381988512945,12936.59608119424,-7149567.60594212,-2271412.0536575867,-11771.304845324648,12936.59608119424,29148473.55149807,0.0
2012-02-27,29428443.311969504,318,7134,2377605.743190695,0.10099097487020513,0.2972007178988369,30084.933333013058,13061.172110987036,-7164184.377380679,-2024550.010943286,-12364.355677262321,13061.172110987036,29175423.27648759,0.0
2012-02-28,29452733.955481242,318,7134,2388286.9220280433,0.10136100292242886,0.2985358652535054,24341.01384356173,12813.252557680877,-7352222.568135339,-1991942.6849194677,-12230.940690583886,12813.252557680877,29199713.919999324,0.0
2012-02-29,29635367.65578076,318,7134,2345067.4910716778,0.09891337937451916,0.2931334363839597,182592.79913353737,11274.695119805956,-6956896.458688489,-1851920.445178628,-12039.682866454834,11274.695119805956,29382347.62029884,0.0
2012-03-01,29651727.791178826,318,7134,2355817.542340967,0.09931198440322445,0.29447719279262086,16304.526033931648,11088.3753966684,-7075771.769838915,-1869634.1617656024,-12017.134289262605,11088.3753966684,29398707.755696908,0.0
2012-03-02,29681364.002075758,318,7134,2350637.4111610325,0.09899466762193954,0.2938296763951291,29578.721338139738,10364.132090510406,-7033127.930022727,-1760504.0529126339,-11746.249480534096,10364.132090510406,29428343.96659384,0.0
2012-03-05,29713373.47647091,318,7161,2300103.8661284125,0.09676214768872476,0.28751298326605157,35175.174593570206,10939.171249118068,-6665940.405686589,-1897754.7143177788,-12354.738795745958,10939.171249118068,29460353.440988995,0.0
2012-03-06,29717949.925088555,318,7161,2282891.445380445,0.09602325577365858,0.28536143067255565,4609.463042606778,10768.35632726596,-6556197.827609671,-1790497.6207520913,-11896.68757819607,10768.35632726596,29464929.88960664,0.0
2012-03-07,29757416.603163213,318,7161,2287982.1837725355,0.09610974527310458,0.2859977729715669,39370.07070745223,10549.003815802273,-6575333.971700917,-1737294.421585793,-11817.909031203577,10549.003815802273,29504396.567681298,0.0
2012-03-08,29767554.46905717,318,7161,2297106.51813342,0.09646016271345116,0.2871383147666775,10042.73794712532,10780.432474176188,-6620617.115179807,-1667048.9743020649,-11758.73065146417,10780.432474176188,29514534.43357525,0.0
2012-03-09,29770845.40723971,318,7161,2304068.228249773,0.09674180379882102,0.2880085285312216,3197.7367465182733,10901.565454613994,-6654188.056535796,-1626195.7348982757,-11718.427354979354,10901.565454613994,29517825.37175779,0.0
2012-03-12,29850899.526861865,300,7179,2149338.444486853,0.09000308527355819,0.26866730556085666,79959.46427802402,9597.500119994125,-6185194.334780627,-1488632.3696199416,-11313.42567426373,9597.500119994125,29597879.491379946,0.0
2012-03-13,29869314.352235056,321,7185,2250134.2488636295,0.09416579764473472,0.28126678110795367,21563.812924012567,10392.986560344083,-6155951.205179238,-1618563.0535498036,-11834.49067216014,10392.986560344083,29616294.31675314,0.0
2012-03-14,29872392.904138487,318,7188,2223230.6890323823,0.09303032302127603,0.2779038361290478,3060.2806841194856,10112.776584606132,-6033664.772793585,-1581004.6352833998,-11702.14096676634,10112.776584606132,29619372.86865657,0.0
2012-03-15,29890357.04656493,318,7188,2227685.5792807834,0.093160712993925,0.27846069741009793,17852.252945618697,10280.396992395104,-6051703.931297867,-1571554.0143792825,-11571.540902126528,10280.396992395104,29637337.011083014,0.0
2012-03-16,29903966.60788897,318,7188,2230650.755966011,0.09324226051743677,0.27883134449575137,13499.175485650581,10046.959694759827,-6053513.844841038,-1524965.1880592701,-11540.632912743065,10046.959694759827,29650946.572407052,0.0
2012-03-19,29962276.053516023,303,7203,2129325.9741533515,0.08883362074822576,0.26616574676916893,58197.055131150904,9081.468190270647,-5816317.536678029,-1474336.8259267146,-11147.570902991229,9081.468190270647,29709256.018034108,0.0
2012-03-20,29967817.508375637,321,7212,2239538.1578098997,0.09341430007306906,0.2799422697262375,8696.53104453966,10266.36785762679,-6071142.608626152,-1651201.9188801702,-11949.53800811565,10266.36785762679,29714797.472893722,0.0
2012-03-21,29997700.46725407,318,7215,2220272.426856939,0.09251844275866333,0.2775340533571174,29861.062067878873,9777.925412273808,-6082783.692148282,-1582888.7505842056,-11741.496901979926,9777.925412273808,29744680.43177215,0.0
2012-03-22,29999928.89341373,318,7215,2217240.221311243,0.09238522819457508,0.2771550276639054,2088.679429151345,9960.058906010221,-6084693.423854365,-1512420.8969748374,-11621.070503616129,9960.058906010221,29746908.857931815,0.0
2012-03-23,30055518.057315774,318,7215,2225138.3635843587,0.09254283852889454,0.27814229544804486,55453.147401763825,10097.06263755899,-6067563.275319222,-1508319.9573363515,-11447.459720968842,10097.06263755899,29802498.02183386,0.0
2012-03-26,30115837.23527018,306,7227,2151970.200529081,0.08932053688718306,0.2689962750661351,60190.322096002565,8945.434715633904,-5908136.847892767,-1773451.24993665,-11197.032505529509,8945.434715633904,29862817.199788265,0.0
2012-03-27,30134341.393680345,321,7239,2269018.7974562114,0.09412097180975974,0.2836273496820264,21654.903523149194,10216.182958374686,-6347534.206051153,-1981581.037998496,-11861.614713493038,10216.182958374686,29881321.358198427,0.0
2012-03-28,30107940.276713487,318,7242,2246791.9938979587,0.09328070823046739,0.2808489992372448,-26401.29129483671,10411.776327663707,-6320953.237113178,-2013250.59954935,-11643.37364675286,10411.776327663707,29854920.24123157,-0.000883532446586902
2012-03-29,30137677.808944084,318,7242,2246072.353182709,0.09315881798448206,0.2807590441478386,29617.491458681456,10196.203083582252,-6321958.112887614,-1908198.4374570334,-11155.728900830567,10196.203083582252,29884657.77346217,0.0
2012-03-30,30087927.40438535,318,7242,2248576.028651841,0.09341687109379077,0.2810720035814801,-49864.790424451596,10988.511165522046,-6372386.49982559,-1896192.1070454386,-11168.72997899914,10988.511165522046,29834907.368903436,-0.0016647473407880847
2012-04-02,30117390.643177483,309,7251,2158538.4419340766,0.08958853987003071,0.26981730524175956,29351.04420714644,9575.790166500225,-6000618.42319312,-1874020.521114141,-10793.89285564752,9575.790166500225,29864370.607695565,-0.0006788488568411655
2012-04-03,30193470.93375125,321,7266,2237659.8232455677,0.09263839805612735,0.27970747790569594,79264.7770913816,10106.965444613432,-6347225.052114152,-2068001.8203769994,-11645.455950411932,10106.965444613432,29940450.898269333,0.0
2012-04-04,30215322.840863254,318,7269,2206698.667334364,0.0912905464785412,0.27583733341679545,21854.00888293163,9342.203479375057,-6252662.335753834,-1712470.8497493695,-11188.788053992097,9342.203479375057,29962302.805381335,0.0
2012-04-05,30273550.109680563,318,7269,2209604.5602966,0.09123494569893685,0.27620057003707504,58121.886853423886,9049.793844500842,-6306153.567524373,-1740487.5219378516,-11065.765468850273,9049.793844500842,30020530.07419865,0.0
2012-04-06,30258769.296891537,318,7269,2213845.230668079,0.09145469570103706,0.27673065383350987,-14893.020377888999,9002.439644720182,-6333196.211753167,-1619904.6163678567,-10954.985513828104,9002.439644720182,30005749.261409618,-0.0004923568222312584
