date,delta,gamma,vega,theta
2021-01-18,-4742671.6089602625,-160642.31109956108,-7583.491603040241,7457.879222227357
2021-01-19,-4688034.830673106,-164029.87583539987,-7495.819194673714,7341.665584533924
2021-01-20,-4756218.076141153,-156977.31072406512,-7089.257729249974,6981.555370400773
2021-01-21,-4758039.806276773,-162270.77250438376,-7045.667010750716,7120.995422901677
2021-01-22,-4721795.738149013,-163124.37476553977,-6958.7845499566165,7003.06654624455
2021-01-25,-4594130.703067261,-159945.1124527107,-6684.5601023059135,6149.05648991938
2021-01-26,-4539658.904080905,-148843.06676261692,-6570.463603843167,5934.835043029026
2021-01-27,-4730577.732402991,-167765.53407664175,-7251.942078785359,7011.6045171589385
2021-01-28,-4813757.841360286,-155167.78995675888,-6858.661574644571,6658.634856761607
2021-01-29,-4806846.977727951,-159858.21505734997,-6715.921741039115,5330.912004843798
2021-02-01,-4762890.333668125,-185344.6316818638,-6824.427213550318,5694.197458618879
2021-02-02,-4565863.501401531,-186504.61305333982,-6643.468109133702,5054.036513870739
2021-02-03,-4702584.376424052,-251411.05080794994,-7307.218983132248,5889.121422723915
2021-02-04,-4614607.465307445,-244863.26387585266,-7220.230604110782,5733.721316957348
2021-02-05,-4652257.5497517185,-275214.47884358774,-7126.16634649148,5699.992765910802
2021-02-08,-4580688.84347248,-64841.12821909394,-6865.5120899686635,4948.510073521321
2021-02-09,-4460074.692075716,-65616.07822510194,-6751.05730657489,4957.813758051024
2021-02-10,-4666668.753657691,-80608.00473130374,-7382.090041189333,5485.99056046174
2021-02-11,-4621768.024740336,-79399.5062131226,-7412.537531987076,5562.214884303332
2021-02-12,-4621218.558346048,-77936.41836329736,-7164.590330863972,5491.618325814102
2021-02-15,-4501894.91217798,-67766.4324905235,-6959.514194236065,5038.895888446888
2021-02-16,-4339851.713694939,-66121.8545332632,-6850.51103155713,5028.488949973275
2021-02-17,-4424736.009059955,-92525.33636152411,-7489.36934783149,5971.141022092744
2021-02-18,-4435784.162162596,-89565.06856166934,-7293.985717657679,5831.54861480061
2021-02-19,-4498451.324079723,-85120.26856135119,-7341.278395188651,5859.5974729839945
2021-02-22,-4575966.652820576,-80414.02434959359,-7012.296558559039,5790.631902199329
2021-02-23,-4581209.892577242,-81207.3998246753,-6855.408440888301,5629.998658951301
2021-02-24,-4653457.058375271,-78568.44740861238,-6844.962991051171,5579.265179779739
2021-02-25,-4557427.705250017,-63450.56468983825,-6808.954345341947,5697.699295512956
2021-02-26,-4500020.198846134,-64333.886895145566,-6064.406483886529,5565.392530017305
2021-03-01,-4428414.556527673,-77091.04804993604,-7148.477026909385,6487.025004065255
2021-03-02,-4423723.169956755,-75630.92926741962,-7056.499726154772,6320.337496908369
2021-03-03,-4439967.195146305,-75952.67348462819,-6969.492184949954,6389.142492492989
2021-03-04,-4381675.62447075,-85089.0956232911,-6768.839844255466,6110.675356285231
2021-03-05,-4396706.837383333,-79196.859936335,-6699.972734546844,6091.030005294885
2021-03-08,-4412888.49001641,-80837.54988824979,-7079.808964269118,7031.218847257727
2021-03-09,-4440810.409345498,-94173.1546588024,-7112.019819514461,6381.789389204093
2021-03-10,-4498623.072081642,-84109.61378008357,-7048.443831634842,6218.368169301978
2021-03-11,-4427923.169568879,-85946.8328705681,-7053.154054212922,6201.16098804405
2021-03-12,-4340288.963540745,-86646.76873983203,-6967.371711256103,5785.6701902961695
2021-03-15,-4468120.558918018,-89316.47495058205,-7487.550589587135,6253.633604872921
2021-03-16,-4465812.462368524,-101993.11645441789,-7362.779292980723,6060.751281001203
2021-03-17,-4501063.068542479,-86106.14785068714,-7355.289780028615,5956.167232165572
2021-03-18,-4367375.969166536,-97724.12333015239,-7221.301445471975,5827.819457725915
2021-03-19,-4366547.308126339,-83802.32847657904,-7099.540353534902,6472.647308768238
2021-03-22,-4515489.660530763,-93667.09372442802,-7551.021849625994,6719.9359233438745
2021-03-23,-4466631.049950705,-84950.27553169602,-7381.067088343627,6659.112175149448
2021-03-24,-4479715.717839378,-84221.99022314751,-7229.204202237061,6458.2782112403265
2021-03-25,-4452310.441528108,-67166.7640611756,-7334.114043633331,5682.542360493335
2021-03-26,-4460634.751342659,-75969.34587296641,-7158.193539375269,6264.067174493325
2021-03-29,-4612668.35192225,-110066.42692952826,-7677.40051779036,6427.831596412197
2021-03-30,-4492832.587141342,-103971.65696335635,-7612.794161482482,6359.01752822047
2021-03-31,-4593491.414593954,-102994.94977388857,-7606.500909757492,6357.435431350187
2021-04-01,-4649800.904706188,-98367.00026232193,-7513.762881518597,6291.783267450988
2021-04-02,-4615031.131657474,-85005.6638139002,-7436.4511161615055,6002.9030340010595
2021-04-05,-4740039.834060817,-91933.44843742275,-7898.801974252758,6321.22009496744
2021-04-06,-4676426.829003337,-96889.23351895927,-7758.619054651556,6165.828751616511
2021-04-07,-4686437.588587647,-94503.5299975653,-7677.23593239677,6135.74661165452
2021-04-08,-4718571.0180708915,-93601.50165007747,-7679.685248200688,6046.176232155805
2021-04-09,-4653808.3510207785,-89050.68286319508,-7560.713707975721,5782.916094433403
2021-04-12,-5007847.095660139,-92917.83459757049,-8131.412554094951,6395.799543471888
2021-04-13,-4998447.714106568,-91122.64186740437,-7995.446688624043,6108.373758350661
2021-04-14,-4963967.984262769,-93537.92407745634,-8066.25043454209,6113.697679729552
2021-04-15,-5027374.229206623,-93752.40485440358,-8025.70597133661,6087.887592734809
2021-04-16,-5020695.657894008,-89422.78429342993,-7963.0810365112675,6028.767094435393
2021-04-19,-5260757.517780393,-103344.86379633243,-8483.395691359141,6735.429131116555
2021-04-20,-5202661.9749622,-103718.93304375937,-8333.51465279507,6710.152496409243
2021-04-21,-5284457.728465325,-104454.46576844537,-8268.203273821206,6671.8718674843685
2021-04-22,-5247445.285409461,-110412.50948531624,-8171.411566620826,6965.9144993937
2021-04-23,-5241843.684980259,-111227.43881022438,-8072.534234896431,6896.161877392961
2021-04-26,-5128265.20367425,-82275.41604067253,-7990.766918308305,5972.181179794142
2021-04-27,-5323138.302858155,-93092.11956843075,-8699.248426401127,6975.16633828275
2021-04-28,-5376940.759800912,-93081.19391995846,-8487.34513347616,6823.219022050762
2021-04-29,-5346495.280366983,-93437.09808965647,-8529.216028819013,6840.890077872707
2021-04-30,-5321610.304698883,-92792.0334383868,-8475.175152099286,6820.485105119987
2021-05-03,-5289942.788005492,-85761.77526638292,-8242.285544303739,6122.2448595031465
2021-05-04,-5489972.105151586,-99865.82921829043,-8917.664109519907,7177.65770589107
2021-05-05,-5540487.653823691,-103195.54374506272,-8968.597657575405,7493.467027731429
2021-05-06,-5627131.516631741,-92192.11380661388,-8996.108132494255,7778.629057944834
2021-05-07,-5686856.476292232,-99966.70586810273,-8729.225583328369,7931.514051034356
2021-05-10,-5647680.041868166,-97123.06716705866,-8302.009924108579,6545.3711939473915
2021-05-11,-5955564.776841788,-104942.47541752686,-9065.72693867035,7301.4441211766025
2021-05-12,-5897379.005554319,-119689.11338084748,-8665.778816361839,7139.194600220189
2021-05-13,-5907359.355775201,-94872.75925013922,-8785.98005162334,7359.839254260269
2021-05-14,-5977124.129528896,-105326.78384791863,-8597.327578966037,7154.889954579675
2021-05-17,-5921551.551070144,-98128.71560762906,-8522.307752369235,6536.416523975896
2021-05-18,-6234487.812385776,-92711.69322029599,-9045.43497478741,5965.014525971642
2021-05-19,-6247162.4893900305,-91218.42065878905,-8646.861593675374,5486.579611286145
2021-05-20,-6252366.533139057,-91884.13402411864,-8808.390652755159,5681.803390933721
2021-05-21,-6269982.30235286,-90925.45041224436,-8516.470969065904,5462.262867467128
2021-05-24,-6262127.151530938,-90755.88534197249,-8526.066532409144,5556.574024089348
2021-05-25,-6269303.358378214,-87843.3945985087,-8417.400743031838,5258.45888271274
2021-05-26,-6262497.472397952,-87557.68768257687,-8383.019643030431,5382.248711657064
2021-05-27,-6264031.25820176,-86921.68509781115,-8256.81429510366,5425.027575238111
2021-05-28,-6595010.980684297,-94252.56699741003,-9110.160787774332,6520.977890760362
2021-05-31,-6482821.386087133,-95256.42859430313,-8873.420365983833,6618.266387787409
2021-06-01,-6430298.837997949,-90375.65081146377,-8935.273904960759,6608.297757147097
2021-06-02,-6471115.636548628,-89156.87121412427,-8852.114095080597,6454.782429980939
2021-06-03,-6286466.044380961,-93630.04571874514,-8812.064771677564,6846.502121542711
2021-06-04,-6592694.205676425,-102580.02546173168,-9549.49606579847,7189.238090093293
2021-06-07,-6539222.826945864,-105510.85168191735,-9145.562449319905,6628.758189479997
2021-06-08,-6501281.901203413,-104906.9655071775,-9118.437668206465,6601.9309480487345
2021-06-09,-6507230.2010784475,-105075.57086583298,-8929.083794722319,6430.05266752801
2021-06-10,-6506686.236635579,-102603.37289359307,-8848.988013781156,6318.771587547003
2021-06-11,-6792784.1482097255,-115463.88365786953,-9650.814511022478,7041.706382052267
2021-06-14,-6631248.445266807,-115405.4323045094,-9386.085180968445,7902.852360534697
2021-06-15,-6623418.251582239,-113087.69916625209,-9242.309848432697,7645.220728688294
2021-06-16,-6473306.629769081,-111227.87609789729,-9266.304789174534,7746.78853538168
2021-06-17,-6304308.46969535,-112399.23368275285,-9208.208607648208,7713.322769580104
2021-06-18,-6429408.446840779,-111020.2656688616,-9999.599050859082,8054.094928225579
2021-06-21,-6362912.224488051,-113055.76782402646,-9664.342877146964,8131.6347047892605
2021-06-22,-6366405.554416119,-116529.34421590171,-9533.386019318075,8307.287201171675
2021-06-23,-6400272.697951075,-119857.94592414662,-9473.448240241296,8088.622944282445
2021-06-24,-6388181.136371761,-120789.4846625641,-9388.111951787305,8298.875407945749
2021-06-25,-6365411.436869147,-103972.37837707083,-8867.620126440523,7880.609480230496
2021-06-28,-6520694.451390235,-111990.4917038223,-9507.557688887455,8797.848280198761
2021-06-29,-6438277.037033447,-113216.22205730404,-9414.128321500224,8969.44146127043
2021-06-30,-6494207.2618491165,-111353.69381979632,-9295.481063144167,8872.671636629893
2021-07-01,-6519687.86551675,-107757.46469404825,-9234.692950646428,9071.280494024546
2021-07-02,-6487740.007185093,-99326.70036692823,-9125.561304643865,8312.097235071671
2021-07-05,-6635045.249764223,-101638.33927893138,-9654.209498394124,8874.018381893651
2021-07-06,-6568690.524739158,-102180.22605035173,-9559.624544902914,9378.982186123745
2021-07-07,-6586861.485996121,-101670.36576495675,-9457.5580352793,8977.023355440322
2021-07-08,-6548926.883461842,-99785.72140444788,-9401.422384114225,9337.13514419334
2021-07-09,-6551838.189907179,-99906.8949262832,-9275.975176292368,8739.2557151113
2021-07-12,-6581507.592705673,-106642.35230589249,-9813.637959841142,9331.350869790758
2021-07-13,-6529581.670872682,-107189.24596419929,-9714.002027136778,9471.052397771973
2021-07-14,-6509521.714782221,-108168.29526740586,-10031.380684222864,8372.575016994322
2021-07-15,-6498387.383939651,-105852.97222980608,-9957.488627128814,8754.749988522351
2021-07-16,-6377027.806606354,-107903.35991588575,-9851.623164263015,8574.407501998461
2021-07-19,-6435309.805717604,-135037.6656636146,-10244.412016545082,8848.000934005426
2021-07-20,-6373380.0362800965,-129451.46570391525,-10198.796481178695,9210.11425640049
2021-07-21,-6377383.383587134,-128865.36400646673,-10376.392274546433,9258.246828857968
2021-07-22,-6405320.010696584,-126816.46577959206,-10273.840093454426,9118.085531979588
2021-07-23,-6403897.6889523035,-114275.76535960559,-10183.95170581375,9052.891902808897
2021-07-26,-6226625.019615453,-102441.08212855777,-9892.035357978797,8025.574615298636
2021-07-27,-6487928.16634962,-108371.9978681754,-10663.363988289251,9305.774474698326
2021-07-28,-6526423.265954337,-105737.86084168365,-10569.509596298149,9257.263688532381
2021-07-29,-6602911.499370414,-104941.90499620193,-10486.960035161068,9717.45299547642
2021-07-30,-6565122.434260734,-105273.71763648771,-10389.888654814515,9867.39952505082
2021-08-02,-6422511.26392398,-101098.74688734634,-10165.516488933308,8875.920242157757
2021-08-03,-6727607.239549495,-107178.44417990735,-10978.072834825416,9881.503259740479
2021-08-04,-6740233.157666235,-106834.58429065305,-10884.506706487726,9862.2460510896
2021-08-05,-6738499.819016586,-107536.57323523641,-10774.803710324255,9808.139489368996
2021-08-06,-6602768.926280475,-110219.31976667882,-10664.315888305846,9704.791264195455
2021-08-09,-6414270.451093997,-116054.05183242857,-9922.983698071888,9804.193530514645
2021-08-10,-6469622.927691158,-109537.58695316876,-10625.62238130536,10723.807333929468
2021-08-11,-6547784.948143942,-106026.42338994914,-10515.170063550104,10155.785370764386
2021-08-12,-6519646.3542589145,-107155.87507805355,-10431.856230608417,10292.741322756161
2021-08-13,-6613482.87842602,-106637.47721040367,-10360.537044194616,10282.337680271103
2021-08-16,-6464611.255393473,-104147.92470354016,-10108.005013370546,9716.163158941685
2021-08-17,-6557655.730675689,-113965.35598422473,-10903.483697412239,10653.663543635043
2021-08-18,-6544752.931631498,-110243.50263276341,-10822.530353385398,10248.455992615603
2021-08-19,-6527898.596299471,-102272.51956306724,-10136.920318549846,10163.058154497014
2021-08-20,-6520774.860583198,-101738.18632342275,-10034.849167807533,10227.180160266484
2021-08-23,-6680840.427928235,-100239.82980259006,-9255.015189939511,9916.72959061189
2021-08-24,-6657523.3651641365,-107209.37606563284,-10294.789994576537,10169.313108418655
2021-08-25,-6595350.4983465085,-105823.07223224748,-10173.639731607716,10060.01353530307
2021-08-26,-6564758.706193301,-104085.17733907969,-10093.799673385423,9881.573331666468
2021-08-27,-6811935.799884624,-114415.18824141074,-10837.191891115248,10510.844057335948
2021-08-30,-6697059.718707149,-110752.068613771,-10532.959627253473,10614.726229890179
2021-08-31,-6769301.066497963,-110645.9219844702,-10428.982957059885,10547.056904278288
2021-09-01,-6714893.537891174,-109212.66000425401,-10318.335033538871,10450.82473298684
2021-09-02,-6729923.331093961,-104341.2986921638,-9595.168068180055,9944.397954242433
2021-09-03,-7087220.001461325,-111001.55875501923,-10359.095328457912,10095.489753732834
2021-09-06,-6974936.053945273,-108212.15739877461,-10655.938816858974,9960.51131969041
2021-09-07,-6815785.448568686,-106272.53164121343,-10580.969713426266,10301.839027402802
2021-09-08,-6760857.858263372,-99794.54153713997,-9932.673600618253,9822.51613009642
2021-09-09,-6723125.781729852,-104160.02901613805,-10507.373227397238,9855.266257766038
2021-09-10,-7099040.0389065,-116012.61334947987,-10631.833945810016,10306.507553808764
2021-09-13,-7014601.517090732,-115720.5491283192,-10951.48738685585,10685.540990098196
2021-09-14,-7084862.683064899,-112207.50265750234,-10215.161361286155,10427.441550343001
2021-09-15,-7011880.627753137,-111255.35021183777,-10139.59579595335,10535.446517249904
2021-09-16,-6829663.1749467,-110531.89011311888,-10064.83830548578,10616.550740370774
2021-09-17,-7111196.480683755,-117447.29418512393,-10176.782555398797,10861.727421572612
2021-09-20,-7044268.956614313,-115192.11056850443,-9766.616991791207,10634.001807621727
2021-09-21,-7086331.687282572,-115820.84893419796,-9668.784778843185,10657.718528749316
2021-09-22,-7100856.392236288,-115839.93323524362,-9548.388883695294,10564.066650094548
2021-09-23,-7068991.014144837,-119478.61269427296,-9406.206438943766,10660.332606102333
2021-09-24,-6995574.425931451,-108554.73908522291,-9405.073967135238,9714.737872435959
2021-09-27,-7111231.247613511,-116026.79243196426,-9962.503792004729,10535.22336672664
2021-09-28,-7042824.758428383,-112494.0004330279,-9815.032318088683,10784.80909255491
2021-09-29,-6990515.757233056,-117396.91396799525,-9733.058640899317,10893.95924227741
2021-09-30,-7100358.451544486,-113145.12665560024,-9664.92061432777,11045.631446179988
2021-10-01,-6940727.21532727,-110295.50274361155,-9446.72525253521,9493.814949967993
2021-10-04,-7145708.404099562,-109613.86857501073,-10077.583977057016,10218.192658666525
2021-10-05,-7158991.863249858,-110210.44222315104,-10030.088301628197,10293.429424030759
2021-10-06,-7131705.48154191,-107943.54973544451,-9917.202518981228,10262.457285277307
2021-10-07,-7188129.239143133,-106305.82570482236,-9359.964888744447,9829.865071724304
2021-10-08,-7081633.872153533,-106691.43482327458,-9705.343427008314,9382.09557055461
2021-10-11,-7133393.540112858,-110573.15099636959,-10217.358010076088,9976.930034713194
2021-10-12,-7168203.436473483,-110162.64273784476,-10194.641534904393,10094.239998030816
2021-10-13,-7286860.134490486,-109736.50409676113,-10114.672065261613,10044.661720957552
2021-10-14,-7314969.887529829,-109314.96563713052,-9962.95810769458,10124.109106418842
2021-10-15,-7129566.833483404,-107353.8286119263,-9827.602018783862,9887.31980184508
2021-10-18,-7337200.455707207,-110480.97761619589,-10380.897634719073,10405.878367233317
2021-10-19,-7383840.0395079795,-111032.71900281902,-10242.861857498663,10284.943734673863
2021-10-20,-7489469.128672026,-109795.02251854682,-9647.004378749987,9904.44231802299
2021-10-21,-7466339.72479864,-107335.99983711778,-9590.948687795624,10098.809333459092
2021-10-22,-7477314.694944798,-107360.47292756625,-9522.643487705198,9823.715383274935
2021-10-25,-7417577.399536763,-103476.75741963815,-9252.392545916271,9326.681703975784
2021-10-26,-7742732.319658074,-110288.53008792977,-9955.974420291335,10300.55243189793
2021-10-27,-7745469.7991811605,-111153.77682804398,-9833.722363711222,10228.44954145085
2021-10-28,-7812880.364588788,-107779.26435018498,-9282.000787104353,10138.983363065856
2021-10-29,-7717386.071317516,-110118.34169687697,-9657.897383410953,10521.358141705885
2021-11-01,-7652145.5195726,-106406.96591808523,-8898.496401463484,9406.097449682671
2021-11-02,-7960502.766509119,-111861.15300249009,-9800.383116422789,10308.87404246385
2021-11-03,-7897178.1006601425,-114136.50050002175,-10078.971705079954,10452.336688469932
2021-11-04,-7922568.579208575,-113946.00295823951,-9975.05006458255,10536.571913119315
2021-11-05,-7963978.861333627,-113930.20031457974,-10306.653188018765,10730.436110049182
2021-11-08,-7757175.247098773,-112284.26312997416,-9972.379602773079,8873.629156304316
2021-11-09,-8052364.092109117,-120793.35811838559,-10921.466518951489,10088.867918135607
2021-11-10,-8170539.764381719,-121169.18749055243,-10861.266971252213,9056.26288767278
2021-11-11,-8229996.8320388375,-119680.08898644247,-10760.865124925142,8789.632420547125
2021-11-12,-8262810.319226999,-118349.46851229899,-10647.806540773501,8583.036489838145
2021-11-15,-8047109.126743383,-110181.11375916046,-10108.016285054226,7631.5400289548825
2021-11-16,-8214569.134885713,-122511.03294259943,-10942.113294420056,8865.976250117998
2021-11-17,-8277308.948441183,-120988.99645109141,-10367.21725652928,8492.399903521466
2021-11-18,-8190970.4590178495,-128446.13363310997,-10924.20495640173,9429.172839434223
2021-11-19,-8185927.001163737,-127719.89237115013,-10192.402486174818,8581.716674778681
2021-11-22,-8045179.187131268,-124879.63465882002,-10290.09657745355,8726.994627998638
2021-11-23,-7953868.106340104,-123445.47967873552,-9851.583682486542,9045.2084338987
2021-11-24,-7813828.136399042,-120927.07928160668,-9745.579071414173,8825.985348328415
2021-11-25,-8107327.976830038,-125389.91768110705,-10530.032849209225,9947.726553084694
2021-11-26,-7917962.275948638,-118211.35787654523,-9912.279964609019,9798.127170565413
2021-11-29,-7923456.207359472,-122276.72413476395,-9585.856839781929,9543.15351975694
2021-11-30,-7879271.111653207,-114756.2817368013,-9571.508459337409,8730.029005754599
2021-12-01,-7706680.868168178,-118588.90022703398,-9643.754511528849,8806.242775321061
2021-12-02,-7959597.13181688,-118632.16400722135,-10368.767708559828,9291.842030019496
2021-12-03,-7857140.351815717,-115516.47925132894,-10173.689863470696,9050.310235848196
2021-12-06,-7881635.980874009,-114935.65534509136,-9950.178854499229,9349.474921103798
2021-12-07,-7937892.346191123,-111878.72034820387,-9794.55237680922,8617.75139241576
2021-12-08,-7804895.184852292,-112001.77019917784,-9788.991453140474,8432.832406910882
2021-12-09,-7902401.872998171,-114246.0116115242,-10469.003559797851,9037.37953454348
2021-12-10,-7806579.228214918,-112673.40136272188,-10359.47080061777,8876.929469644912
2021-12-13,-7792325.311540338,-113143.06862411517,-10266.983322587836,9071.888579316106
2021-12-14,-7741385.535641712,-114112.42238650678,-10157.969463227611,9095.35423028309
2021-12-15,-7682159.145160857,-112260.52062583502,-10044.493233244186,8609.555742459917
2021-12-16,-8057480.3732149275,-112591.70536754481,-10915.637330912088,9325.804355737733
2021-12-17,-7818589.491795812,-111151.9054243361,-10920.131208608816,9447.943619748386
2021-12-20,-7783231.073956448,-107244.71216686374,-10621.680873771507,9448.16276943733
2021-12-21,-7852020.767651916,-105649.79698916055,-10321.50571875582,9123.44576846826
2021-12-22,-7915789.034966014,-103864.78895766761,-10412.308394332655,9063.288974345818
2021-12-23,-8049825.767941377,-102765.38824710724,-10438.994062377524,9139.86901782777
2021-12-24,-7904183.3606674345,-101311.35361492223,-10352.726613095409,8956.805555674808
2021-12-27,-8122849.374898595,-107273.76076439316,-11011.444718624676,9952.809939674526
2021-12-28,-8102342.733831417,-106572.9758777397,-10901.602246868722,9821.410692888692
2021-12-29,-8126594.151282446,-105195.63388250303,-10767.20494094387,9650.633623391504
2021-12-30,-8314128.386134089,-104765.19955270394,-10646.519136484576,9678.19195348769
2021-12-31,-8241558.039310425,-102436.10761643921,-10543.888674282809,9266.269856815834
2022-01-03,-8270754.751092669,-108810.89186291707,-11169.423360879093,10287.631233725007
2022-01-04,-8379990.685386526,-107971.09301665952,-11048.161544269466,10002.593006589308
2022-01-05,-8335587.207149931,-108332.10653506027,-11169.250935003702,10195.449781329326
2022-01-06,-8316512.687723836,-109310.21099449055,-10829.970745663255,10043.77555172627
2022-01-07,-8339493.585311689,-107857.61318516513,-10250.280651180996,10989.245619964202
2022-01-10,-8476654.950371703,-107002.70918863142,-10837.031682006169,11521.515223358432
2022-01-11,-8584921.770112932,-105501.2037100326,-10720.722692603023,11383.551972527071
2022-01-12,-8633009.066633789,-104576.97003999415,-10581.17500020302,11240.931893701734
2022-01-13,-8604438.278698033,-105413.19920542254,-10501.165026838718,11179.241538796265
2022-01-14,-8411310.309143722,-100243.69412540703,-10332.202620340062,10839.33859236865
2022-01-17,-8307268.85466238,-101729.60574776889,-10883.635819443229,11238.755543562731
2022-01-18,-8295640.132284652,-101469.76809846735,-10814.003093314592,11279.094422921351
2022-01-19,-8381868.894373217,-94157.26410598285,-10677.929146394543,11191.988729852937
2022-01-20,-8252427.146676142,-94325.73051761858,-10997.734316405924,9331.781022153755
2022-01-21,-8160222.382005899,-88671.1073147777,-10885.717686383863,9254.838476351979
2022-01-24,-8309996.264785744,-99189.06657246817,-11184.841557562708,9772.949571692765
2022-01-25,-8344097.241703816,-90245.67657578898,-10597.329457098987,11339.124891834841
2022-01-26,-8117349.212524873,-92796.70948123043,-11338.286011260569,10036.90922531207
2022-01-27,-8163881.217090491,-94356.31410858582,-10765.693658010718,11647.753789007298
2022-01-28,-8139265.962489612,-93437.1421194028,-10564.777941949462,11069.762149614464
2022-01-31,-8154081.085619441,-98824.9241792578,-11164.438317435404,11227.116184814238
2022-02-01,-8163614.143217856,-98369.04328663403,-11086.770378435704,10933.195830953538
2022-02-02,-8188335.518765992,-97154.53924359212,-10960.105512207136,10765.733511801911
2022-02-03,-8195850.762331049,-97577.92471608304,-10888.576006585019,10828.382805173156
2022-02-04,-8202005.9876285605,-94019.83843243866,-10793.10745593666,10590.284734431205
2022-02-07,-8191999.384250069,-99103.23586917925,-11406.340060386066,11220.115879757612
2022-02-08,-8133332.2987517845,-97450.97171790601,-11384.304094417668,11221.47904111673
2022-02-09,-8162694.618093405,-97179.80383141023,-11266.72843340202,11190.640179448708
2022-02-10,-8155329.394889378,-97171.40744090496,-11190.469716768424,11229.014086268831
2022-02-11,-8255456.316706124,-93321.49386188778,-10925.440376360071,10819.378198331364
2022-02-14,-8327160.061741708,-100302.20807741507,-10877.273502711505,9863.136372430743
2022-02-15,-8101045.2658890765,-104487.26917849129,-11589.048992812932,10337.439461441123
2022-02-16,-8175474.105173522,-100560.18818644618,-11460.610652637035,10141.670299470363
2022-02-17,-8335706.876838988,-98257.13198602777,-10578.958589492258,9077.32300652423
2022-02-18,-8329324.135999782,-98308.7325001367,-11163.947421885146,8394.063015813394
2022-02-21,-8439812.670657158,-99434.11142351288,-10028.149445696317,7876.808680847591
2022-02-22,-8279431.0534359235,-95777.31314853756,-10122.983674437906,8119.947907851789
2022-02-23,-8444451.68505806,-106669.97475916878,-11680.91135315569,9658.036325123212
2022-02-24,-8459028.176851042,-104412.21802281238,-10568.101683893341,8652.228770742428
2022-02-25,-8362915.244353152,-107073.52548329023,-11347.019299961792,9063.931454801117
2022-02-28,-8439031.554037057,-101883.24824769233,-11128.025985979206,8512.550558905245
2022-03-01,-8526935.223704362,-99215.10927703568,-9952.456728611362,7340.294005367287
2022-03-02,-8624752.748655736,-116559.85098796949,-10930.705533992275,9004.342758643468
2022-03-03,-8673515.3235863,-117650.56739040147,-10488.621161845282,8829.277002707448
2022-03-04,-8846338.105745174,-91861.83116754566,-9151.715630901159,8587.481450779316
2022-03-07,-9026451.993185401,-32320.178272931626,-8056.195929289126,8788.36271461898
2022-03-08,-9326547.555083737,-21555.179757882604,-5366.306634272886,2204.0534480100346
2022-03-09,-8705401.996756094,-37924.115511782955,-7594.744166352218,5591.873857026472
2022-03-10,-8741266.771967778,-43337.688312517006,-7548.27773414458,5026.043505086032
2022-03-11,-8647158.948039107,-26218.95725934609,-7225.0263386831475,4683.03376552537
2022-03-14,-8451606.96903662,-39209.15023210578,-7106.262504257739,5037.853356352396
2022-03-15,-8174118.394188153,-39671.30901259382,-6876.72350855032,4122.507019582252
2022-03-16,-8185939.381335973,-53458.73392083763,-8700.677128268373,6425.394412465123
2022-03-17,-8261960.345823336,-66057.21186272081,-8674.01756491805,6625.417877054374
2022-03-18,-8265858.313719694,-44499.6091745591,-7545.274036051348,4777.173256574503
2022-03-21,-8350445.702069625,-45766.74225474292,-7244.726310372542,4766.9305593009185
2022-03-22,-8350898.25136088,-54304.31397293356,-7134.11652712985,4991.065309588998
2022-03-23,-8439640.735927604,-51931.35734129109,-7100.06634068462,5001.254121425863
2022-03-24,-8563816.666821353,-50161.50843251342,-7039.649194826704,5221.964854210501
2022-03-25,-8652096.637158262,-55129.87025568996,-7601.420248106368,5376.94834564078
2022-03-28,-8345763.425150245,-57084.65031339625,-7217.403398817116,5476.178251539963
2022-03-29,-8289070.482252436,-61868.80518107827,-7168.336109181155,5400.687943981724
2022-03-30,-8279366.070662088,-61432.61388989136,-7107.350265455422,5164.9809082845095
2022-03-31,-8298602.622697144,-58383.49878961983,-6993.2412362241785,5099.733596408662
2022-04-01,-8284596.090732738,-69323.35139232942,-7477.417700621534,5402.736703928324
2022-04-04,-8085910.205415649,-79866.6506728061,-7552.060854460886,5343.700417922567
2022-04-05,-8028171.92896715,-115623.97176788417,-7804.856376935395,5286.005890090676
2022-04-06,-8041733.044038621,-127557.71881307666,-7747.790732410484,4974.695816428451
2022-04-07,-8103947.937127989,-76860.59903478567,-7150.813801250422,4524.179878923004
2022-04-08,-8300695.088072291,-118778.49962621012,-8007.906730439638,5341.586981692189
2022-04-11,-8232759.192478289,-82209.81579905009,-7442.037587351822,4999.014537993724
2022-04-12,-8257491.829435349,-116990.22910620367,-7727.241609746787,5177.31065504941
2022-04-13,-8325622.813873633,-132288.19180520522,-7807.254585954734,5174.292097148561
2022-04-14,-8316997.606039862,-118251.7469360207,-7609.77859470057,5109.884712427194
2022-04-15,-8445848.37315292,-146698.56110220763,-8580.01944693754,6063.551107395299
2022-04-18,-8373191.9281473495,-126337.11252826109,-8032.304853776768,5536.237049894528
2022-04-19,-8345421.119599178,-90338.17262000022,-7351.939034163398,5002.127689054849
2022-04-20,-8320325.9059247775,-130634.08634800896,-7712.2439825021875,5350.729892055372
2022-04-21,-8281311.408621287,-128382.41165267937,-7657.219867484977,5133.421729679177
2022-04-22,-8216222.617241669,-127194.08121820749,-7509.685622872467,5094.018657743135
2022-04-25,-8105082.112531391,-85671.25052497517,-8862.908144116062,8500.692441017907
