date,equity,open_trades,closed_trades,margin_used,capacity_utilization,capacity_utilization_initial,day_mtm_pnl,theta_pnl_est,delta,gamma,vega,theta,equity_adjusted,drawdown
2019-10-14,10141313.569247726,318,168,943446.1587414755,0.11628747009686678,0.11793076984268444,24295.592436994066,4981.614444067518,-2543256.827293078,-76357.50986317339,-5798.386965495701,4981.614444067518,,
2019-10-15,10146887.712559009,318,168,938681.8970076282,0.11563667643697813,0.11733523712595353,5696.5020676191325,4952.476617575693,-2510244.4274239102,-77305.81181919997,-5728.425903781081,4952.476617575693,,
2019-10-16,10175870.298078906,312,174,917624.4598533667,0.11272063629125219,0.11470305748167084,29062.147365040102,4809.977903793089,-2475739.472336933,-75405.35649827751,-5684.747648503477,4809.977903793089,,
2019-10-17,10195418.922414586,309,177,910464.0599202567,0.11162661226193037,0.11380800749003209,19630.49203447481,4441.852402385763,-2457567.101761064,-76721.55751332764,-5551.539223055938,4441.852402385763,,
2019-10-18,10181874.133686218,303,183,886370.305290954,0.10881718503551846,0.11079628816136924,-13466.064565319783,4375.382021278356,-2437380.9306332828,-76187.46995537398,-5478.950093247446,4375.382021278356,,
2019-10-21,10188745.186127787,324,189,945700.6638342964,0.11602271017655463,0.11821258297928705,10555.54339954302,4992.527041752362,-2671073.7969338303,-84004.20701176356,-5853.4644110365825,4992.527041752362,,
2019-10-22,10201568.342068842,324,189,943827.4636384775,0.11564734852414278,0.11797843295480968,12945.309759675572,4770.463790862945,-2665887.7826332473,-78311.25264027467,-5769.794577214908,4770.463790862945,,
2019-10-23,10218009.406055499,318,195,920185.3981260775,0.11256906330267566,0.11502317476575968,16524.8364398727,4552.950013060264,-2704515.6011457006,-78784.09434792481,-5693.235001554419,4552.950013060264,,
2019-10-24,10233367.252556523,318,195,926905.5552006997,0.11322098732569405,0.11586319440008747,15445.978836749571,4363.94710282551,-2755127.945981708,-77412.13642972901,-5650.842306528914,4363.94710282551,,
2019-10-25,10215733.050271684,318,195,932059.9338012199,0.11404711845133228,0.11650749172515248,-17547.087674756935,4299.779095736826,-2795998.7575846994,-71362.71921405834,-5589.176744378375,4299.779095736826,,
2019-10-28,10221361.487180237,306,207,875889.4703878893,0.10711506870763268,0.10948618379848617,5711.616051981792,4289.959492173694,-2722592.387577646,-71658.42362621712,-5423.1859127484695,4289.959492173694,,
2019-10-29,10351897.506577982,306,207,874373.2874996646,0.10558128195145565,0.10929666093745807,130625.93789804213,3898.3550933924166,-2635655.6208029776,-91036.41261606758,-5435.653759429182,3898.3550933924166,,
2019-10-30,10263690.917601738,306,207,877337.698470627,0.10684968320777699,0.10966721230882837,-88117.18790909741,3984.0284836463725,-2735575.779124806,-72615.36458333094,-5341.926226979634,3984.0284836463725,,
2019-10-31,10354674.396968724,306,207,884238.949453849,0.10674393461767194,0.11052986868173112,91072.5816939639,3722.5440543093655,-2712327.1114311987,-87746.94227291476,-5388.981879122171,3722.5440543093655,,
2019-11-01,10380716.185063206,300,213,866708.4069463308,0.10436519883298562,0.10833855086829135,26120.35863551636,3498.9741260444052,-2675547.397327924,-86483.77258772221,-5340.67511735042,3498.9741260444052,,
2019-11-04,10297107.07277658,312,228,925192.959675295,0.11231224376132226,0.11564911995941188,-79881.63659912387,4180.319731563521,-2854476.299162913,-66652.6870953143,-5655.713129200902,4180.319731563521,,
2019-11-05,10315432.732227238,309,231,901919.1284254611,0.10929244945872534,0.11273989105318263,18447.921646332878,4136.486894351495,-2720486.788509097,-69576.27805440346,-5588.112609662744,4136.486894351495,,
2019-11-06,10327160.643893301,306,234,885897.4838123678,0.10722907224458401,0.11073718547654597,11802.307501774269,4010.1022875002927,-2689430.187788615,-68760.37760753251,-5535.783932453644,4010.1022875002927,,
2019-11-07,10333722.555145852,306,234,870844.6320780884,0.10534014091132586,0.10885557900976105,6638.271543712174,4119.258203301892,-2597684.487868765,-73133.12871496055,-5508.605267287754,4119.258203301892,,
2019-11-08,10353236.974041093,303,237,855209.1306409222,0.1032538341372374,0.10690114133011527,19588.53358681377,3927.6429511257816,-2542942.6341051594,-75880.76615916289,-5441.161932280912,3927.6429511257816,,
2019-11-11,10357552.423936598,315,252,905302.8144498782,0.10925636402738566,0.11316285180623477,8051.075008677174,4706.506376814825,-2712536.9350460703,-84095.5122609432,-5833.4022451846095,4706.506376814825,,
2019-11-12,10381139.991269141,312,255,892422.880297817,0.10745723507345678,0.11155286003722713,23703.81656082421,4460.614527882606,-2673932.860167844,-88059.9254593754,-5768.751829232089,4460.614527882606,,
2019-11-13,10394257.991772436,309,258,891857.5915853307,0.10725363853428493,0.11148219894816633,13190.983174380504,4322.877489169971,-2705683.0228755632,-86346.01836835328,-5705.520895402035,4322.877489169971,,
2019-11-14,10390205.058118422,309,258,893699.9555157693,0.10751712195726516,0.11171249443947116,-3978.3410925175676,4376.320430831116,-2727826.2346258275,-84503.82460142298,-5652.509593439634,4376.320430831116,,
2019-11-15,10398277.504645716,306,261,883475.7775259737,0.10620458257765007,0.11043447219074672,8145.620981277707,4294.6730724727995,-2694731.795584066,-84992.59196629754,-5580.9867323450135,4294.6730724727995,,
2019-11-18,10412944.122221401,321,273,911951.4078771695,0.10947329078755086,0.1139939259846462,18421.007223492255,4238.015861921917,-2628805.85951929,-82618.7317647855,-5914.508689326986,4238.015861921917,,
2019-11-19,10417812.317949113,321,273,913998.6317085685,0.10966777426651,0.11424982896357107,4979.238956932077,4113.050491266579,-2646978.5332172257,-80670.3141134817,-5844.332292198066,4113.050491266579,,
2019-11-20,10416893.272884225,318,276,906793.4770957108,0.10881285011532019,0.11334918463696385,-850.8978939964384,4051.195230790335,-2644265.6975740725,-81033.88479633708,-5780.6405476794225,4051.195230790335,,
2019-11-21,10420364.01176237,318,276,904202.2720717167,0.10846577325070711,0.1130252840089646,3539.092062690804,3967.0078616393184,-2633475.419468469,-80659.34668822245,-5731.407881606103,3967.0078616393184,,
2019-11-22,10426764.418746846,315,279,891349.0280631398,0.10685829662322366,0.11141862850789247,6468.370188820947,3801.3701756266023,-2584041.7834928962,-80738.87229510951,-5679.415854028017,3801.3701756266023,,
2019-11-25,10442635.371728405,306,288,844680.9597747737,0.10110964925357808,0.1055851199718467,15936.539696636393,3718.6916310605384,-2534722.637260407,-83274.6362473246,-5540.715239392087,3718.6916310605384,,
2019-11-26,10450477.99940437,303,291,839944.5212895693,0.10046723716099903,0.10499306516119616,7912.424795036173,3698.32286463311,-2535084.076421597,-81698.36741509204,-5486.139667804781,3698.32286463311,,
2019-11-27,10465106.479239792,303,291,837860.8591355452,0.10007791855697502,0.10473260739194315,14697.442118993973,3683.405931150091,-2520312.1684261425,-84196.00072890866,-5438.47885506171,3683.405931150091,,
2019-11-28,10474656.772286156,303,291,837123.0123074702,0.09989862084578394,0.10464037653843378,9618.689481960095,3609.609658411616,-2521358.9123033034,-84709.11012702479,-5382.202834905634,3609.609658411616,,
2019-11-29,10485899.238580732,303,291,840721.8194580394,0.10022051999660345,0.10509022743225492,11311.217521893055,3452.334909292518,-2553165.5161841614,-84080.90974068176,-5322.53349271822,3452.334909292518,,
2019-12-02,10493275.956850333,315,306,886827.9364774461,0.10564240616135916,0.11085349205968076,11155.194456766132,3953.9923200469884,-2614812.132095373,-86792.2326212854,-5645.056365396537,3953.9923200469884,,
2019-12-03,10489626.84650768,312,309,888832.6897123758,0.10591805394015226,0.11110408621404697,-3536.862649420779,3628.625555425777,-2664770.0968426815,-77949.60416929162,-5579.046008150896,3628.625555425777,,
2019-12-04,10494905.088553859,306,315,870099.6182007431,0.1036335739650598,0.10876245227509289,5349.200015899046,3683.8871239949844,-2610937.020817536,-78509.07495940111,-5515.688938061919,3683.8871239949844,,
2019-12-05,10491372.739242986,303,318,864834.3859500244,0.10304113763815564,0.10810429824375305,-3464.4260791650545,3549.200073923478,-2593121.304595892,-75337.67226059621,-5455.392235714845,3549.200073923478,,
2019-12-06,10503117.883089574,300,321,844271.8879761125,0.10047872181547907,0.10553398599701407,11813.100247064853,3427.867224250213,-2475247.637580587,-80292.71112845124,-5385.46659263084,3427.867224250213,,
2019-12-09,10504321.573902164,315,333,893799.2091196477,0.1063608918995158,0.11172490113995596,4983.427023981323,3890.9134523611997,-2573787.2547312574,-77681.81319558962,-5680.676448902395,3890.9134523611997,,
2019-12-10,10507082.539533759,312,336,887935.0907915868,0.1056353045018275,0.11099188634894835,2868.368838202386,3850.8392471379834,-2554833.912370685,-74884.22611519457,-5624.272896869014,3850.8392471379834,,
2019-12-11,10514883.217052462,306,342,880030.7410784665,0.10461727473721259,0.11000384263480832,7868.754903048297,3659.374752184185,-2564729.0646466627,-72365.47142325048,-5530.894517128234,3659.374752184185,,
2019-12-12,10503649.09047795,303,345,873844.7661076002,0.10399299788344286,0.10923059576345003,-11165.196661965927,3910.506049796353,-2526817.4221189115,-70856.8324830264,-5539.841303846454,3910.506049796353,,
2019-12-13,10510400.291373888,300,348,864943.4570876195,0.10286756844521626,0.10811793213595243,6817.986151984286,3666.730514724718,-2515902.5073065017,-69785.08307016689,-5485.022087400917,3666.730514724718,,
2019-12-16,10521726.256234042,315,360,915076.6171801012,0.10871274766318945,0.11438457714751266,15114.20855392993,4366.122062664073,-2642161.3895858033,-74254.2679090173,-5798.903512123736,4366.122062664073,,
2019-12-17,10524997.427186806,312,363,906581.2451344855,0.10767000792711867,0.1133226556418107,3377.5942719116656,4336.363424549759,-2622097.783979908,-74752.44991748154,-5748.000742708039,4336.363424549759,,
2019-12-18,10532610.60259705,309,366,898409.3043690288,0.10662234395947214,0.1123011630461286,7672.108838793645,4335.600759831522,-2613633.7093042387,-75497.97288165853,-5665.430498560761,4335.600759831522,,
2019-12-19,10538780.333424013,309,366,899327.7852450152,0.10666886451660516,0.1124159731556269,6228.752833737936,4236.513018549391,-2633333.0956381243,-75461.88651447633,-5634.838053121204,4236.513018549391,,
2019-12-20,10538051.378816519,306,369,894983.3012847472,0.10616091024710617,0.1118729126605934,-668.7932898132449,4143.123022618064,-2638838.3246181216,-74281.14803175503,-5565.644256688706,4143.123022618064,,
2019-12-23,10545060.789300308,321,381,932833.800989146,0.11057710093236953,0.11660422512364325,10798.634470130562,4227.2826089612445,-2684325.632433903,-67320.66619672919,-5819.747672322165,4227.2826089612445,,
2019-12-24,10547800.21159584,321,381,942144.6796815575,0.11165179714982185,0.11776808496019468,2842.933365834142,4048.83711306525,-2751840.1969117033,-64690.173872991756,-5737.56752375617,4048.83711306525,,
2019-12-25,10549067.202697435,321,381,942096.5345914795,0.11163268236060031,0.11776206682393493,1318.5927147072084,4160.217810362139,-2751813.0200942536,-64761.27112478058,-5691.517535775461,4160.217810362139,,
2019-12-26,10540230.017177755,318,384,940443.0674435727,0.11153018789804658,0.11755538343044658,-8783.380705769963,4093.8710528168376,-2781587.714705562,-63741.41515065992,-5640.515837906951,4093.8710528168376,,
2019-12-27,10542399.357122011,318,384,938866.7191135819,0.11132033222580898,0.11735833988919774,2222.327601246915,4011.29625880596,-2773094.634108222,-64553.18809323118,-5577.3068572393595,4011.29625880596,,
2019-12-30,10548901.034898553,309,393,902538.9552788421,0.10694703556003188,0.11281736940985526,6552.391102329254,3791.317939529845,-2825416.8785652025,-60296.383322722155,-5413.992929418212,3791.317939529845,,
2019-12-31,10558344.360987466,303,399,888817.7690998345,0.10522693458265694,0.1111022211374793,9504.933144030543,3720.6572820132064,-2810360.744669686,-59397.99789582229,-5353.121278517484,3720.6572820132064,,
2020-01-01,10555566.457164563,324,405,958985.5212984183,0.11356395760356248,0.11987319016230229,1242.672163457531,4189.22004223775,-2940257.311834233,-61734.05827875863,-5881.427879923744,4189.22004223775,9997222.096177097,0.0
2020-01-02,10557872.480284635,321,408,957938.2553580266,0.11341516213929981,0.11974228191975332,2411.6975471325536,3920.0303753679286,-2969233.724918648,-58462.38977320984,-5751.832051757932,3920.0303753679286,9999528.11929717,0.0
2020-01-03,10540875.156327333,315,414,952789.9587865557,0.11298753005041376,0.11909874484831946,-16929.431189943694,3853.1282521242074,-2994233.9517066013,-56912.54420739339,-5682.481257632424,3853.1282521242074,9982530.795339867,-0.0016998126066069164
2020-01-06,10539395.523687074,303,426,924758.5805013418,0.10967879733033147,0.11559482256266773,-1410.0022481438648,3757.952191008756,-3013143.177535605,-52499.7933333417,-5548.318403648809,3757.952191008756,9981051.162699608,-0.00184778285306324
2020-01-07,10556876.84486466,300,429,924663.2024266542,0.1094858848898635,0.11558290030333176,17555.24349118002,3593.3148618341966,-3043521.581633384,-49777.875566569164,-5537.398753438796,3593.3148618341966,9998532.483877195,-9.956824043053776e-05
2020-01-08,10578669.223424764,318,438,986597.1911057407,0.11657860387120807,0.12332464888821759,25833.344853325965,3843.7078135036086,-3108742.281341428,-55205.54125393738,-6087.521862632103,3843.7078135036086,10020324.862437299,0.0
2020-01-09,10597300.092020027,315,441,975329.1703099873,0.11504453514584684,0.1219161462887484,18747.58517580373,3683.310711811087,-3051034.571071741,-55803.74459565641,-6055.919349550192,3683.310711811087,10038955.731032562,0.0
2020-01-10,10602153.151161002,309,447,973400.2655052266,0.1147644553454023,0.12167503318815331,4928.6359632806,3585.731617005162,-3088768.9883900485,-54286.052491478404,-6017.076882191007,3585.731617005162,10043808.790173536,0.0
2020-01-13,10625930.895106424,300,456,937079.6352899153,0.11023500488336861,0.1171349544112394,23854.10046006115,3390.609151216376,-2966988.0236673662,-53381.3100239051,-5849.169569665862,3390.609151216376,10067586.534118958,0.0
2020-01-14,10627229.037127921,324,459,1002701.8787031374,0.11794018403104402,0.12533773483789218,5357.330621049484,3749.4879770565403,-2991820.6816716106,-56550.36643199423,-6313.315233679319,3749.4879770565403,10068884.676140456,0.0
2020-01-15,10625860.890718292,312,471,977950.3938645564,0.11504366609942138,0.12224379923306955,-1257.9604649922017,3692.3769914709305,-2975457.514225909,-54870.557423133396,-6227.813435786264,3692.3769914709305,10067516.529730827,-0.00013587864531519717
2020-01-16,10639474.750852747,309,474,971373.3572259961,0.11412374435450175,0.1214216696532495,13691.685274426187,3643.9118984472575,-2951665.376665251,-55700.24360011705,-6176.109854623306,3643.9118984472575,10081130.389865281,0.0
2020-01-17,10650612.815861834,306,477,968704.1058259322,0.11369112305716958,0.12108801322824153,11216.45730486192,3557.721240859765,-2987564.54556127,-56154.83430862618,-6128.248041928115,3557.721240859765,10092268.454874368,0.0
2020-01-20,10656910.167033477,303,480,961797.1867247082,0.11281379542120604,0.12022464834058852,6376.430853107676,3394.6008803940085,-2967932.6492694267,-54330.751936922024,-5940.545480108597,3394.6008803940085,10098565.80604601,0.0
2020-01-21,10654635.790075775,324,486,1030203.6746288753,0.1208633142097235,0.12877545932860943,1799.0989462501793,3916.522433571028,-3035421.388464404,-59782.01387182521,-6592.653645009731,3916.522433571028,10096291.42908831,-0.00022521781819155446
2020-01-22,10673164.040816301,315,495,1013710.5119267813,0.11872188369472148,0.12671381399084766,18645.827133321,3657.771320425446,-3043707.1296743816,-60149.702001413796,-6484.358677996733,3657.771320425446,10114819.679828836,0.0
2020-01-23,10671267.019332783,315,495,1012923.0185608221,0.11865074418128403,0.12661537732010278,-1814.829545614073,3755.0438824428666,-3042861.099408153,-60395.82462589745,-6498.487017902273,3755.0438824428666,10112922.658345317,-0.00018754871995407485
2020-01-24,10669145.636065012,315,495,1019167.9766177858,0.11940599690249361,0.1273959970772232,-2038.4223040802963,3687.118445903162,-3094408.7412263155,-58022.89679195855,-6416.319543949404,3687.118445903162,10110801.275077546,-0.00039727893116109765
2020-01-27,10682869.44782951,312,498,1010052.4994298371,0.11818600147208745,0.12625656242872962,13805.26333222927,3586.858326360639,-3055521.6342360824,-57680.63067141187,-6252.494490577979,3586.858326360639,10124525.086842043,0.0
2020-01-28,10695715.080117954,306,504,981509.5757715299,0.11470826966913578,0.12268869697144125,12927.786398730374,3559.995914540812,-3000372.753021731,-60017.44010782039,-6104.054588428843,3559.995914540812,10137370.719130488,0.0
2020-01-29,10707823.631872516,303,507,980537.215984681,0.11446504557028399,0.12256715199808513,12188.701535412441,3488.311041538457,-3032842.800511427,-60102.185334810514,-6112.319607369269,3488.311041538457,10149479.27088505,0.0
2020-01-30,10707180.256671175,300,510,975130.162276859,0.11384068201211262,0.12189127028460738,-560.0221320252781,3454.1676338823227,-3007365.55188215,-57530.455320456276,-6009.78542615165,3454.1676338823227,10148835.89568371,-6.338997146251243e-05
2020-01-31,10714425.18813316,321,516,1057973.091155627,0.12342858722922823,0.1322466363944534,11344.502909815186,3806.969110367677,-3221793.942000161,-60163.947857306186,-6572.5415062589045,3806.969110367677,10156080.827145694,0.0
2020-02-03,10716677.103157112,318,519,1036755.0515673411,0.12092776538703343,0.12959438144591764,2373.833662213965,3835.276430555956,-3123283.9021701156,-60037.79652829591,-6407.096022388691,3835.276430555956,10158332.742169647,0.0
2020-02-04,10726481.334100293,309,528,1012817.2295626823,0.11802766420042843,0.12660215369533528,9889.03086220636,3705.547141411948,-3055148.5997147234,-60724.05289563152,-6336.5191804550195,3705.547141411948,10168136.973112827,0.0
2020-02-05,10749927.493728846,309,528,1014214.4936418261,0.11793271329428565,0.12677681170522825,23532.666032537254,3588.035067656293,-3081530.7978116116,-61600.88046488803,-6294.165711692593,3588.035067656293,10191583.13274138,0.0
2020-02-06,10756609.297254054,309,528,1020100.1199699126,0.11854341035589201,0.12751251499623908,6770.341698785713,3507.429544218922,-3128087.741654763,-61818.71368173726,-6265.843672757416,3507.429544218922,10198264.936266588,0.0
2020-02-07,10749893.697578682,300,537,995147.2912679536,0.11571594557861788,0.12439341140849419,-6629.322231998525,3512.929753260046,-3141679.0345971542,-60827.6597986037,-6130.748709561243,3512.929753260046,10191549.336591216,-0.0006585041394140041
2020-02-10,10758645.991289034,324,540,1072623.9522994573,0.1246234834253225,0.13407799403743215,12873.470649942827,3925.18426643581,-3242823.0632056766,-64448.97529846697,-6562.183548671952,3925.18426643581,10200301.630301569,0.0
2020-02-11,10760475.562579434,318,546,1054291.1030252913,0.12247264269291311,0.1317863878781614,1954.993091878584,3956.2605293406036,-3180954.7626035414,-65164.12905319101,-6551.478687847684,3956.2605293406036,10202131.201591969,0.0
2020-02-12,10792264.104524499,318,546,1051834.2397575923,0.12182733733747145,0.13147927996969905,31878.267525739677,3765.0404505239753,-3166047.2588169086,-69344.17596582556,-6513.023632383182,3765.0404505239753,10233919.743537033,0.0
2020-02-13,10780878.73934708,315,549,1050742.4340577493,0.121829405035283,0.13134280425721867,-11294.713849739672,3865.1995450081868,-3198507.999897049,-66942.75671623593,-6436.963346598891,3865.1995450081868,10222534.378359614,-0.0011125126503565917
2020-02-14,10776647.176253315,309,555,1042957.4345274451,0.12097424846867434,0.13036967931593063,-4141.585173054894,3835.0834312893608,-3206858.4293709546,-66849.39001302715,-6377.206216055627,3835.0834312893608,10218302.81526585,-0.0015259967502721731
2020-02-17,10790090.620219816,303,561,1023715.0610605394,0.1185943539647126,0.12796438263256743,13533.256912520734,3817.539144335268,-3198657.6658805865,-69103.27581337592,-6264.138186960634,3817.539144335268,10231746.25923235,-0.00021238043283033274
2020-02-18,10794313.38573338,300,564,1026769.3875803282,0.11890165577105948,0.128346173447541,4316.09824983502,3746.5125133094125,-3235443.092751077,-67138.80506724668,-6151.011540478169,3746.5125133094125,10235969.024745915,0.0
2020-02-19,10801265.773697166,300,564,1036916.8532932177,0.1199994605977429,0.12961460666165223,7043.686214302995,3692.62746923673,-3296059.5282327347,-67062.41501231575,-6108.09986253905,3692.62746923673,10242921.4127097,0.0
2020-02-20,10801508.30643853,324,567,1093291.085546321,0.12652065046492575,0.13666138569329012,4381.293868797642,4019.3302001011584,-3372183.766029575,-67476.2769336769,-6355.646964484251,4019.3302001011584,10243163.945451064,0.0
2020-02-21,10790498.451040946,318,573,1091063.1454922429,0.12639165262414145,0.13638289318653035,-10889.633271780194,4136.040056465261,-3419384.003546353,-66498.69021606626,-6322.526996505015,4136.040056465261,10232154.09005348,-0.0010748490853232254
2020-02-24,10799285.301229764,315,576,1088512.7184483728,0.12599360606812782,0.1360640898060466,8880.249181171524,4032.54320184039,-3450953.0315386304,-66527.54232949414,-6057.161820884644,4032.54320184039,10240940.940242298,-0.00021702329676694405
2020-02-25,10813836.314285617,315,576,1069473.8824012803,0.12362332054495451,0.13368423530016005,14641.71926655611,4069.7034931829426,-3335962.3958603516,-73135.01272133931,-6024.811983570813,4069.7034931829426,10255491.953298151,0.0
2020-02-26,10830611.465486266,315,576,1068200.6324221687,0.1232848943739449,0.13352507905277108,16864.557117587552,3853.1359473999373,-3324029.2727801474,-75109.2340836418,-5857.673295378672,3853.1359473999373,10272267.1044988,0.0
2020-02-27,10822771.712203953,312,579,1055330.7055407278,0.12188775823834454,0.13191633819259097,-7755.852842011296,4010.484813295154,-3314391.559520852,-77667.7756861828,-5827.2518243969025,4010.484813295154,10264427.351216488,-0.0007631960114120122
2020-02-28,10829209.34100168,312,579,1013154.7880938426,0.11694699448853388,0.12664434851173031,6527.658799037521,4190.696526283962,-3081239.1538489712,-86280.58336148778,-5523.6717191979615,4190.696526283962,10270864.980014214,-0.00013649610843662052
2020-03-02,10854422.884234643,318,600,1040889.7762999814,0.11986931357398643,0.13011122203749767,29359.554876648654,4264.039318132905,-3123576.548282525,-86359.48827526525,-5797.182373447129,4264.039318132905,10296078.523247177,0.0
2020-03-03,10819098.918302786,312,606,1037833.318064815,0.11990755028465232,0.12972916475810187,-35215.807091023606,4145.211055408162,-3162618.1597476183,-72798.85767837064,-5767.082407379859,4145.211055408162,10260754.55731532,-0.0034308174565782674
