trade_id,pair,tenor,delta,strike,option_type,notional,direction,entry_date,expiry_date,entry_vol,sabr_vol,vol_edge,entry_price,premium,domestic_rate,foreign_rate,spot_entry,forward,hedged,hedge_size,hedge_cost,exit_price,pnl,premium_net_received,last_mark,hedge_last_mark,hedge_entry_spot,entry_cost,first_mtm_done
4374,EURJPY,1W,0.1,241.70519235752656,put,253.043453376836,-1,2022-10-31,2022-11-07,2.4739750000000003,0.36754377921754744,2.106431220782453,96.85722485733098,24509.08666239575,0.00039470744951264347,0.01448160318362898,146.97,146.9303,True,-253.02027007103732,3.7028312986209073,94.82519235752656,6.777502292851679,24124.294001796137,-23994.894141271277,-37163.61726803396,146.41,384.79266059961327,False
4375,CADJPY,1W,0.1,159.28842351929526,put,475.8583522274705,-1,2022-10-31,2022-11-07,1.9341249999999999,0.33061496163776893,1.603510038362231,51.50500468820159,24509.08666239575,0.00039470744951264347,0.038211451255983624,109.105,109.02590000000001,True,-475.4494946332957,5.276008612071813,50.60942351929526,82.69516058409343,24124.294001796137,-24082.916883074035,-51671.375627251946,108.777,384.79266059961327,False
4376,XAGUSD,1W,0.75,16.646817854206443,call,7286.925294570734,-1,2022-10-31,2022-11-07,1.8648250000000002,0.324061672204213,1.540763327795787,3.3634332275447814,24509.08666239575,0.00039470744951264347,0.00039470744951264347,19.1645,19.1645,True,6844.4304601406775,14.350826990719856,4.152182145793557,1869.4990238741166,24124.294001796137,-30256.641105848055,142357.30914046595,19.6278,384.79266059961327,False
3480,XAUUSD,9M,0.75,1572.5592235558104,call,6.847660212724176,-1,2022-02-14,2022-11-11,1.16475,0.12632031919336895,1.038429680806631,813.2291461163841,5568.716867688819,0.009372602517636983,0.00930900806709196,1871.18,1871.268027,True,6.357121258935447,2.859573752976601,198.68077644418963,3594.2939131245907,5481.288012866104,-1360.4984478900242,11259.98745867682,1853.61,87.42885482271444,False
3481,GBPAUD,9M,0.9,0.8969085027168736,call,4043.413116044917,-1,2022-02-14,2022-11-11,1.9484,1.0347098444886291,0.9136901555113708,1.3772317366215314,5568.716867688819,0.009372602517636983,0.017927733118267425,1.8984,1.886424,True,4043.2145202886663,2.219413907657138,0.8663914972831265,1451.8892533846479,5481.288012866104,-3503.1787437443877,7129.400163625006,1.8929,87.42885482271444,False
3482,GBPNZD,9M,0.9,0.9359236337264634,call,3794.456486726197,-1,2022-02-14,2022-11-11,1.804675,0.9837312456475488,0.8209437543524513,1.4675927599036531,5568.716867688819,0.009372602517636983,0.005443266997256649,2.0451,2.051053,True,3794.399900189872,2.433084037697604,1.0005763662735367,1293.664895577415,5481.288012866104,-3796.6434834715487,7347.855406717687,2.0389,87.42885482271444,False
3801,XAUUSD,6M,0.75,1526.0672014216536,call,7.30894451338014,-1,2022-05-16,2022-11-12,1.4065,0.11924121566527035,1.2872587843347296,786.8922777912485,5751.351996383546,0.014889031670795591,0.014889031670795591,1824.14,1824.14,True,7.233542443230509,2.0960230401057487,245.33279857834646,3549.296117563051,5661.055770040324,-1793.1238121214003,12813.497083938524,1815.16,90.29622634322166,False
3802,XAUUSD,6M,0.25,5605.555569947763,put,1.4644560122150156,-1,2022-05-16,2022-11-12,1.3795,0.47342646126453997,0.9060735387354599,3927.2958343655023,5751.351996383546,0.014889031670795591,0.014889031670795591,1824.14,1824.14,True,-1.464396275537666,0.32446270935670624,3834.1555699477626,109.86111217080526,5661.055770040324,-5614.9521761776905,-2594.031562487422,1815.16,90.29622634322166,False
3803,EURJPY,6M,0.25,553.0464076720428,put,13.396280348654733,-1,2022-05-16,2022-11-12,1.617525,0.7411396159157523,0.8763853840842478,429.3245473144418,5751.351996383546,0.014889031670795591,0.014161087833573605,134.8,134.8484,True,-13.395760616537883,0.4944061190417596,408.5664076720428,80.79492880236094,5661.055770040324,-5473.2701382174455,-1935.4194938773933,136.53,90.29622634322166,False
4014,XAUUSD,4M,0.75,1448.0419169723946,call,7.802811431909801,-1,2022-07-15,2022-11-12,1.79175,0.11781104122014502,1.673938958779855,750.6275679980573,5857.005368681894,0.024911517810579112,0.024911517810579112,1708.17,1708.17,True,7.734955962689454,1.8706092808828685,323.3580830276055,3721.0371900244963,5765.050384393588,-2523.102146848239,13701.700992308099,1709.22,91.95498428830572,False
4015,EURSEK,4M,0.9,4.899842367525895,call,907.2641306187371,-1,2022-07-15,2022-11-12,1.69475,0.8822176003653256,0.8125323996346744,6.455678309124297,5857.005368681894,0.024911517810579112,0.01280143758263252,10.5742,10.616384,True,907.2323112174469,1.064161766115559,5.930057632474106,636.4311156247825,5765.050384393588,-5380.128582445626,9825.235207253829,10.5515,91.95498428830572,False
4016,EURAUD,4M,0.9,0.6693148297086294,call,6132.941892376896,-1,2022-07-15,2022-11-12,1.91425,1.1124271040702347,0.8018228959297653,0.9550074778895288,5857.005368681894,0.024911517810579112,-0.0003198300675720106,1.4836,1.4959580000000001,True,6132.9472663497145,1.0807126508977505,0.8716851702913705,736.8884317492389,5765.050384393588,-5345.994497843635,9450.87173744491,1.489,91.95498428830572,False
4119,XAUUSD,3M,0.75,1418.333007986138,call,10.735850479724677,-1,2022-08-15,2022-11-13,1.4220000000000002,0.1470364847877328,1.2749635152122674,639.3580456416437,6864.052381017672,0.026230520754497937,0.026230520754497937,1779.71,1779.71,True,10.567015463138048,2.404831020170694,353.0669920138621,2918.0749956916916,6756.286758635694,-3790.4744355869702,18718.41119140274,1775.69,107.76562238197744,False
4120,GBPJPY,3M,0.9,85.73421091373652,call,85.59405012947167,-1,2022-08-15,2022-11-13,1.3113500000000002,0.36218893494242904,0.9491610650575713,80.19310186438119,6864.052381017672,0.026230520754497937,0.04989481827990723,160.707,159.772,True,85.57065223449305,1.4798247557547848,78.73178908626349,196.5594495665608,6756.286758635694,-6738.9727018326275,14073.462890398136,162.354,107.76562238197744,False
4121,GBPJPY,3M,0.25,319.2362966265089,put,40.29063320679463,-1,2022-08-15,2022-11-13,1.372875,0.42594679377662625,0.9469282062233738,170.36347743127837,6864.052381017672,0.026230520754497937,0.04989481827990723,160.707,159.772,True,-40.279619403814536,0.8615855062907656,154.77029662650887,434.5613642630745,6756.286758635694,-6235.793252685473,-6624.627884867762,162.354,107.76562238197744,False
4224,CADJPY,2M,0.9,59.5358823095915,call,112.67390675223166,-1,2022-09-13,2022-11-12,1.545575,0.36289815362467714,1.1826768463753228,53.75429355285969,6056.706259307,0.029310417221844184,0.06638310214363494,109.882,109.21440000000001,True,112.65341644172466,1.2242408366763462,45.5381176904085,419.9389351122962,5961.615971035881,-5130.957626321238,11836.945079197776,108.709,95.0902882711199,False
4225,NZDJPY,2M,0.25,167.50456403383942,put,69.44548906474701,-1,2022-09-13,2022-11-12,1.6304,0.4702584922978533,1.1601415077021469,87.21525819567738,6056.706259307,0.029310417221844184,0.06457890882792744,86.701,86.1998,True,-69.43320326421734,0.6214584416635439,82.23756403383942,294.54277526641835,5961.615971035881,-5711.027853823427,-5920.36094273002,85.909,95.0902882711199,False
4226,USDJPY,2M,0.1,447.34539602714426,put,19.80582965753222,-1,2022-09-13,2022-11-12,1.71825,0.5681601718008987,1.1500898281991012,305.8042184566409,6056.706259307001,0.029310417221844184,0.06555717769666,144.58,143.7211,True,-19.802272677537662,0.31654067660358176,307.4553960271443,-64.94052080210524,5961.615971035882,-6089.409201002729,-2770.139924860743,143.08,95.09028827111992,False
4329,USDJPY,1M,0.25,204.78731039239543,put,325.67493062833836,-1,2022-10-13,2022-11-12,1.3432,0.28527913257058535,1.0579208674294147,64.99602617490929,21167.576315631246,0.03225265496776086,0.07065241307521923,147.12,146.6564,True,-325.61189633277354,5.844474367465984,64.89731039239544,2552.8462829009927,20835.245367475833,-21135.427060009126,-45549.848177991684,148.67,332.3309481554105,False
4330,EURCHF,1M,0.1,2.1310690710762508,put,18101.287983117734,-1,2022-10-13,2022-11-12,1.7698,0.805821736464457,0.9639782635355431,1.1693961410576585,21167.576315631246,0.03225265496776086,0.0420774715525381,0.9787,0.9779100000000001,True,-18099.20137344732,1.770862373769611,1.1569690710762508,-47.6185533396396,20835.245367475833,-20942.630343111425,-17630.432057875034,0.9775,332.3309481554105,False
4331,XAUUSD,1M,0.25,2160.9115685541838,put,37.79191491369451,-1,2022-10-13,2022-11-12,1.091,0.15621094363465457,0.9347890563653454,560.1085937024279,21167.576315631246,0.03225265496776086,0.03225265496776086,1666.37,1666.37,True,-37.78857469657474,6.591681325491816,389.51156855418367,1311.761843214711,20835.245367475833,-14720.388056699396,-66938.6812175125,1644.47,332.3309481554105,False
4353,CHFJPY,3W,0.9,97.87111768111126,call,575.1294084507844,-1,2022-10-24,2022-11-14,1.6024125,0.24007063355976005,1.36234186644024,54.006839158039696,31060.92145726003,0.0312273797766989,0.03273449449701677,148.777,148.76409999999998,True,575.0262041237414,8.731001259449023,50.42288231888875,1345.1914987003393,30573.264990381045,-28999.682480446,85272.93591432611,148.676,487.6564668789824,False
4354,CHFJPY,3W,0.1,264.3724039704496,put,263.7801671588651,-1,2022-10-24,2022-11-14,1.6237875,0.3730508832743469,1.250736616725653,117.7530585100933,31060.921457260032,0.0312273797766989,0.03273449449701677,148.777,148.76409999999998,True,-263.71516952990623,3.9352394331905374,116.07840397044961,50.88814284880851,30573.26499038105,-30619.180802859468,-39107.37735026792,148.676,487.6564668789825,False
4355,GBPAUD,3W,0.1,4.127371900433165,put,13101.347528740018,-1,2022-10-24,2022-11-14,2.2464500000000003,1.0616339898204195,1.1848160101795808,2.3708188328813242,31060.921457260032,0.0312273797766989,0.004379490882694889,1.7867,1.7894619999999999,True,-13101.033136717211,2.5872236549704715,2.3732719004331644,0.34904111293133155,30573.26499038105,-31093.059947768164,-22980.52222511566,1.794,487.6564668789825,False
4377,XAGUSD,2W,0.75,15.776450466138673,call,3845.997080804379,-1,2022-10-31,2022-11-14,2.1336500000000003,0.3589898990162492,1.774660100983751,4.881944330053109,18775.943642033748,0.029990498466296266,0.029990498466296266,19.1645,19.1645,True,3750.7053606929367,7.7864435271517785,6.2065495338613275,3436.6647597322262,18481.161326853817,-23870.371389098444,82451.75594411283,19.6278,294.7823151799298,False
4378,CHFJPY,2W,0.1,263.9044555701317,put,159.58673356053728,-1,2022-10-31,2022-11-14,1.9893999999999998,0.3879145033107765,1.6014854966892234,117.65353687693171,18775.943642033748,0.029990498466296266,0.030868498761770762,148.473,148.46800000000002,True,-159.55648119057065,2.364304200445401,115.61045557013168,24.753584259476497,18481.161326853817,-18449.89496988294,-23661.268821674486,148.268,294.7823151799298,False
4379,GBPJPY,2W,0.25,220.30664013665995,put,331.1564599378235,-1,2022-10-31,2022-11-14,1.5831,0.2431181983911508,1.3399818016088492,56.698104713279754,18775.943642033748,0.029990498466296266,0.05992510831913839,170.542,170.3463,True,-329.9169588356829,5.594640721323891,55.84064013665994,1884.5594946254505,18481.161326853817,-18491.988708318248,-54260.12255186943,170.228,294.7823151799298,False
4401,NZDJPY,1W,0.1,146.51687123172317,put,403.268419915557,-1,2022-11-07,2022-11-14,2.577,0.41399523014339296,2.163004769856607,60.77744330885674,24509.62352967,0.0004125580861318312,0.033838581242060684,87.073,87.01719999999999,True,-403.19354083827716,3.4973303890695795,61.249871231723176,16.299984494069008,24124.82244025418,-24700.138791648336,-34379.10364665738,86.743,384.801089415819,False
4402,XAGUSD,1W,0.75,17.848948097497825,call,6138.545774701287,-1,2022-11-07,2022-11-14,2.083,0.3404414282031525,1.7425585717968477,3.992741021934089,24509.62352967,0.0004125580861318312,0.0004125580861318312,20.799,20.799,True,5589.580490276856,12.42699444699363,4.134051902502176,2253.9695259359178,24124.82244025418,-25377.06683850055,122875.74791775613,21.3535,384.801089415819,False
4403,EURJPY,1W,0.1,203.39329437361906,put,422.3341398222412,-1,2022-11-07,2022-11-14,1.6829,0.2862291511126619,1.396670848887338,58.0337254761976,24509.62352967,0.0004125580861318312,0.016354634635494105,146.88,146.83509999999998,True,-422.28673645676173,6.274316338869596,58.91329437361907,204.48924702441013,24124.82244025418,-24881.09550337689,-61011.98768327293,146.77,384.801089415819,False
3507,XAUUSD,9M,0.75,1622.6581648900728,call,6.63784632021144,-1,2022-02-23,2022-11-20,1.2031249999999998,0.11980753892362693,1.083317461076373,842.8202202326013,5594.511097470768,0.009518281122094643,0.009455946865367307,1909.01,1909.098027,True,5.185787472225898,2.5025751016119924,115.39183510992711,3878.210435678045,5506.677273240476,-765.953268066875,9013.157916102222,1903.89,87.83382423029104,False
3508,GBPAUD,9M,0.9,0.8818710980833812,call,4121.686353304646,-1,2022-02-23,2022-11-20,1.93635,1.033842672303156,0.902507327696844,1.3573354733761471,5594.511097470768,0.009518281122094643,0.016837365494522697,1.8724,1.86229,True,4121.306105971202,2.2166765227751997,0.9079289019166189,1442.0369474831382,5506.677273240476,-3742.198164800601,7376.313668467257,1.8675,87.83382423029104,False
3509,CADJPY,9M,0.9,39.35170353773417,call,91.73494857441172,-1,2022-02-23,2022-11-20,1.5384499999999999,0.6376822692669164,0.9007677307330835,60.9856023730446,5594.511097470768,0.009518281122094643,0.02342682613117889,90.301,89.3767,True,91.72317366612081,0.990774805672787,66.32429646226583,845.3411212276692,5506.677273240476,-6084.255925199994,9692.938100340984,90.152,87.83382423029104,False
