date,delta,gamma,vega,theta
2021-08-24,-2247361.053484986,-253844.79944611422,-1896.4208076185032,2714.789595544492
2021-08-25,-2212621.0873242556,-225328.16702910708,-1866.190109094121,2622.446762487424
2021-08-26,-2089033.410587952,-213978.02306744558,-1824.6116982914482,2584.4494661423523
2021-08-27,-2020208.992168324,-316912.64090937923,-2197.3939685036994,3258.54719509939
2021-08-30,-1990107.8075950353,-275787.9066033767,-2041.825793269416,2875.13076642241
2021-08-31,-1974563.8168185966,-255019.41187990547,-1987.7087087467253,2631.9704760019217
2021-09-01,-1941116.5506065518,-213857.45663444704,-1874.2997582490655,2449.374921563008
2021-09-02,-1910879.3801745444,-207017.53718249762,-1788.7783021967211,2374.7405405011573
2021-09-03,-1939533.3310684534,-273829.33049562096,-2167.46775057102,3224.675480076363
2021-09-06,-1904511.6309724532,-260626.57392126176,-2074.8590394985326,2732.984732530308
2021-09-07,-1812586.2850750624,-244275.06084077226,-2023.4921395160918,2497.796637940174
2021-09-08,-1777407.3059271418,-161279.08582845549,-1783.1005015408718,2301.548218217027
2021-09-09,-1757536.6344977294,-206878.33106103065,-1829.6296515009183,2301.914116672163
2021-09-10,-1831057.714793496,-401321.6567996743,-2194.9522650290514,3199.497136393532
2021-09-13,-1793962.5606728303,-327510.6771001666,-2082.2807325385184,2955.261041194126
2021-09-14,-1807637.5337073735,-266031.2208983103,-1969.30139888393,2693.042455953314
2021-09-15,-1750163.9834478742,-267163.90825267264,-1981.2253023199373,2752.214194724712
2021-09-16,-1701459.3349559784,-255660.22160586345,-1991.694830791559,2811.66394098023
2021-09-17,-1811776.1323107127,-450137.6796395571,-2355.882688041407,3815.1229722868234
2021-09-20,-1771813.6183603907,-166630.0639393932,-2101.7523803365307,2843.9784452600325
2021-09-21,-1796594.5544005784,-185945.09896239822,-2064.002134696348,2857.188351664349
2021-09-22,-1809182.144653141,-271110.70286984893,-2048.1890818987317,2984.3100951619977
2021-09-23,-1794049.542336893,-274507.5107005854,-2036.8913331688163,3039.199989896299
2021-09-24,-1889528.1369244554,-234279.3250797026,-1977.9793083763457,2561.447230856518
2021-09-27,-1880873.1637879764,-316125.2184376781,-2316.0555994539873,3472.809192139521
2021-09-28,-1868441.205187139,-295848.9368209221,-2254.60111777077,3543.3751989006046
2021-09-29,-1856484.0025792487,-247062.97077534226,-2133.6218879195567,3158.8316680352077
2021-09-30,-1877055.68340418,-256547.45331894883,-2140.115424874318,3058.8295708809405
2021-10-01,-1917006.0113762452,-234787.00409224478,-2070.737248622685,2662.536929008544
2021-10-04,-1942978.3688430083,-376528.0944924666,-2372.706134859893,3364.2065178414964
2021-10-05,-1929723.3482373483,-348869.58733789704,-2305.0020488771474,3127.2245648706316
2021-10-06,-1933669.978610529,-330473.75249949255,-2307.159068870209,3284.384994495709
2021-10-07,-1918087.6358060546,-300236.1967328742,-2253.8799280755984,3050.0038702838992
2021-10-08,-1881178.155899317,-253563.7631561427,-2202.0644197861498,2803.6511410842695
2021-10-11,-1842391.9499608835,-261480.60863678777,-2398.3273842013723,3483.4818413249664
2021-10-12,-1833254.2309810335,-243827.8034616582,-2340.350663923162,3401.750430433629
2021-10-13,-1857726.517215021,-245153.91406690126,-2303.946068576019,3366.506921668092
2021-10-14,-1840141.4261603858,-239157.9652950007,-2269.3891869166323,3463.142495741123
2021-10-15,-1803140.0026269397,-231183.38418364,-2219.2687880029493,3272.174411310398
2021-10-18,-1856190.1270847647,-230760.11962793555,-2401.0596481763673,3692.630427040454
2021-10-19,-1853114.5433238132,-217009.25481596548,-2308.4387754107242,3510.978675495429
2021-10-20,-1855418.1091323271,-211968.27737562146,-2229.3028337276683,3274.537614397783
2021-10-21,-1863654.0881085184,-210028.4713101868,-2217.2258465245795,3482.6083959107327
2021-10-22,-1859141.060633226,-210072.54967834227,-2165.3073224571845,3084.167135083466
2021-10-25,-2113186.5370351924,-194445.06036022672,-2043.5496283916216,2684.6525636082224
2021-10-26,-1846608.0061811525,-237188.28162960408,-2283.324764593699,3187.758547202499
2021-10-27,-1732666.6017296747,-231302.14448645635,-2205.2698760242024,3029.2951275075184
2021-10-28,-1737366.5069744303,-227088.02479927495,-2174.796730033238,3131.420804980761
2021-10-29,-1714223.8949110864,-222125.65308884077,-2126.293892495279,2855.625346211214
2021-11-01,-1710201.4656289557,-205312.86232096064,-1997.7346444127666,2242.8930286747463
2021-11-02,-1754651.410878199,-217513.39633452645,-2271.9503542783223,2963.432159449873
2021-11-03,-1703707.6717704243,-210165.64798204604,-2191.940431220644,2740.798310821697
2021-11-04,-1711648.92326732,-202848.46774353232,-2149.621956447256,2592.376340361785
2021-11-05,-1726755.3279418289,-196376.06397568694,-2108.0297167659437,2460.07038359154
2021-11-08,-1699682.0488629946,-171735.1265890283,-2025.7307239828936,2019.431274312388
2021-11-09,-1684615.846473145,-190118.42721690715,-2282.395480379806,2942.206435254713
2021-11-10,-1749388.4957503048,-171205.60332617647,-2184.0649323913035,2752.253128156735
2021-11-11,-1773256.5048026794,-162030.69299812373,-2090.0560614492565,2459.668653270255
2021-11-12,-1773665.4896653919,-159999.19431525609,-2081.0812282438706,2367.936087954951
2021-11-15,-1710158.796172337,-147954.352143567,-1815.0959611613373,1533.4434783607544
2021-11-16,-1722069.2616767478,-169014.41055078775,-2010.226023127856,2328.1381870145933
2021-11-17,-1780157.9887043242,-178907.76655662165,-1990.3406834633658,2224.05236333293
2021-11-18,-1737416.707476482,-175922.76256452774,-2095.0049307842364,2603.4511427955877
2021-11-19,-1772175.1183891515,-161513.9618352288,-1851.186276697596,1956.0497182770357
2021-11-22,-1753676.1042261159,-143571.4286904687,-1700.4173256548524,1359.086318587323
2021-11-23,-1807671.897328835,-146093.44944119925,-1818.861667603182,1942.739280873228
2021-11-24,-1759898.2250254801,-146689.1507780544,-1802.7135614765323,1979.729589950413
2021-11-25,-1683064.7236475311,-202287.16779780146,-2052.9919678507144,2806.9475934087786
2021-11-26,-1654420.8451416262,-143722.69358106138,-1796.9440032669972,2212.575628062054
2021-11-29,-1650304.3743560265,-126573.93476135151,-1681.6837678699246,1924.5100134740205
2021-11-30,-1717528.2803786986,-123539.149090866,-1668.995619774346,1918.1578793325625
2021-12-01,-1671016.2333742906,-121206.07357165254,-1656.4035860924962,1972.3061659939801
2021-12-02,-1606440.0229782588,-189211.02838801383,-2092.8801388096485,3175.352467212382
2021-12-03,-1560908.7047289913,-183882.60381639795,-2055.3168616355993,3147.6817474773843
2021-12-06,-1533131.5673479834,-175626.67310632882,-1942.5932927698104,3119.1345448116717
2021-12-07,-1583272.5320041967,-166766.46919114838,-1890.255761973655,2926.8967780680055
2021-12-08,-1501696.2102310192,-161297.408680993,-1851.64123101939,2630.684816745042
2021-12-09,-1595788.8193634616,-249230.56443871598,-2172.9325778614075,3352.041782409518
2021-12-10,-1566781.261799792,-232372.1836220007,-2095.7183002011798,2994.541882309177
2021-12-13,-1571745.8806079691,-179398.1162947297,-1981.1483630293328,2644.1984305497517
2021-12-14,-1566919.6905643851,-175986.170982687,-1942.2604070820894,2667.4819498359866
2021-12-15,-1498770.2670262335,-163665.36721371167,-1903.699969147923,2512.9358980421143
2021-12-16,-1751305.8702665083,-423922.6762076532,-2192.2397594644785,3366.127431496577
2021-12-17,-1725187.2270877731,-381007.11407912214,-2153.193502780763,3156.9249982212777
2021-12-20,-1746061.6929934528,-219118.71529935786,-1931.3473859279266,2711.3724978916766
2021-12-21,-1735827.9598900157,-222744.8575852129,-1924.432779655189,2706.3264166314084
2021-12-22,-1737852.442708369,-190583.45767443406,-1891.8121213037875,2612.5711464389165
2021-12-23,-1898231.3517107377,-193860.19554770933,-1877.596642238487,2617.4719125468787
2021-12-24,-1885418.6936515206,-167906.77961140827,-1855.669090110545,2463.6796824166327
2021-12-27,-2007456.7083211977,-258275.47755627983,-2102.0450313570805,3313.5415679649395
2021-12-28,-1997930.0757373327,-250964.55860667658,-2039.3723697333119,3022.3970784676267
2021-12-29,-2005427.4387414772,-245181.91488099797,-2026.7436774124349,3157.4580621931477
2021-12-30,-2013761.8642861536,-239355.18445863185,-1981.635313853104,3064.4039528062535
2021-12-31,-2011901.8734095008,-219327.57032755722,-1907.7216602617898,2539.911129437907
2022-01-03,-1930857.1778154238,-275476.30280311307,-2144.028174757437,3134.955019773659
2022-01-04,-1920944.5051519133,-271618.0412396624,-2115.541204913909,2941.42795647439
2022-01-05,-1927258.781809548,-253512.32170782724,-2052.507490777579,2851.5116358666796
2022-01-06,-1926054.357755151,-242603.89676818915,-1971.7261149741123,2805.5497024522265
2022-01-07,-1921457.6092085943,-229306.77312917184,-1890.681852519968,2647.045834854682
2022-01-10,-1841640.744320853,-261299.19798503083,-2073.017437177604,3033.206436136475
2022-01-11,-1832641.444029407,-261383.64819303903,-2075.831206044233,2995.402223786236
2022-01-12,-1829401.2997624571,-250926.94568036642,-2034.6211884281126,2880.222096865584
2022-01-13,-1832630.2276672549,-234741.59277361067,-1978.2386440539603,2826.2759450168533
2022-01-14,-1820797.1903638542,-223967.60861029525,-1907.8882575951113,2696.292522857898
2022-01-17,-1631590.5357480908,-237075.12600688837,-2121.7123428110676,3342.779060005956
2022-01-18,-1640797.8085010382,-229982.93558323948,-2066.5153384090345,3220.508709586152
2022-01-19,-1659008.6939495231,-222842.83023257737,-1997.2288319847914,3107.034355609947
2022-01-20,-1656450.3015616839,-208834.61910754425,-1978.5870973620022,2676.388331566485
2022-01-21,-1667851.9273384146,-199196.67120603382,-1898.7439642920601,2651.094550821823
2022-01-24,-1892292.2239088726,-345958.5904910334,-2242.851960467207,3125.6921736909317
2022-01-25,-1879115.536420878,-317167.6109309329,-2182.461725826058,3310.7494545034183
2022-01-26,-1760550.960273839,-293095.0819889878,-2210.9924899285006,3162.520351134136
2022-01-27,-1772018.0857885922,-254332.26560913946,-2107.3240901196887,3259.417958305656
2022-01-28,-1772329.6996243345,-170325.20778673608,-2041.2006020514882,3047.9231004245194
2022-01-31,-1945581.0345699624,-294409.2460108227,-2321.855962126561,3367.78679138276
2022-02-01,-1916547.5950502143,-273156.02467526356,-2277.511389072451,3169.9082595022874
2022-02-02,-1849140.962303198,-276467.757109519,-2250.1742432373558,3076.5934638497456
2022-02-03,-1843206.5427357862,-260168.67973718283,-2213.0791543251985,3026.0059333091754
2022-02-04,-1870658.905937554,-202865.8093528144,-2083.4400335370397,2667.0932426776862
2022-02-07,-1700279.4848396676,-354740.3289660712,-2414.52614184828,3223.149932141427
2022-02-08,-1665637.7913860301,-313972.1763554056,-2334.4796300972885,3058.611136196233
2022-02-09,-1716095.8255161105,-289526.9371615827,-2292.6045019400676,2998.5580970359256
2022-02-10,-1725852.9753942399,-276993.09354198666,-2238.4826806880724,2918.6768816121985
2022-02-11,-1743814.0684111486,-133582.97663710298,-2147.199579422713,2576.644106290935
2022-02-14,-1762488.1123971543,-300442.04059367545,-2593.8589010496794,3344.894107497562
2022-02-15,-1686664.1974526078,-243638.10985350367,-2504.246074829672,3096.943329545015
2022-02-16,-1749865.9756879795,-262521.52314877504,-2445.545907071578,3135.5746399160503
2022-02-17,-1769929.9462416598,-247309.8841346969,-2458.8518542105435,2941.602338963004
2022-02-18,-1775437.807941283,-203631.34273212386,-2402.234639289642,2784.8939386712714
2022-02-21,-2012985.076405323,-184607.411195768,-2279.8764262292066,2710.2578729216807
2022-02-22,-1990991.1713226202,-170301.8050314182,-2280.6802587689936,2726.7723566963273
2022-02-23,-2172501.828383789,-307760.47529853333,-2694.7706485754734,3872.8058899610396
2022-02-24,-2205816.903193024,-204288.50676925617,-2497.5716499201476,3137.284129392624
2022-02-25,-2165139.7366570085,-272294.8289671335,-2503.450831182334,2908.3917792087414
2022-02-28,-2173327.5249757087,-198743.28028083334,-2351.1831084810347,2561.314782576802
2022-03-01,-2240231.478819352,-155611.50760661543,-1985.020271904476,1705.5842136015233
2022-03-02,-2227841.757067333,-380660.4010213665,-2605.975369468846,3405.454833359988
2022-03-03,-2203506.307941911,-373014.1731804043,-2507.6148091083664,3017.8667721132333
2022-03-04,-2185667.8467871253,-276784.3570762576,-2166.728030165326,2462.7061143730352
2022-03-07,-2256940.776254971,-170527.25281265395,-1568.0717290597283,2167.869218748638
2022-03-08,-2303209.5161347897,-221530.6197888239,-1378.434026258887,1390.4509142292882
2022-03-09,-2789650.9572090856,-602171.8542674417,-2575.8474339003983,3740.2705383395983
2022-03-10,-2808644.380689354,-587109.7705667177,-2397.4898348897304,3067.8312583209126
2022-03-11,-2800686.791680855,-573663.1333328602,-2264.5287432604036,2769.089283808727
2022-03-14,-2773767.542830818,-554580.5733099323,-2163.031892277843,3289.094481728325
2022-03-15,-2739982.4569463115,-597267.4159528973,-2126.966588125258,3030.738119490854
2022-03-16,-3023884.392595917,-908598.4957094053,-2992.76846394732,4237.671443177901
2022-03-17,-3030169.72940695,-913924.1034179624,-2940.0156337818958,4053.2223916779767
2022-03-18,-3016277.1264392347,-912575.7736636248,-2784.471531282439,3729.4123617026275
2022-03-21,-3058611.0521645495,-803058.2037466513,-2488.9620951061893,3161.088410312452
2022-03-22,-3039165.2748085023,-717880.614934432,-2405.550257115412,2854.6647556380185
2022-03-23,-2855923.7912242054,-687867.6194858736,-2435.9048730309564,2765.4273902942014
2022-03-24,-2877996.130781509,-666147.3405731592,-2290.982919391081,2676.1422415538195
2022-03-25,-3012723.227560501,-788695.2739226009,-2800.9504519318266,3668.180180097328
2022-03-28,-3007491.2719203923,-555138.5196560491,-2439.0059146342487,2967.4768391664666
2022-03-29,-2979405.3866488417,-475964.69660607196,-2529.612430681426,2865.4612468596647
2022-03-30,-3037942.36503202,-478821.6974149519,-2597.1471993280275,2999.1126690023343
2022-03-31,-3078263.115686723,-435121.0222469708,-2403.6477693192564,2630.3765745768837
2022-04-01,-2964173.0991412327,-579511.9833934914,-2872.456694388064,3524.766829545985
2022-04-04,-2927184.985619395,-457227.0674801856,-2805.30262406467,2925.384479912147
2022-04-05,-2920000.9653665572,-380081.4784986036,-2727.28027772675,2510.2853853710567
2022-04-06,-2742867.7455019597,-379638.4200028214,-2847.3954092454637,2541.1579032498144
2022-04-07,-2775922.814673752,-328286.96140320215,-2593.9358036801877,2232.31795206222
2022-04-08,-2824525.0200691666,-469585.1773604272,-3103.7508665719547,3240.44536848978
2022-04-11,-2835944.9968417278,-387819.6828494588,-2888.2922655767657,2802.3721908824728
2022-04-12,-2831834.1539994357,-366693.23396187095,-2915.7216804689037,2701.267736022087
2022-04-13,-2846908.0084698023,-372601.2206454798,-3044.747173080995,2728.740424904104
2022-04-14,-2863953.9484743583,-338385.78903123515,-2829.238369966939,2441.040036188278
2022-04-15,-2930914.65630699,-463436.9341908176,-3383.976609168134,3533.312812697212
2022-04-18,-2921502.2516021524,-379742.8511923461,-3064.30222464259,3178.6794517407848
2022-04-19,-2897398.3326107394,-351232.6140119288,-2946.981667912457,2830.2941813211733
2022-04-20,-2897334.5950857,-350763.79215776856,-2898.3852442458933,2690.1797130092127
2022-04-21,-2906189.0646729874,-331662.3840731876,-2852.8489535238405,2506.908387810463
2022-04-22,-2778060.27277728,-293532.6611445202,-2831.1532876832307,2480.8449315133785
2022-04-25,-3105906.613164771,-547938.5480067303,-3027.4064936749623,3837.4103928416607
2022-04-26,-3155740.999673199,-447234.53466514905,-2676.8782546416596,3518.610842796653
2022-04-27,-3154055.6129491874,-416065.6370749158,-2453.666137459503,3070.581972563861
2022-04-28,-3176727.989999295,-395523.0367499208,-2359.05157421257,2955.290206921303
2022-04-29,-3162417.7506191293,-362752.8397831724,-2445.7458818307227,2973.9770562417625
2022-05-02,-3302479.127527392,-808637.8844835816,-3055.238867935092,4647.5350508497795
2022-05-03,-3330366.802573585,-770404.2022974516,-2669.055075163375,4311.023550461213
2022-05-04,-3302774.6321024513,-853351.7744335501,-2763.4331972723717,4342.125617440711
2022-05-05,-3353761.9715180895,-657909.4057980691,-2473.743773856693,3633.1882761013385
2022-05-06,-3441733.5121488106,-334956.51788857434,-2176.2628386916326,2883.180654842203
2022-05-09,-3703540.3452972025,-656162.116486073,-2785.27276568119,4285.640347015081
2022-05-10,-3671009.107240723,-629224.61405893,-2651.6609961463087,4170.955383465839
2022-05-11,-3686851.0035527144,-584049.0399400664,-2594.1989774335475,3971.879523865545
2022-05-12,-3668268.7257443904,-588715.4035133928,-2434.1080992499296,4365.285849100445
2022-05-13,-3634652.9074211363,-558971.0277365145,-2487.6277564176207,4484.665986021378
2022-05-16,-4052709.8133838153,-826717.3009101312,-2975.353043080249,5165.3696767227275
2022-05-17,-4030167.2832597014,-849980.4203574173,-2939.513047002342,5030.710280272293
2022-05-18,-4062500.26419846,-806131.488358335,-2768.0708627963886,4820.026739662874
2022-05-19,-4082906.897952624,-781418.3685366964,-2724.9583331518984,4441.273670719318
2022-05-20,-4084946.9804963106,-708012.4420112157,-2677.119355637411,3999.960000527989
2022-05-23,-3952202.7224173346,-647689.4420101749,-2526.7887793214313,3610.6785403750087
2022-05-24,-4610048.612275398,-861006.1585028189,-3439.6033480231736,5591.421809859211
2022-05-25,-4550344.068722571,-855388.8352833517,-3334.3413741244444,5359.627701242488
2022-05-26,-4559546.316855509,-872362.1230444129,-3326.5643397308277,5358.134696717541
2022-05-27,-4562518.028069012,-833032.7396410491,-3227.3772456351526,5009.346418336665
2022-05-30,-4233760.275195811,-704317.5253719407,-3109.537953776612,4703.735426552355
2022-05-31,-4206031.641091956,-812203.9246414714,-3536.1803293822463,5707.072922438868
2022-06-01,-4083120.5346212336,-774161.5233390896,-3362.5136343502445,5451.108697779876
2022-06-02,-4082814.845308722,-784842.485622291,-3303.369760422227,5534.207982231617
2022-06-03,-4095201.4864227274,-715669.3073139186,-3226.686499007801,5360.197528471609
2022-06-06,-3979167.7261152654,-634172.5089798114,-2966.803274843628,4660.004655826325
2022-06-07,-4075247.2793544917,-897548.9136506272,-3463.887854739741,5633.772146333437
2022-06-08,-3955070.2776264884,-812387.6485664023,-3334.988953314023,5381.834809768115
2022-06-09,-3996541.76082344,-746244.086219631,-3220.276827934261,5234.85038643986
2022-06-10,-4077487.9793568547,-644995.5473746036,-2986.4104769879505,4337.430564403177
2022-06-13,-4154751.3314337796,-486792.44181662664,-2616.96713372309,3486.6805455387303
2022-06-14,-4447015.540119235,-776652.2523831406,-3149.4124708638124,4935.611074990701
2022-06-15,-4284927.696588813,-779613.2803265306,-3065.3263099203564,4517.009740184411
2022-06-16,-4322432.689590357,-679592.3377703843,-2970.08529386832,4404.095675252472
2022-06-17,-4363350.452639316,-613615.6058271498,-2914.351635867312,4196.86516714734
2022-06-20,-4340128.831347338,-570814.4822509559,-2763.1588662171603,4124.573755817254
2022-06-21,-4344222.408294605,-568310.635544907,-2686.6556543741253,3950.719987617947
2022-06-22,-4372878.9095987575,-552303.4912867688,-2621.577545074227,4398.982391995835
2022-06-23,-3995557.717066463,-543463.0095608266,-2564.3004923727985,4350.044213061659
2022-06-24,-4270684.0090853395,-744699.8093698152,-2995.9990479029407,5332.854566150745
2022-06-27,-4279165.820009782,-535357.8037224613,-2792.566394826641,4832.24849991136
2022-06-28,-3895304.4726659413,-521648.64613923925,-2788.0393135370696,4691.651726868804
2022-06-29,-3934164.6908796006,-481904.3239435652,-2598.562161308375,4085.94092474645
2022-06-30,-3519612.567670951,-443701.58081872563,-2514.5515181647265,4168.309001431264
2022-07-01,-3849593.3665143494,-713595.5503346742,-3035.843076205403,5444.433649362454
2022-07-04,-3847315.4248400857,-574145.4088383872,-2749.6287304099437,4918.592648038004
2022-07-05,-3637101.3667119895,-514050.84520010627,-2676.5702058042107,4806.914757219052
2022-07-06,-3577023.0452952813,-512334.6718864945,-2468.5552574761327,4509.134563740017
2022-07-07,-3213427.9353569383,-496596.3581822575,-2560.9792492914294,3853.7232128071164
2022-07-08,-3129738.6268390142,-775014.1466676347,-3158.616702611495,5766.006853373039
2022-07-11,-3110153.7590460125,-648493.5912125977,-2891.9545753229077,5514.215933608353
2022-07-12,-3080280.5943359165,-620696.5902147891,-2854.577907233534,4997.481314547846
2022-07-13,-3091520.9293022263,-591550.4451731519,-2794.540347621274,5079.320278818916
2022-07-14,-2702142.4926565704,-537012.9428982455,-2691.29795258624,3670.927481646675
2022-07-15,-2968008.807273391,-1445382.863409062,-3443.306481997355,5886.60033608213
2022-07-18,-2947659.062926181,-1491835.1020706275,-3213.177747499061,5875.279575282675
2022-07-19,-2903773.251269333,-1420082.1436464805,-3132.1361666256876,5715.536646418966
2022-07-20,-2875240.2464376693,-1389009.6038100384,-3034.6162652467683,5643.49101008452
2022-07-21,-2886555.2321955087,-1184866.079104848,-2974.36659592006,5360.239800755987
2022-07-22,-3068304.575995003,-760534.9712220196,-2906.749780000191,5079.121745023139
2022-07-25,-3065897.279996445,-1232757.9760009327,-3366.1883966265136,5817.693016285092
2022-07-26,-3067819.1517113307,-1111036.023864355,-3265.686425196017,5472.738624418244
2022-07-27,-3085487.3374911314,-1093294.1335645765,-3126.071280390595,5263.841372284705
2022-07-28,-3100963.4741402166,-1087820.8665750066,-3184.147791382189,4721.232535982873
2022-07-29,-3128184.5064581614,-1025441.6025022371,-3042.2250654604354,4346.71331158759
2022-08-01,-3118939.629345872,-1332881.2755769782,-3626.6538794265166,5622.187691000955
2022-08-02,-3149004.460257719,-1155306.315459341,-3458.5286937447454,5086.757904743103
2022-08-03,-3151399.2508278624,-1114564.7035201502,-3337.567194567307,4860.259001688416
2022-08-04,-3162965.905413161,-1066789.1153209454,-3359.47802490174,4935.747755039326
2022-08-05,-3158759.634291749,-818436.7947685976,-3230.4037769369606,4225.451818009507
2022-08-08,-3302389.835291576,-842039.1451350184,-3612.05871756241,5501.373817890406
2022-08-09,-3311085.7251389595,-787789.124734504,-3485.2528834562286,5164.3929128992095
2022-08-10,-3264983.602280181,-783498.9072044091,-3519.4545908619366,4915.671988547801
2022-08-11,-3268697.658401331,-728771.3308056789,-3421.0147860371435,4728.590422579588
2022-08-12,-3304333.946765226,-687864.6987024292,-3314.2120368010546,4386.309282537263
2022-08-15,-3261323.7593037067,-769576.1362215107,-3815.358240196015,5362.403533349882
2022-08-16,-3270640.7014118135,-694216.2226317731,-3658.438431019796,5023.840034280761
2022-08-17,-3284991.7747928193,-645974.2058283188,-3583.108834292477,4843.660312866574
2022-08-18,-3277853.884342573,-564747.1668755101,-3446.388302203486,4701.275160077593
2022-08-19,-3270217.9176047146,-463647.61807371135,-3401.4237878252593,4788.415466714268
2022-08-22,-3269456.0059034848,-420634.7426547458,-3275.216186820969,3397.7797499580115
2022-08-23,-3204675.2929202365,-761576.301739129,-3794.1402957930663,4661.207333781391
2022-08-24,-3132927.2859637304,-766363.1520299525,-3770.568003887394,4732.684365262238
2022-08-25,-3121571.991693566,-751156.8420718715,-3663.791477290809,4473.952996632886
2022-08-26,-3151066.337081373,-714623.5094614635,-3563.8903099578997,4615.546722118982
2022-08-29,-3118261.669398418,-668340.7671456053,-3380.760028168731,4218.142900134692
2022-08-30,-3120103.1171888397,-848351.0264998351,-3767.521385376382,4974.238466771695
2022-08-31,-2946213.129106135,-808129.6761838696,-3653.939761643491,4649.6834099437565
2022-09-01,-2969935.465418393,-754427.5764058869,-3423.1793641198697,4108.736826618829
2022-09-02,-2973216.604908957,-715505.2738023545,-3353.7313270234936,3997.1593652453184
2022-09-05,-2836761.784089225,-658441.1473605983,-3181.1465250767505,3593.9212595716326
2022-09-06,-3048386.6872795364,-904229.9727816792,-3603.1406009585826,4559.1559636244
2022-09-07,-2965100.548968152,-899058.0659023544,-3550.6160985935544,4734.123236910576
2022-09-08,-2951594.1703260946,-856616.9359143227,-3537.353877813693,4601.844105753877
2022-09-09,-2919740.7050408535,-775037.4854789965,-3543.0623495313293,4495.05651840875
2022-09-12,-2784184.82054007,-621795.8530599236,-3343.4862541415932,3993.7784195843387
2022-09-13,-2962358.581750957,-919629.522865623,-3770.1775740710973,4807.499569531021
2022-09-14,-2944603.3421434234,-795597.6110947442,-3583.936859992032,4392.2529166475215
2022-09-15,-2948411.2439185604,-754475.0328177598,-3511.8451971661016,4174.007266343858
2022-09-16,-2986490.635728576,-645244.4274750799,-3284.3726946820825,3852.547408581658
2022-09-19,-3001564.3090455052,-509107.53952972946,-3072.4200310044357,3641.3357629741167
2022-09-20,-3170675.5175061645,-511559.69256925763,-3066.681336245137,3701.6745949239425
2022-09-21,-3060895.862207527,-452757.3279404124,-2958.171251375064,3558.6087413527016
2022-09-22,-3335983.5107153165,-706538.7748301013,-3282.3543839707745,4723.6892681560375
2022-09-23,-3289479.571135604,-458517.41044478514,-2809.010962324927,3912.4790799556777
2022-09-26,-3270839.815141839,-325651.47573882755,-2619.788580280523,4140.990575516813
2022-09-27,-3367884.1837152564,-297159.0982013713,-2546.9180106274976,4036.2648419081806
2022-09-28,-3378827.095567115,-284182.88062868285,-2484.5427035966723,4062.4647745056895
2022-09-29,-3820793.924891855,-443986.77344191103,-2872.316780961132,4840.023588229321
2022-09-30,-3782384.807653164,-380184.72932684986,-2701.429717307436,4775.66402074016
2022-10-03,-3832709.076800161,-360603.94530518574,-2532.973610704132,4505.489369823524
2022-10-04,-3726175.359041052,-350037.98205668875,-2629.752809234584,4760.183078250757
2022-10-05,-3664648.734408087,-322666.04029142327,-2583.0208292887405,3935.0647601640567
2022-10-06,-3819652.5359802833,-588729.022973431,-3175.177229768245,5036.466273419005
2022-10-07,-3712724.84963181,-498798.733534682,-3058.381391898423,4834.45082021087
2022-10-10,-3748201.7206639634,-397868.9798992916,-2791.1048870885234,4299.29749964178
2022-10-11,-3767008.8922629287,-351608.51916385966,-2677.647317070161,4609.6734756998285
2022-10-12,-3680122.661948831,-346958.2218973794,-2630.7110692357414,3904.594442266303
2022-10-13,-3824018.6560829575,-658948.7101536129,-3276.6667378801444,5694.619144191137
2022-10-14,-3740537.7805209877,-516292.4595227458,-3080.409494575822,5681.325969138987
2022-10-17,-3791700.7459026207,-459742.3394057991,-2735.619955730633,4767.504610498324
2022-10-18,-3785416.673011695,-470058.9188237366,-2832.4977606641332,4859.407333518613
2022-10-19,-3762494.3113027234,-403496.9900882111,-2757.3862177549368,4648.3830868613395
2022-10-20,-3861859.719352471,-377908.7363212135,-2837.561639605321,4947.264327034581
2022-10-21,-3851941.4202634897,-375959.3967670805,-2862.7570357925133,5770.515253916459
2022-10-24,-4094463.2934619854,-665735.2094496555,-3367.712249440835,6233.279799486962
2022-10-25,-4071179.35383851,-662547.6965463861,-3434.1371696352085,6237.771920206846
2022-10-26,-4091271.8021826493,-660951.3533680842,-3399.125531687736,5712.512923803286
2022-10-27,-3964689.679720041,-612879.3675105441,-3379.003847470164,4845.852545897247
2022-10-28,-3952876.3080712534,-557190.4670621287,-3332.495320227005,4906.714514050256
2022-10-31,-3448137.530107703,-765922.9320061103,-3513.914434796134,4842.0634842834215
2022-11-01,-3440798.1931056664,-730525.0770405084,-3493.510761838258,4934.46192629326
2022-11-02,-3462458.2429172867,-679496.6257970133,-3366.8646309604073,5014.395308715364
2022-11-03,-3482204.9870807263,-606891.2710877083,-3217.396658463808,4705.408864213167
2022-11-04,-3482185.8270153813,-598944.8544626703,-3223.6096057736163,4353.274159157675
2022-11-07,-3521052.8122627595,-793848.6068537795,-3591.7535520705856,4966.612530736826
2022-11-08,-3553569.026008768,-738394.7542028642,-3480.35456783354,4456.540827476977
2022-11-09,-3565488.6915259603,-708112.5504625936,-3520.5272974903633,4386.425361514412
2022-11-10,-3562893.368777847,-709336.2522614794,-3446.6892720582327,4308.759820164967
2022-11-11,-3549006.06640857,-605952.7167510231,-3330.1768534299113,3939.538706538295
2022-11-14,-3575402.03687789,-766822.8288343739,-3869.6558403695044,4402.340978291544
2022-11-15,-3603290.8345646593,-729259.8316086372,-3733.5731054508233,4054.344863315504
