date,delta,gamma,vega,theta
2008-09-17,-5008685.765688888,-570566.4245812877,-5236.403955090515,4690.02235483225
2008-09-18,-4989353.324958865,-538690.8854872697,-4773.337582839652,4629.380710860132
2008-09-19,-4997608.179426464,-549659.1854070835,-5193.059102415991,5000.462217216455
2008-09-22,-5121755.462800051,-555630.9887086289,-5138.606210621335,4857.178115558264
2008-09-23,-5184363.710378614,-537624.6761834235,-4989.180633621492,4615.939113584022
2008-09-24,-5136751.057204981,-550056.2861476191,-5129.075211452972,4785.566575442302
2008-09-25,-5068687.195019492,-531044.6901349635,-4906.598086513819,4298.165567075448
2008-09-26,-5305238.745442589,-621221.1700742932,-5099.648579497935,4648.746218176463
2008-09-29,-5319181.156094117,-589025.9193660868,-4995.1374418105825,4525.6368521386285
2008-09-30,-5178369.741437812,-540893.0176138732,-4877.029362017208,4527.783837246332
2008-10-01,-5189843.663629886,-541816.4975576235,-4917.68048808889,4540.3939240189075
2008-10-02,-5013880.322134853,-490690.0904290104,-4705.209044698738,4487.597650860279
2008-10-03,-5422288.295797819,-473932.6513602516,-4455.627318266425,4103.005430188642
2008-10-06,-5445231.643203986,-505858.02555679163,-4962.511033871952,4458.7251671030735
2008-10-07,-5624888.750886375,-436697.37152715895,-4223.681504967605,4608.860798932054
2008-10-08,-5780347.3667853465,-431437.5476559597,-4123.476526798548,4448.579840417241
2008-10-09,-5703789.324469627,-414574.9392735404,-4097.26199572441,4408.394753253047
2008-10-10,-5957181.549725401,-413914.11715815414,-3732.960431896875,4300.615242069469
2008-10-13,-5766003.035943525,-559933.9515743931,-4291.037101248633,4987.071946589898
2008-10-14,-5731174.192453846,-578787.4408542229,-4869.741081891109,5563.413035140226
2008-10-15,-5891555.4355895035,-499724.3337107076,-4015.724127696204,4630.704100464013
2008-10-16,-5659195.6804351155,-498079.393832149,-3926.4690430313817,5527.10935622369
2008-10-17,-5941225.11761091,-601171.7026545088,-4449.0347350820975,5587.11014463715
2008-10-20,-5901789.084004254,-554787.6437578812,-4093.708976163971,4456.5101148467
2008-10-21,-5923278.649963916,-470433.02216241375,-4080.9843210311533,4607.213827747276
2008-10-22,-5899411.321890988,-412497.66550860164,-3812.4930818379466,3964.029140876509
2008-10-23,-5903825.546826424,-283257.5301852053,-3328.57690993481,4244.477326299218
2008-10-24,-5894450.725514815,-289382.5645401091,-3209.3310272860076,3366.6527007351115
2008-10-27,-6184201.690904495,-339306.5248650141,-4152.6937996343995,4310.5159315575465
2008-10-28,-6202677.2007683795,-348018.2585293225,-4171.199568986615,4439.087075727514
2008-10-29,-6174555.1229643095,-361442.9488719447,-4178.484532671042,4786.599396276926
2008-10-30,-6114802.853450571,-360286.95325991476,-4198.080136463911,5247.0653823981775
2008-10-31,-5990293.208771784,-348251.5061686221,-4069.440239862148,4950.191973827442
2008-11-03,-6173818.882949122,-388288.0796397806,-4758.152667704603,5179.361258769051
2008-11-04,-6271382.852841732,-424705.0605153275,-4862.009051546296,4884.274631664879
2008-11-05,-6229884.656370682,-405948.7602031134,-4815.773687614712,4977.538679008783
2008-11-06,-6214236.640358826,-368946.52500127815,-4666.520315693446,5160.700001502287
2008-11-07,-6163543.876368458,-357323.5989352473,-4598.834885718958,4833.705229969398
2008-11-10,-6336182.762540457,-508771.3891257342,-5575.137135314098,5521.743215664271
2008-11-11,-6287970.628497189,-516458.3739152823,-5478.460952252428,5706.4906323537225
2008-11-12,-6304295.076699478,-328904.09036523453,-4539.441096993398,5094.667986797246
2008-11-13,-6418936.713096734,-301582.92012927996,-4341.553271609973,5012.988256502797
2008-11-14,-6437220.526697413,-242056.0825505119,-4295.88522600051,5170.890669619541
2008-11-17,-6497732.262854576,-237025.90949204733,-5058.917872729316,5840.305275268506
2008-11-18,-6514464.81984671,-232115.0150803825,-5032.186092206838,5591.6149862401
2008-11-19,-6477472.898627941,-229889.18468093793,-4987.495982569039,5586.32896114826
2008-11-20,-6465211.345739285,-234988.5749032794,-5094.907114676145,6064.0578584429195
2008-11-21,-6691115.812484876,-226839.5934990903,-5051.806270260689,6219.114240666786
2008-11-24,-6389773.106358526,-201134.1798934668,-4920.666459234639,4816.519528685029
2008-11-25,-6808125.8531373385,-324632.7109974383,-5839.075093909273,6106.702585605136
2008-11-26,-6758840.332657334,-324628.74575289874,-5762.907169857821,5979.696547582256
2008-11-27,-6769778.453603361,-298304.07072538155,-5685.822448847804,6062.745623371824
2008-11-28,-6788493.422751381,-289663.77522768854,-5604.641904354905,5995.22810570649
2008-12-01,-6378313.3728690315,-282283.89278362034,-5422.3949278562,5715.958041429001
2008-12-02,-6703381.832743818,-367248.804485242,-6381.680713843499,6536.948217879976
2008-12-03,-6674204.81314535,-377189.01847555215,-6324.148855170536,6287.647212142541
2008-12-04,-6567031.324190375,-355648.9768207114,-6458.717130714998,6112.890245883753
2008-12-05,-6644901.0234553665,-351226.6956682467,-6211.879043117438,6462.168490763307
2008-12-08,-6430571.815978883,-287537.1271360202,-6204.79240268099,5538.298552975294
2008-12-09,-6659154.701645635,-463006.931431354,-6958.388508387377,6507.017484281509
2008-12-10,-6751769.750338971,-443299.98087374424,-6910.3284754989,6308.540153345515
2008-12-11,-6742691.250738946,-447940.19262891135,-6908.55921370013,6047.076871860034
2008-12-12,-6791351.751423802,-440238.8833122085,-6764.701765557509,6390.84942034221
2008-12-15,-6661852.249142064,-417191.76947279985,-6775.798425737275,5771.854509548468
2008-12-16,-6937149.242697937,-559158.1036841951,-7615.9712784888125,6942.761926022288
2008-12-17,-6888687.442252265,-516159.886516769,-7142.983615930196,6641.448062165836
2008-12-18,-6876098.224610572,-480310.3060522766,-7143.186762708976,5803.185469570139
2008-12-19,-6822897.467223346,-530139.7576430516,-7138.737157614408,6080.595561219797
2008-12-22,-6896893.580910782,-433929.7774165526,-6976.469014821445,5859.732438814716
2008-12-23,-6792969.209081185,-387626.66702786746,-6773.8193882345395,6100.9265363862005
2008-12-24,-6704605.465999982,-384561.5938117047,-6729.0839716213595,6135.153648380735
2008-12-25,-7044280.784283336,-515559.8353640882,-7629.3391710717315,7338.505430532919
2008-12-26,-6908179.081312723,-500197.39045414084,-7703.409047794611,6685.588935899421
2008-12-29,-6941692.86370087,-485673.13662129553,-7471.854255384015,6897.147189866506
2008-12-30,-6860817.241065812,-429647.209098684,-7357.924311342148,6835.791908263919
2008-12-31,-6839843.210340436,-433351.77952093416,-7267.613692406321,6570.771659627554
2009-01-01,-7104882.275162428,-646978.2893399011,-8261.551726770705,7635.4561882660855
2009-01-02,-6980195.661383699,-687539.2814653979,-8136.620659839104,7679.790291770255
2009-01-05,-6947878.5787770925,-768544.7898912914,-8124.191233339168,8203.366897587452
2009-01-06,-6915152.861069695,-710222.0897749347,-7841.506145236458,7985.372243987091
2009-01-07,-6795464.511584845,-649249.1463983097,-7777.611923214002,7767.011042972209
2009-01-08,-7016156.037057557,-750607.7625893139,-8875.359516322706,8306.438933796324
2009-01-09,-6851282.913350769,-797330.1673423896,-8780.806190917745,8289.512691406117
2009-01-12,-6791507.678876014,-696180.6413208076,-8514.747406500719,8410.271952318431
2009-01-13,-6847939.673523717,-635105.4454858401,-8296.549862934817,8101.516979558532
2009-01-14,-6737264.384717674,-597888.8582712964,-8428.147423672835,8387.60733900157
2009-01-15,-6843414.810913778,-718788.3935995803,-9262.274149235267,9394.375140537231
2009-01-16,-6779215.603008833,-773111.137085711,-9206.867099203202,8186.887067368536
2009-01-19,-6790889.2821660815,-734661.6330211099,-8974.198170416823,8658.426590519182
2009-01-20,-6867448.177261851,-729529.9633932483,-8885.0749138108,8604.249717810448
2009-01-21,-6843792.164047401,-653733.8359978538,-8573.723078219915,8439.443550981565
2009-01-22,-6699671.83001382,-527829.456766881,-8547.119976859645,7493.387893026266
2009-01-23,-6724213.635282902,-544176.8547308824,-8450.803451854972,7490.23030223058
2009-01-26,-6992675.386239572,-679056.1940067804,-9428.884223417923,8970.709217416499
2009-01-27,-7037638.216765854,-649933.5834503339,-9186.025691657978,8399.297354725599
2009-01-28,-6988103.3966966765,-661158.7786959063,-9283.76615554737,8821.910350160508
2009-01-29,-7010405.734087985,-610185.4685233391,-9185.99438540515,8302.946978110152
2009-01-30,-7017026.43719287,-596340.5458969952,-9060.220030373062,8362.403746403139
2009-02-02,-7168346.294636426,-647678.1619633022,-9845.215327826922,9105.601166466968
2009-02-03,-7124298.400251017,-643854.8031501007,-9789.342492509088,8915.627284263455
2009-02-04,-7168288.424884166,-631772.9038471567,-9673.582933170224,8598.70258591184
2009-02-05,-7166685.203201365,-635972.9444968499,-9593.331766174902,8618.764618351019
2009-02-06,-7055436.414933234,-617612.7931677721,-9479.209215575547,8528.844425269086
2009-02-09,-6952950.500617258,-775544.3752154998,-10236.186544230488,9403.047474635005
2009-02-10,-7071124.466525081,-756747.0486218154,-10166.214165060303,9216.98259195469
2009-02-11,-7183024.618140392,-741709.9026811742,-10048.574028793926,9106.902096402711
2009-02-12,-7239765.169304151,-720913.7994133836,-9960.412768201064,8965.092914050354
2009-02-13,-7165150.393329347,-682618.4034450427,-9834.577161459603,9006.77234788794
2009-02-16,-7164436.148056174,-694088.4101881866,-10554.063448370962,9237.837362299788
2009-02-17,-7352864.444397811,-704860.7774114248,-10439.028027088018,9212.086202228591
2009-02-18,-7391789.427363821,-710985.0938579208,-10349.107634279517,9137.555334453942
2009-02-19,-7358536.995956214,-685847.019746907,-10237.977425767214,8550.415108478524
2009-02-20,-7418967.119659205,-635413.624524784,-10180.211462525975,8226.321031768093
2009-02-23,-7419658.992036161,-836607.0219094153,-10881.341713692138,9358.451237055402
2009-02-24,-7318441.689344708,-820617.6286001296,-10769.691446053796,9474.305809018231
2009-02-25,-7275316.580773689,-809186.8056321186,-10662.516190511413,9581.468807542275
2009-02-26,-7279160.327084781,-801880.1678246602,-10592.230268967063,9014.051235573153
2009-02-27,-7303777.895902738,-760830.9818134698,-10478.570478028436,9023.429863605632
2009-03-02,-7468136.593577157,-782911.9561925124,-11137.214394299097,9820.545613228676
2009-03-03,-7444313.703831457,-787623.2959559555,-11047.94979173468,9630.273504803368
2009-03-04,-7274566.233979768,-803546.481273736,-10895.223029398185,9466.022648590066
2009-03-05,-7423602.169161732,-808932.6259664228,-10889.936979390104,8956.931486550802
2009-03-06,-7431584.328509132,-723433.6316312351,-10765.13733338626,8865.948158124425
2009-03-09,-7489165.254757361,-683217.2078401982,-11366.492653973064,10284.856000732781
2009-03-10,-7294778.680087523,-717335.3592524376,-11279.930513000181,9961.020728571733
2009-03-11,-7262422.131494136,-735121.5760456703,-11161.73559553751,9646.036132949956
2009-03-12,-7289805.134769556,-739148.052836911,-11090.808123296769,9334.532677279774
2009-03-13,-7312190.658091487,-745911.1197630381,-10941.00395609108,9270.682288537933
2009-03-16,-7304906.07575466,-873509.7327564991,-11687.303190036444,10362.653676277923
2009-03-17,-7241648.417373547,-903112.613340247,-11554.002464821757,10044.291766767716
2009-03-18,-7178540.881431051,-945764.823764558,-11443.986856786862,9299.324537666578
2009-03-19,-7195417.679853515,-947951.3080888005,-11188.350825828573,8657.171897143624
2009-03-20,-7270860.179853095,-900874.8521921391,-10964.017054845277,8232.630465824677
2009-03-23,-7058941.370808651,-895858.9399186324,-10673.412118184428,7579.33396985968
2009-03-24,-6971383.711678473,-854819.8084978025,-10743.207239073434,8466.79417468468
2009-03-25,-7162270.210402223,-979260.6071730487,-11345.102168017735,8894.773270930196
2009-03-26,-7135449.099256245,-940926.1467727118,-11106.03318424585,9477.333292311407
2009-03-27,-7041315.293432019,-949857.0007951382,-11089.81837022079,9159.027474636216
2009-03-30,-6972958.47764208,-878417.1584919755,-10953.518153683168,9464.353068300396
2009-03-31,-6913309.864412792,-905858.4700494909,-10882.846350573842,9380.572244393115
2009-04-01,-6886644.5816079145,-1004022.4788332758,-11507.088613649688,10282.2143659548
2009-04-02,-6772284.481801842,-1019279.6114856127,-11187.98592639037,8999.340630488428
2009-04-03,-6612687.27431558,-1037191.0277407034,-11064.76875566431,8783.426561525077
2009-04-06,-6514000.853148549,-1009280.9020872026,-11026.508459256025,9762.788445257755
2009-04-07,-6529412.245669162,-854061.6212937935,-10840.27319599683,9573.097392878204
2009-04-08,-6679376.765028687,-967360.1638660736,-11617.434061785367,10138.716118812245
2009-04-09,-6692326.253724754,-944928.4430955378,-11447.234061355528,10237.693807927893
2009-04-10,-6597760.646841542,-954469.8716843266,-11428.261405622294,10403.407239973882
2009-04-13,-6647214.843596642,-945648.4968844276,-11170.867281444682,10255.619141505233
2009-04-14,-6560733.857638346,-870674.3354651078,-10924.441374436132,9249.922950405797
2009-04-15,-6772619.0600248175,-990005.4439340942,-11600.88778970178,10079.854819918552
2009-04-16,-6721085.635875074,-1065310.0429788418,-11565.899496477727,10280.818867684042
2009-04-17,-6663306.956507394,-1071101.1712581534,-11171.226774312941,8844.852594659542
2009-04-20,-6820994.9017599905,-990385.0857879055,-10912.897438183008,9263.17895826925
2009-04-21,-6798608.658012166,-1007003.6590150686,-10962.68046278125,10237.392238161749
2009-04-22,-6583268.299678865,-977657.4831047229,-10931.055609785966,10001.708391276088
2009-04-23,-6599996.520141727,-988873.2082646028,-10803.622163430478,9785.524763044708
2009-04-24,-6856720.184559717,-1140343.764605443,-11591.301479298938,10817.663109460394
2009-04-27,-6683520.245990191,-1168362.6379385416,-11032.469133446675,9356.17783487992
2009-04-28,-6673785.647760553,-1028018.0623320983,-10793.502095311638,9023.689682450693
2009-04-29,-6550582.008744455,-1117600.7041311378,-10765.867704105367,9051.195362454908
2009-04-30,-6535938.02556686,-1102872.8853651767,-10920.93180247661,9874.050579759632
2009-05-01,-6525365.232112534,-1125622.6018857895,-11278.682052606224,9610.59299780086
2009-05-04,-6372923.689778561,-1096256.65323151,-10902.480056317194,9441.505898473662
2009-05-05,-6393375.835962463,-1097731.9956992501,-10974.866581872138,10682.314403489976
2009-05-06,-6388676.420211568,-1100824.8906006687,-10696.986785541825,9235.787005293734
2009-05-07,-6396386.8219148,-1088387.9261916864,-10557.15628888886,9056.94817820313
2009-05-08,-6368971.866368766,-1248070.6070014774,-11167.125487565394,9905.64856007216
2009-05-11,-6286663.43837604,-1105887.514659716,-10936.279307221104,10438.330455997948
2009-05-12,-6297220.792665206,-1148777.0268968993,-10750.080262439446,9157.775067198114
2009-05-13,-6366824.850729028,-1153084.8270850629,-10616.494539451516,8995.381982689012
2009-05-14,-6319028.655014642,-1134720.3831964955,-10548.112805638046,8644.532264393569
2009-05-15,-6484923.916203935,-1255722.9736330833,-11066.194237266753,10016.411858616439
2009-05-18,-6277265.922758753,-1316422.598289737,-10812.69340199742,9602.94603480428
2009-05-19,-6317523.828739137,-1364295.5299683544,-10609.6487769227,9484.73003118766
2009-05-20,-6366686.268933498,-1315423.635199473,-10500.687469791721,9215.492413225704
2009-05-21,-6426711.209424951,-1384433.8640597707,-10385.023189015663,8718.547193569486
2009-05-22,-6224105.675875348,-1315659.7398744181,-10320.704385890263,8903.59243102956
2009-05-25,-6590280.978495951,-1141399.3530565288,-10873.163789056853,10315.975975330664
2009-05-26,-6444789.953007419,-1272171.5106300535,-10762.952641138296,8661.53391433434
2009-05-27,-6503274.386866016,-1283188.4028927837,-10739.223633000098,8687.90120328238
2009-05-28,-6551867.469748353,-1337171.8575793025,-10685.278978272083,8633.296288169016
2009-05-29,-6411322.47187972,-1313700.5253754088,-10616.771616640419,8459.65127075009
2009-06-01,-6479200.21163767,-1536691.3049931389,-10949.362169342623,8570.001772890964
2009-06-02,-6496209.529911479,-1491650.949157971,-10781.546584160837,8346.013542998842
2009-06-03,-6544254.568480803,-1480517.689138953,-10760.719130225452,8404.824847032409
2009-06-04,-6593178.62733491,-1437443.458335042,-10716.037997196654,8194.381561475393
2009-06-05,-6617578.650438716,-1366057.9922279182,-10636.12879978616,8806.509679527342
2009-06-08,-6384706.131411965,-1440562.4041418962,-11176.828044120912,9062.80731260997
2009-06-09,-6344087.785617122,-1536974.0651595553,-11016.892260465487,9273.614715729824
2009-06-10,-6308584.904809714,-1515213.8168017496,-10865.560171940915,8911.407373437813
2009-06-11,-6289943.100651831,-1504714.47916979,-10746.099294185125,9043.377269127397
2009-06-12,-6237309.752754513,-1518641.4528693168,-10663.256177690955,9211.8537270311
2009-06-15,-6176540.3366488535,-1572107.951903064,-10970.784049470505,9071.73833868102
2009-06-16,-6158148.274906755,-1550959.271224056,-10938.682791371926,9113.003849680423
2009-06-17,-6228187.501886735,-1523699.355491553,-10889.627195258501,9608.973146067283
2009-06-18,-6254101.036491955,-1522372.3479937138,-10810.442422670976,9788.683679398908
2009-06-19,-6248072.966446621,-1493574.0464468196,-10574.376783617814,9268.398111915993
2009-06-22,-6234468.358941898,-1355856.9004759062,-10358.03219666515,8909.811770069491
2009-06-23,-6347730.8699677875,-1441739.9558622837,-10985.951503569215,8813.206177191327
2009-06-24,-6317320.555571264,-1434799.2380738251,-10823.616240232719,8815.70102290162
2009-06-25,-6355417.3282182785,-1413150.197399268,-10719.76041665002,9072.584907108467
2009-06-26,-6350867.731411466,-1420434.9799900614,-10575.716635430703,8781.155743172354
2009-06-29,-6283918.396130053,-1414245.6683165366,-10314.838478539788,8441.587179837843
2009-06-30,-6267856.697606778,-1545503.2419672348,-10812.543389937251,8727.704583901283
2009-07-01,-6224274.03515893,-1537532.539742018,-10668.284593486795,8296.53767818187
2009-07-02,-6243823.230919022,-1529871.9227861625,-10641.54838865001,8667.249800363768
2009-07-03,-6260170.98337384,-1549775.9531799133,-10501.62325808877,8878.228382551082
2009-07-06,-6196219.87437094,-1623254.6928767636,-10099.612092780335,8458.938695105366
2009-07-07,-6328314.259201542,-1401611.928226413,-10777.085054332172,9318.934578487115
2009-07-08,-6213165.839003717,-1494702.7423104483,-10759.388316279013,8928.449179114254
2009-07-09,-6188705.740307988,-1503672.5323698125,-10685.827390681725,9087.584456039107
2009-07-10,-6219755.027493148,-1497814.9211630172,-10599.099235889951,8807.598617798933
2009-07-13,-6264699.799576345,-1577792.9090498819,-10226.130613761447,8669.956881532622
2009-07-14,-6327183.474618476,-1445223.97985447,-10926.221109188227,9140.794402229234
2009-07-15,-6292278.896184629,-1476018.2198111804,-10787.759571371489,8898.511260024472
2009-07-16,-6294434.28536174,-1475642.9512547827,-10698.02308332424,9028.269500069837
2009-07-17,-6320234.985789582,-1448984.6562088346,-10554.01658082303,9116.325639583953
2009-07-20,-6327447.1198328715,-1476297.2553265512,-10254.584457194038,9001.676800731118
2009-07-21,-6183823.381098024,-1511188.685485459,-10195.395738825013,8780.172775385938
2009-07-22,-6199271.960173853,-1511903.899435739,-10081.130782602291,9086.806733332727
2009-07-23,-6044749.931241087,-1544613.4502804126,-9990.593912258806,9022.244001736504
2009-07-24,-6319692.426602518,-1631587.7858964996,-10638.70819275167,10127.615804141178
2009-07-27,-6248998.1564354375,-1666966.368690042,-10263.720586522993,9686.726313047098
2009-07-28,-6092438.71751526,-1775155.9035978313,-10115.700938959464,9403.15411728021
2009-07-29,-6068882.455822715,-1888282.243187792,-10112.912537130702,10024.62727699042
2009-07-30,-5929081.606798819,-1899337.4213689668,-9904.400383197803,9725.971653532364
2009-07-31,-6389418.356341935,-1809561.054078127,-10524.319006046948,10418.907494027193
2009-08-03,-6374043.270148296,-1322182.490629923,-9932.359689837718,9306.922512174819
2009-08-04,-6318308.366070303,-1484455.7215940412,-9974.039123239467,8822.028629988235
2009-08-05,-6322786.951393396,-1461091.3540473992,-9906.8837954234,9233.956639511565
2009-08-06,-6178202.41921241,-1430478.2625053723,-9808.14732112935,9024.763839888335
2009-08-07,-6354746.935776142,-1504099.1287228267,-10444.303927393265,9733.905832109172
2009-08-10,-6273861.128659851,-1414608.7404512675,-10150.511837292797,9055.33014542609
2009-08-11,-6336064.305832408,-1400485.0583948893,-9870.94496316638,8913.099528695217
2009-08-12,-6303357.291570902,-1394912.7529629627,-9958.727450933951,9203.179186040918
2009-08-13,-6154179.033523431,-1384813.8466792456,-9763.452550746355,8743.166337019988
2009-08-14,-6260995.494424345,-1406952.6534686165,-10245.43268564255,9884.394068731235
2009-08-17,-6208463.664288293,-1299006.7938202426,-9920.704804433599,9470.599986150894
2009-08-18,-6192639.020579882,-1322346.114953006,-9835.968719128641,9444.079434874051
2009-08-19,-6200235.876604817,-1257436.7720146826,-9738.287935012864,9497.317394479966
2009-08-20,-6193707.067874334,-1261706.045019028,-9606.489354378726,9127.057147783406
2009-08-21,-6048875.187965823,-1176762.3789975934,-9483.928976604539,8801.158387503261
2009-08-24,-6108759.016511794,-1205686.557102214,-9727.096641383305,9506.784576527209
2009-08-25,-6134756.048458146,-1218077.8340091957,-9512.61242673106,8617.004185316351
2009-08-26,-6153501.709529976,-1206846.206478047,-9427.811620726427,8815.838346919385
2009-08-27,-6178616.737919547,-1168228.292402616,-9257.509052251638,8575.613789675153
2009-08-28,-6150168.934701452,-1173116.0174951176,-9283.569072277434,8411.176487194623
2009-08-31,-6277746.400735472,-1193758.0375406193,-9420.211034214559,8745.282193825093
2009-09-01,-6315880.617125683,-1198322.1243113787,-9472.894286555616,8441.870351435025
2009-09-02,-6395861.108889131,-1208191.2606132152,-9338.75271292304,8418.20378390961
2009-09-03,-6439598.6963674165,-1214486.3925008709,-9253.110136339224,8782.532180118085
2009-09-04,-6375829.040025419,-1214407.789099388,-9069.169672966713,8401.552669881532
2009-09-07,-6295272.146594582,-1259017.4950919703,-9598.847579828878,9061.470513389924
2009-09-08,-6292573.889935499,-1258730.4730790528,-9579.585673325913,9398.14819212876
2009-09-09,-6308965.004288006,-1165552.2562468552,-9351.576468307623,9397.820467286208
2009-09-10,-6348828.4511921955,-1156983.8777591581,-9110.032611865372,9685.037501654862
2009-09-11,-6379370.732782571,-1138067.2932727248,-8869.546819450565,9442.035180337925
2009-09-14,-6253210.501347504,-1280464.4928900043,-9602.644316821958,9298.79682580841
2009-09-15,-6131055.971157986,-1273865.2736022985,-9528.824091473212,8557.963779840215
2009-09-16,-6327659.91070012,-1121801.8328791086,-9282.018883569497,9772.047109329718
2009-09-17,-6210097.493652958,-1095625.0503330952,-9104.42679346861,8576.700030613352
2009-09-18,-6336719.342056852,-1089229.0684574973,-8475.727595966548,6765.337083519967
2009-09-21,-6084837.623782942,-1072304.349291874,-8789.190530320815,8391.943972823445
2009-09-22,-6324139.415631329,-1139316.6075499256,-9471.599682711521,9306.016914024394
2009-09-23,-6283284.972246227,-1132678.8715670228,-9379.269986337698,9110.603749937283
2009-09-24,-6280907.141835317,-1128790.1168196844,-8666.09616200809,6495.917676777182
2009-09-25,-6151262.220062431,-1096638.5234673393,-9069.209874524628,8419.217910122818
2009-09-28,-6292702.801625209,-950687.6804559726,-6835.241860850955,4758.281031909887
2009-09-29,-6600994.299489494,-1290575.8132477375,-8678.2250989239,6678.453791951708
2009-09-30,-6386106.5366855655,-1378778.0478403803,-9392.145567668484,8155.98394950581
2009-10-01,-6506271.081373051,-1314364.8806612224,-9192.692919307763,8428.820743844593
2009-10-02,-6518945.920631643,-1356130.269597649,-9093.831361340463,8522.612808979511
2009-10-05,-6284971.178801312,-1234448.3858334245,-9064.010197715146,8006.409868869347
2009-10-06,-6554139.102237601,-1267986.516410717,-9402.436446149826,8284.414264657498
2009-10-07,-6518591.093382455,-1216865.620714116,-9429.607125415863,8518.77129212122
2009-10-08,-6424776.278050798,-1356521.0682916474,-9599.418839471857,8369.798228937265
2009-10-09,-6506725.14192004,-1385588.1525725287,-9459.760383772538,8863.403949268133
2009-10-12,-6378943.274009828,-1217471.1934398774,-9103.731625084602,8324.607184254224
2009-10-13,-6395529.471111921,-1263227.9529651948,-9405.329098643251,8942.650209576874
2009-10-14,-6291299.66804114,-1342395.0234630564,-9531.769802788463,9107.386479144461
2009-10-15,-6252925.007420841,-1327601.3385487131,-9361.919155253248,8931.630299095636
2009-10-16,-6267096.750188442,-1300039.5758812649,-9244.393645756687,9189.060792265438
2009-10-19,-6253801.940573346,-1329816.51716605,-9092.910387403845,8779.971020602408
2009-10-20,-6367597.756928058,-1357329.9482676259,-8632.484628251656,8208.65499540589
2009-10-21,-6176910.142456328,-1275820.9160526823,-8910.417332127878,8468.472958819386
2009-10-22,-6554675.340140755,-1351505.6481631098,-9103.293167447973,8395.819955277977
2009-10-23,-6356788.181853619,-1253173.8335007327,-9335.2119374908,8832.131874646804
2009-10-26,-6420645.034155412,-1238464.523355011,-8599.496501654105,7751.327816640614
2009-10-27,-6451716.24844886,-1212057.4994333917,-8483.232609322506,7704.479388458876
2009-10-28,-6342851.764518297,-1137469.4678881567,-8654.658474194084,8560.356851206383
2009-10-29,-6860775.619972748,-1228452.629377313,-9074.341217128002,8941.30194567115
2009-10-30,-6636408.971236569,-1245753.8810950203,-9394.274252867495,9612.09981592238
2009-11-02,-6729197.307704949,-1189934.5961994054,-8973.867963574494,9362.106067158498
2009-11-03,-6807602.653197064,-1374321.9548773374,-8837.54567208471,8578.429058496096
2009-11-04,-6747988.308852426,-1203490.8060388102,-8691.17308423399,9347.452434903438
2009-11-05,-6918911.191320046,-1330925.0164918958,-9685.131967214516,10323.425876833886
2009-11-06,-6753491.299852779,-1170195.9419977162,-9529.600457730086,8886.022263657182
2009-11-09,-6699068.644759817,-1203902.0871111604,-9340.214642850084,8813.851437067331
2009-11-10,-6745455.604723046,-1218577.2941955854,-9226.664791964007,9275.364970828774
2009-11-11,-6653014.744497264,-1211704.3476052692,-9109.366372208708,9261.342596417862
2009-11-12,-6802665.458997842,-1265350.0305988707,-9689.007348190056,8867.421945565255
2009-11-13,-6689989.007089409,-1200110.920305709,-9633.28020928067,8604.297309790989
2009-11-16,-6741581.108924602,-1257523.714120846,-9319.44195729559,8348.960438360313
2009-11-17,-6784309.740947304,-1319270.2627511444,-9163.8853462419,8280.987816121047
2009-11-18,-6791965.753824201,-1309866.371114681,-9141.100550374898,8355.626571540262
2009-11-19,-6854996.2486009095,-1353072.7516629314,-8988.941612401883,8471.451928963621
2009-11-20,-6874926.1608188,-1119273.4221346972,-8860.300140582649,8019.451915067116
2009-11-23,-7021569.424090923,-1199678.156791446,-9435.63112333919,9190.920359716307
2009-11-24,-7066724.904768917,-1238103.2307270714,-9340.578423315483,9286.299571178293
2009-11-25,-7145268.619350653,-1206653.9796974638,-9167.448508918847,8970.801598445758
2009-11-26,-7138330.969449695,-1245992.0141764276,-9056.892457173235,9075.240122819783
2009-11-27,-7061064.699712199,-1056562.4569403462,-8153.497691796535,7167.293169891388
2009-11-30,-6837059.001032344,-1293920.659904258,-9439.438691982463,8493.666266078442
2009-12-01,-6858646.030214747,-1375050.139592357,-9342.960256717828,8523.111928916544
2009-12-02,-6985182.436687339,-1196119.4765982463,-9194.790123492638,8745.390526301986
2009-12-03,-6917004.971414894,-1224641.6861950771,-8918.885366471135,9114.01885192642
2009-12-04,-6708263.44023041,-1021524.8690060122,-9027.761058458012,8256.274696308594
2009-12-07,-6536438.390885616,-1152548.3630311587,-9361.928867815921,9023.198012665858
2009-12-08,-6480079.2335137725,-1174885.6352370363,-9174.427179381732,9735.654405770229
2009-12-09,-6421525.353279338,-1182867.5292818805,-9135.31963634168,9286.28643781162
2009-12-10,-6424305.690260633,-1258170.5654315734,-8995.079020888288,9806.311019927036
2009-12-11,-6310302.006943868,-1025797.9525088114,-8920.203536987585,9204.029753209661
2009-12-14,-6424130.782277972,-1137669.2207771025,-9433.710924881974,9301.140362443164
2009-12-15,-6456287.602134474,-1094845.029175289,-9288.224202774836,9921.220456836372
2009-12-16,-6464370.521414384,-1129211.1508721733,-9324.924355279703,9526.08542190587
2009-12-17,-6436814.0651342925,-1091667.9777517072,-8702.872039537371,8906.410056800165
2009-12-18,-6433013.648036233,-1077074.1968253134,-8736.671885904376,9802.290304904067
